Keyterm,Info
"H7SW 
 Revision 12 
 Scott’s-Bell 47, Inc. 
 U.S. Army OH-13H 
 U.S. Army OH-13E 
 August 7, 2014",
Type Certificate Holder,"Scott’s – Bell 47, Inc. 
 100 Minnesota Avenue 
 Le Sueur, MN 56058"
Type Certificate Holder Record,"Texas Helicopter Co. Inc. transferred H7SW to Aerodyne Systems Engineering Ltd. 
 on March 4, 1986 
 Aerodyne Systems Engineering Ltd. transferred H7SW to Gifton McCreary 
 on July 27, 1987 
 Gifton McCreary transferred H7SW to Texas Helicopter Co. Inc. on August 11, 2004. 
 Texas Helicopter Co. Inc. transferred H7SW to Scott’s – Bell 47, Inc. 
 on August 7, 2014."
"I - U.S. Army Model OH-13E, 3 PCLH (Restricted Category), Approved May 3, 1976 
 See Note 3 for required modification to single-place configuration, Model M-74.",
Engine,Franklin O-335-5D (6V-335-A).
Fuel,91/96 minimum grade aviation gasoline.
Engine limits,Maximum continuous rpm. 3200 (210 hp.)
Rotor limits ,"Power on (Engine Tach) 
 Power off (Rotor Tach)"
Oper engine limits,"Maximum 
 3200 
 Maximum 
 370 
 Minimum 
 2900 (S.L.) 
 Minimum 
 322"
Airspeed limits,VNE (never exceed) 85 knots (98 mph) (CAS)
CG Range,+83.0 to +87.9 aft of datum
Empty weight cg range,"See TM 55-1520-224-10, ""Operators Manual"", Chapter 7, Section II."
Datum,87.0 inches forward of main rotor mast CL.
Maximum weight,2350 lbs.
No of seats,3 (Pilot and 2 passengers) (+55)
Fuel Capacity,29 gal. (+109)
Oil Capacity,2 gal. (+90)
Rotor Blade and,"(Tolerance, ± 1/2 degree). For rigging information, refer to TM 55-1520-224-20,"
Control Movements,"Organizational Maintenance Manual, Army Model OH-13 helicopters dated October 1, 
 1969, updated to Change 4, Chapter 9, Section III."
Other operating limitations,"Operators Manual (Model OH-13E, OH-13G, and OH-13H helicopters), ""TM 55-1520- 
 224-10, Basic October 1, 1969, updated to Change C-3, July 2, 1971, Chapter 7 and SEE 
 Note 3 for special purpose modification."
Serial Nos eligible,"All U.S. Army serial numbers (TM 55-1520-224-20, Chapter 1, Section I) and 76-001 
 and subsequent"
"II - U.S. Army Model OH-13H, 3 PCLH (Restricted Category), Approved August 31, 1977 
 See Note 3 for modification to single-place configuration, M74A or M74L.",
Engine,Lycoming O-435-23 (VO-435-A1C); See Note 7 for alternates.
Fuel,80 minimum grade aviation gasoline.
Engine Limits,"Maximum (Sea Level) 
 26.8 in. Hg., 3200 r.p.m. (240 h.p.)"
Rotor limits and,"Power Off (Rotor Tach.) 
 Power On (Engine Tach.)"
operational engine speeds,"Maximum 
 370 
 Maximum 
 3200 
 Minimum 
 322 
 Minimum 
 2900"
Airspeed limits,VNE 87 knots S.L. to 3000 ft. Reduce VNE 3 knots/1000 ft. above 3000 ft. (CAS)
CG range,(+82) to (+89) aft of datum
Empty weight cg range,"See TM 55-1520-224-10, ""Operators Manual,"" Chapter 12, Section III"
Datum,87 inches forward of main rotor mast center line
Leveling means,"Three levelings lugs lower left hand longeron and diagonal tube aft of mast and forward 
 of aft cross tube."
Maximum weights,"2450 lb. design weight 
 2750 lb. operating weight"
No of seats,3 (Pilot and 2 passengers)
Maximum baggage,"See loading instructions in TM 55-1520-224-10 Chapter 7, Section II."
Fuel capacity,41 gal. (+89.95)
Oil capacity,"2 gal (+111.5) 
 For rigging information refer to TM 55-1520-224-20, Organizational Maintenance"
movements,"Manual Army Model OH-13 helicopters dated October 1, 1969, updated to Change 4, 
 Chapter 9, Section III."
Other Operating limitations,"Operators Manual (Model OH-13E, OH-13G, and OH-13H helicopters), ""TM 55-1520- 
 224-10, Basic October 1, 1969, updated to Change C-3 July 2, 1971, Chapter 7, and see 
 Note 3 for special purpose modification."
Serial Nos eligible,"All U.S. Army serial numbers (TM 55-1520-224-20, Chapter I, Section I) and 77-007 
 subsequent."
INFORMATION COMMON TO ALL MODELS,
Certification Basis,"FAR 21.25(a)(2) (Special purpose modification ref. CAR Part 6 effective October 2, 
 1959), effective February 1, 1965. Type Certificate No. H7SW issued May 3, 1976, for 
 the following special purposes: 
 1. 
 Agricultural 
 2. 
 Forest and Wildlife Conservation 
 3. 
 Aerial Surveying 
 4. 
 Patrolling 
 5. 
 External Cargo (See Note 10) 
 Date of Application: November 6, 1974."
Production Basis,"None. No OH-13E and OH-13H helicopters may be produced. OH-13E helicopters 
 modified to M74 helicopters and OH-13H helicopters modified to M74A or M74L 
 helicopters may be produced in accordance with the type certificate. Prior to original 
 airworthiness certification of each aircraft, an FAA representative must perform a 
 detailed inspection for workmanship, materials, and conformity with approved technical 
 data. A check of flight characteristics must be performed."
Equipment,"The basic required equipment as prescribed in the applicable airworthiness regulations 
 (see Certification Basis) must be installed in the aircraft for certification except compass 
 is optional for agricultural purposes. In addition, equipment or modification for the 
 special purpose must be installed."
NOTE 1,"Current weight and balance report, including list of equipment included in the certificated empty weight, and 
 loading instructions, when necessary, must be provided for each aircraft at the time of original certification 
 and at all times thereafter."
