Keyterm,Info
"A-767 
 Revision 28 
 Univair 
 (Stinson) 
 108 
 108-1 
 108-2 
 108-3 
 108-5 
 October 1, 2011",
Type Certificate Holder,"Univair Aircraft Corporation 
 2500 Himalaya Road 
 Aurora, Colorado 80011"
"I. Models 108 and 108-1, 4 PCL-SM (Normal Category, 2 PCLM (Utility Category; Model 108 (Landplane) 
 Approved July 19, 1946; Model 108 (Seaplane) and Model 108-1 (Landplane and Seaplane) Approved June 4, 
 1947",
Engine,"Franklin 6A4-150-B31, -B3, or -B4 (See Item 111 for optional engine.)"
Fuel,80/87 minimum grade aviation gasoline
Engine Limits,"For all operations, 2600 r.p.m. (150 hp.)"
Airspeed Limits,"Landplane: 
 Maximum structural cruising 
 117 m.p.h. 
 (102 knots) 
 True Ind. 
 Never exceed Normal 
 148 m.p.h. 
 (129 knots) 
 True Ind. 
 Never exceed Utility 
 158 m.p.h. 
 (137 knots) 
 True Ind. 
 Flaps Extended 
 88 m.p.h. 
 (77 knots) 
 True Ind. 
 Seaplane: 
 Maximum structural cruising 
 102 m.p.h. 
 (89 knots) 
 True Ind. 
 Never exceed Normal 
 128 m.p.h. 
 (111 knots) 
 True Ind. 
 Flaps Extended 
 88 m.p.h. 
 (77 knots) 
 True Ind."
Propeller Limits,Static r.p.m. at maximum permissible throttle setting:
With Item 1,"Not over 2350, not under 2100. 
 No additional tolerance permitted. 
 Diameter: Not over 76 in., not under 74 in."
CG Range,"108 Landplane: 
 Normal and Utility 
 (+10.6) to (+20.0) 
 108-1 Landplane: 
 Normal 
 (+10.6) to (+21.3) 
 Utility 
 (+10.6) to (+16.8) 
 108 and 108-1 Seaplane: Normal only 
 (+11.1) to (+19.8)"
Page,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15 
 16 
 17"
Rev,"28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28"
Empty wt CG Range,"108 Landplane: 
 Either Category 
 (+9.9) to (+13.0) 
 108-1 Landplane: 
 Either Category 
 With standard baggage compartment 
 (+9.9) to (+14.4) 
 When Item 402 is installed 
 (+9.9) to (+12.0) 
 108 Seaplane: 
 (+10.3) to (+13.0) 
 108-1 Seaplane: 
 With standard baggage compartment (+42) 
 (+10.5) to (+12.0) 
 When Item 402 is installed 
 None 
 When empty weight C.G. falls within pertinent range, computation of critical fore and aft C.G. 
 positions is unnecessary. Ranges are not valid for non-standard arrangements except as noted."
Maximum Weight,"108 Landplane: 
 Normal 
 2150 lb. 
 Utility 
 1900 lb. 
 108-1 Landplane: 
 Normal 
 2230 lb. 
 Utility 
 1925 lb. 
 108 and 108-1 Seaplane: Normal only 
 2235 lb."
No Seats,4 (2 at +16 and 2 at +48)
Maximum Baggage,"108: 
 50 lb. (+42) under rear seat 
 108-1: 100 lb. (+42) or 
 100 lb. (+75.5) when Item 402 is installed 
 Both models: Baggage may be increased to 350 lb. with rear seats removed."
Fuel Capacity,40 gal. (Two 20 gal. tanks at +22) (See NOTE 1 regarding unusable fuel.)
Oil Capacity,2 gal. (-49)
Control Surface,"Elevator 
 17° up (flaps up) 
 20° down"
Movements,"25.5° up (flaps down) 
 Elevator tab 
 14° up 
 14° down 
 Rudder 
 19° left 
 19° right 
 Aileron 
 24° up 
 12° down 
 Flaps 
 33° down 
 Stabilizer 
 Fixed"
