Keyterm,Info
"A58CE 
 Revision 7 
 Aircraft Integrated 
 Solutions Ltd 
 Ae 270 
 July 28, 2021",
Type Certificate Holder,"AIRCRAFT INTEGRATED SOLUTIONS LTD 
 International House 
 12 Constance Street 
 London E16 2DQ United Kingdom"
Type Certificate Holder Record,"Aero Vodochody a.s. transferred TC A58CE to Aircraft Integrated 
 Solutions Ltd on October 24, 2016. (NOTE 6)"
"I. 
 Model Ae 270, Single-engine airplane, (Normal Category), approved February 24, 2006",
Engines,"1 Pratt & Whitney Canada, model PT6A-66A turboprop, two-shaft 
 engine with a free turbine, a compressor section having four axial stages 
 and one centrifugal stage, with an annular combustion chamber. 
 Compression ratio: 12: 1 
 Gear ratio to prop. Shaft 0.0662:1 
 FAA Engine Type Certificate: TCDS E26NE 
 Fuel Grade and Approved Fuel Additives 
 JET A-50 
 ASTM-D1655 
 JET A 
 ASTM-D1655 
 JET B 
 ASTM-D1655 
 JET A-1 
 ASTM-D1655 
 JET A-2 
 ASTM-D1655 
 JP-4 
 MIL-PRF-5624 
 JP-5 
 MIL-PRF-5624 
 JP-8 
 MIL-DTL-83133 
 JP-8-100 
 MIL-DTL-83133 
 For approved additives and other approved fuel grades refer to latest 
 revision of P&W Canada Service Bulletin 14004"
Oil,"Aero Shell Turbine Oil 500, Royco Turbine Oil 500, 
 Mobil Jet Oil II, Castrol 5000, Exxon Turbo Oil 2380, 
 Turbonycoil 525-2A, in accordance with P&W Canada SB No. 14001"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9"
Rev No,"7 
 0 
 0 
 2 
 0 
 3 
 7 
 3 
 4"
Power Setting,"Power 
 MK 
 ng 
 np 
 Max. ITT 
 Oil 
 Oil 
 Pressure 
 Temperature 
 2 
 4 
 1 
 [SHP (kW)] 
 [lb ft] 
 [%] 
 [RPM] 
 [˚C] 
 [psi] 
 [˚C]"
Takeoff,"850 (634) 
 2,230 
 104 
 2,000 
 800 
 100 to 135 
 0 to 104 
 9"
Max,800 8
Max Climb,"850 (634) 
 785 
 10 to 104 
 10 
 7"
Ground Idle,"65 3 
 785 
 min. 60 
 –40 to 110"
Flight Idle,73 3
Starting,"1,000 
 max. 200 
 min. –40 
 max. 5 s"
Transient,"2,750 
 104 
 2,205 
 870 
 40 to 200 
 0 to 110 
 max. 20 s 
 max. 20 s 
 max. 20 s 
 6 
 5"
Max Reverse,"800 (597) 
 1,900 
 780 
 100 to 135 
 0 to 104"
1,"For propeller speed below 1,600 RPM the torque is limited to 1,100 lb ft."
