Keyterm,Info
"A50CE 
 Revision 7 
 PACIFIC AEROSPACE LIMITED 
 750XL 
 January 20, 2022",
Type Certificate Holder,"NZSkydive Ltd. 
 Trading as Pacific Aerospace 
 333 Airport Road 
 3282, New Zealand"
Type Certificate Holder Record,"Pacific Aerospace Limited 
 Hamilton Airport 
 Private Bag 
 3027 Hamilton, New Zealand 
 Transferred TC A50CE to 
 NZSkydive Ltd. 
 on January 20, 2022."
"I. 
 Model 750XL, (Normal Category), approved March 10, 2004 (See Note 8)",
Engine,"One Pratt & Whitney Canada, Inc. PT6A-34, TCDS E4EA"
Fuel,"Jet A, Jet A1, (See P & WC Service Bulletin 1344 for additional fuels and additives)."
Engine Limits,"Gas Gen 
 Prop 
 Oil 
 Max 
 Oil Press 
 Shaft Horse- 
 Power Setting 
 Torque 
 RPM % 
 RPM % 
 Temp. 
 psi 
 ITTº C 
 psi 
 Power 
 Ng 
 Np 
 ºC 
 Takeoff 
 64.5 (2) 
 790 
 101.6 
 91.2 
 85-105 
 10-99 
 750 
 (31 ºC) 
 Maximum 
 Continuous 
 54 
 740 
 101.6 
 91.2 
 85-105 
 10-99 
 633 
 Maximum 
 Climb 
 54 
 740 
 101.6 
 91.2 
 85-105 
 0-99 
 633 
 64.5 (2) 
 790 
 101.6 
 91.2 
 85-105 
 0-99 
 750 
 Maximum 
 Cruise 
 54 
 740 
 101.6 
 91.2 
 85-105 
 0-99 
 633 
 Idle 
 - 
 685 
 52-54 
 - 
 40 
 -40-99 
 - 
 Maximum 
 Reverse 
 64.5 (2) 
 790 
 101.6 
 86 
 85-105 
 0-99 
 - 
 Transient 
 68.4 (5) 
 850 
 (3) 
 102.6 (3) 
 100 
 85-105 
 0-99 
 - 
 Starting 
 - 
 1090 
 (3) (4) 
 - 
 - 
 - 
 -40 
 - 
 (1) All limits are based on sea level (2) 5 minute time limit 
 (3) These values are limited to two 
 seconds (4) Starting temperatures above 850 ºC should be investigated for cause (5) Time limited to 
 20 seconds"
Page No,"1 
 2 
 3 
 4 
 5 
 6"
Rev No,"7 
 5 
 5 
 7 
 5 
 6"
Propeller,"One Hartzell, constant speed, HC-B3TN-3D/ T10282NS+4, TCDS P15EA 
 or 
 One Hartzell, constant speed, HC-E4N-3P/D9900, TCDS P10NE (installed by 
 modification PAC/XL/0453)"
