Keyterm,Info
"H2EU 
 Revision 1 
 Model SH-4 
 October 15, 1992",
Type Certificate Holder,"SILVERCRAFT S.co.p.a. 
 Via Carlo Alberto n. 42 
 14049 - Nissa Monfferrato (At) 
 Italy"
"I - Model SH-4 Helicopter (Normal Category), Approved September 11, 1968",
Engine,Franklin 6A-350-D1
Fuel,80/87 Minimum grade aviation gasoline
Engine limits,"HP 
 RPM 
 IN.HG 
 ALT.FT. 
 Max. continuous 
 170 
 2850 
 26.7 
 S.L. 
 Max. continuous 
 170 
 2850 
 25.2 
 4000 
 Take off 
 170 
 2850 
 26.7 
 S.L."
Rotor Limits  Engine,"Power Off (Rotor Tach.) 
 Power On (Engine Tach.)"
Operating Speeds,"Max. 437 r.p.m. 
 Max. 2850 r.p.m. 
 Min. 389 r.p.m. 
 Min. 2650 r.p.m."
Airspeed limits IAS,"Vne (Never Exceed Speed) 100 m.p.h. (87 knots) at Sea Level. For reduction of Vne 
 with altitude, see Rotorcraft Flight Manual."
CG range Longitudinal,"(+82.7) to (+85.8) at 1350 lb. 
 (+80.1) to (+86.6) at 1750 lb. to 1900 lb. 
 Straight line variation between 1350 lb. and 1750 lb."
Empty Weight CG Range,None
Leveling Means,"Plumb bob at the reference located on the left side of the fuselage, just after the door."
Datum,(+70.1) forward of the plumb bob.
Maximum weight,1900 lb.
No Seats,3 (+55.1)
Fuel capacity,"33.5 gal. total; (2 tanks) at (+85.2) 
 See NOTE 1 for unusable fuel."
Oil capacity,"2.35 gal. at (+95.1) 
 See NOTE 1 for unusable oil."
Other operating limitations,See Rotorcraft Flight Manual.
Page No,"1 
 2"
Rev No,"1 
 -"
Main Rotor Blade Movements,"(Helicopter Level) 
 The angles refer to upper surface of main rotor grip 
 - Collective Pitch 
 + 7° to - 7° 
 (± 30') 
 - Cyclic, forward 
 8° 30' 
 (± 30') 
 aft 
 8° 30' 
 (± 30') 
 left 
 6° 40' 
 (± 30') 
 right 
 6° 40' 
 (± 30')"
Tail Rotor Blade Movements,"The angles refer to blade tip. 
 Collective 
 + 2° 45' 
 (±30') 
 +20° 30' 
 (±30')"
Serial Nos Eligible,"The Registro Aeronautico Italiano (R.A.I.) Certificate of Airworthiness endorsed as 
 noted below under ""Import Requirements"" must be submitted for each individual 
 Rotorcraft for which certification is made."
Certification Basis,"FAR 27 effective February 1, 1965 including Amendment 27-1. 
 Type Certificate No. H2EU issued September 11, 1968. 
 Date of application for type certificate: September 1, 1967."
Import Requirements,"A U.S. Airworthiness Certificate may be issued on the basis of a Certificate of 
 Airworthiness for Export signed by a representative of the Registro Aeronautico Italiano 
 (R.A.I.) containing the following statement: ""The Rotorcraft covered by this certificate 
 has been examined and found to comply with U.S. Federal Aviation Regulations FAR 
 27 effective February 1, 1965 including Amendment 27-1 and conforms to T.C. H2EU."""
Equipment,"The basic required equipment as prescribed in the applicable Airworthiness Regulations 
 (See Certification Basis) must be installed in the Rotorcraft for certification. In 
 addition, the following items of equipment are required: 
 (a) 
 R.A.I. Approved Rotorcraft Flight Manual 
 (1) 
 Flight Manual dated September 4, 1968 for Model SH-4"
NOTE 1,"Current Weight and Balance Report, including list of equipment included in certificated empty weight and 
 loading instructions, must be provided for each helicopter at the time of original Airworthiness Certification 
 and all times thereafter. Ballast, when necessary, must be carried in accordance with the loading 
 instructions in the Rotorcraft Flight Manual. 
 The certificated empty weight and corresponding Center of Gravity locations must include: 
 - unusable fuel 
 6.0 lb. at (+ 82.0) 
 - unusable oil 
 4.8 lb. at (+ 95.1)"
NOTE 2,"The following placard must be installed in front and clear view of the pilot: 
 ""THIS HELICOPTER MUST BE OPERATED IN COMPLIANCE WITH THE OPERATING 
 LIMITATIONS SPECIFIED IN THE RAI APPROVED ROTORCRAFT FLIGHT MANUAL."" 
 For additional placards, see the Rotorcraft Flight Manual."
NOTE 3,For the retirement time of critical parts see the R.A.I. Approved Flight Manual.
NOTE 4,"This helicopter must be serviced and maintained in compliance with instructions given by Silvercraft 
 s.co.p.a., in the Inspection Requirements and Maintenance Manual."
