Keyterm,Info
"3A19 
 Revision 50 
 Textron Aviation Inc. 
 150 
 150J 
 150A 
 150K 
 150B 
 A150K 
 150C 
 150L 
 150D 
 A150L 
 150E 
 150M 
 150F 
 A150M 
 150G 
 152 
 150H 
 A152 
 July 21, 2017",
Type Certificate Holder,"Textron Aviation Inc. 
 One Cessna Boulevard 
 Wichita, Kansas 67215"
Type Certificate Holder Record,"Cessna Aircraft Company transferred to 
 Textron Aviation Inc. on July 29, 2015"
"I. 
 Model 150, 2 PCLM (Utility Category), Approved July 10, 1958 
 Model 150A, 2 PCLM (Utility Category), Approved June 14, 1960 
 Model 150B, 2 PCLM (Utility Category), Approved June 20, 1961 
 Model 150C, 2 PCLM (Utility Category), Approved June 15, 1962",
Engine,Continental O-200-A
Fuel,80/87 min. grade aviation gasoline
Engine Limits,"For all operations, 2750 r.p.m. (100 hp.)"
Propeller and,"1. 
 Sensenich 69CK 
 24 lb. (-32)"
Propeller Limits,"Diameter: not over 69 in., not under 67.5 in. 
 Static r.p.m. at maximum permissible throttle setting: 
 not over 2470, not under 2320 
 No additional tolerance permitted 
 2. 
 McCauley 1A100/MCM 
 21 lb. (-32) 
 Diameter: not over 69 in., not under 67.5 in. 
 Static r.p.m. at maximum permissible throttle setting: 
 not over 2475, not under 2375 
 No additional tolerance permitted 
 3. 
 McCauley 1A101/DCM 
 21 lb. (-32) 
 Diameter: not over 69 in., not under 67.5 in. 
 Static r.p.m. at maximum permissible throttle setting: 
 not over 2600, not under 2500 
 No additional tolerance permitted"
1,"2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15 
 16 
 17 
 18 
 19"
50,"43 
 43 
 41 
 42 
 41 
 41 
 41 
 41 
 41 
 41 
 38 
 50 
 30 
 50 
 32 
 32 
 37 
 50"
