Keyterm,Info
"A8CE 
 Revision 2 
 Mitchel 
 Waco RPT 
 March 23, 1978",
Type Certificate Holder,"Dean W. Mitchel 
 18330 West Burleigh 
 Brookfield, Wisconsin 53005"
"I - Model Waco RPT (Restricted Category), Approved July 13, 1965",
Engine,Kinner R-56
Fuel,73 minimum octane aviation gasoline
Engine limits,"For all operations, 1850 r.p.m. (160 hp.)"
Propeller,"Sensenich 90HA-90, including hub 
 53 lb. (-38)"
Airspeed limits CAS,"Never exceed 
 145 m.p.h. (126 knots) 
 Maneuvering 
 115 m.p.h. (100 knots)"
CG range,"(+37.0) to (+40.5) at 1975 lb. 
 (+34.0) to (+42.0) at 1875 lb. or less. 
 Straight line variation between points given."
Empty weight CG range,None
Datum,Front face of firewall
Leveling means,First fuselage longeron below cockpit opening on left side.
Maximum weight,1975 lb.
No seats,2 (+48.5 and +95.2)
Maximum baggage,None
Fuel capacity,31 gal. (+10.3)
Oil capacity,12 qt. (+3.8)
Control surface movements,"Aileron 
 Up 
 34° 
 Down 
 21° 
 Elevator 
 Up 
 26° 
 Down 
 20° 
 Rudder 
 Left 
 27° 
 Right 
 27°"
Serial Nos eligible,6000 only.
Certification basis,"Part 8 of the Civil Air Regulations as amended to October 11, 1950. 
 Type Certificate No. A8CE issued July 13, 1965. 
 Application for Type Certificate dated November 6, 1963."
Page No,"1 
 2"
Rev No,"2 
 2"
Production basis,None. No aircraft may be produced under this approval.
Equipment,"The basic required equipment as prescribed in the applicable airworthiness regulations 
 must be installed in the aircraft for certification."
NOTE 1,"Current weight and balance report together with list of equipment included in certificated empty weight 
 and loading instructions when necessary must be provided for each aircraft at the time of original 
 certification."
