Keyterm,Info
"A27CE 
 Revision 18 
 Textron Aviation Inc. 
 501 
 551 
 July 29, 2015",
Type Certificate Holder,"Textron Aviation Inc. 
 One Cessna Boulevard 
 Wichita, Kansas 67215"
Type Certificate Holder Record,"Cessna Aircraft Company transferred to 
 Textron Aviation Inc. on July 29, 2015"
"I. 
 Model 501, Citation (Normal Category), Approved January 7, 1977",
Engines,"Two Pratt & Whitney Aircraft of Canada, Ltd. JT15D-1A or JT15D-1B turbofans used in 
 any combination (See Note 13)."
Fuel,"Commercial kerosene Jet A, Jet A-1, Jet A-2, Jet B, JP-4, JP-5 or JP-8. These fuels, 
 except Military JP-4, JP-5 and JP-8, require addition of anti-ice additive (Phillips 
 PFA55MB, MIL-I-27686D or MIL-I-27686E) and must be blended into the aircraft fuel 
 in concentrations not less than 0.060 percent or more than 0.15 percent by volume. For 
 emergency use of aviation gasoline and fueling procedures, refer to Airplane Flight 
 Manual."
Engine Limits,"Static thrust standard day, sea level: 
 Takeoff (5 min.) 
 2200 lb. 
 Max. continuous 
 2090 lb. 
 Max. permissible engine rotor operating speeds: 
 N1 (Fan) JT15D-1A 102.1 percent 
 16,336 r.p.m. 
 N1 (Fan) JT15D-1B 102.1 percent 
 16,336 r.p.m. 
 below 30,000 ft. 
 N1 (Fan) JT15D-1B 103.4 percent 
 16,540 r.p.m. 
 30,000 ft. and above 
 N2 (Gas Gen.) 95 percent 
 31,120 r.p.m. 
 Max. permissible interturbine gas temperatures: 
 Takeoff 
 700° C. 
 Max. continuous 
 680° C. 
 Transient (starting 2 Sec.) 
 700° C."
1,"2 
 3 
 4 
 5 
 6 
 7"
18,"14 
 11 
 13 
 11 
 14 
 17"
Airspeed Limits CAS,"VMO (Maximum operating) 
 Sea level to 14,000 ft. 
 260 knots 
 14,000 ft. to 28,000 ft. 
 275 knots* 
 MMO 
 Above 28,000 ft. 
 0.70 Mach 
 VA (Sea level) 
 11,850 lb. 
 182 knots 
 See AFM for variations with weight and altitude and optional configurations 
 VSB (Speed for maximum gust intensity) 
 210 knots 
 VFE (Flaps extended) 
 40° (Landing) 
 174 knots 
 15° (Takeoff and approach) 
 200 knots 
 VMCA (Minimum control speed) Air 
 Below stall speed for all weights 
 VMCG (Minimum control speed) Ground 
 55 knots 
 VLO (Landing gear operating) 
 174 knots 
 VLE (Landing gear extended) 
 174 knots 
 VSB (Speed brakes extended) Any speed with or without flaps 
 *See NOTE 6 for restricted VMO for optional fuel weight configuration"
CG Range Landing,"(+246.4 in.) to (+255.9 in.) at 7,500 lb. or less (18-30 percent MAC)"
Gear Extended,"(+250.0 in.) to (+255.9 in.) at 11,850 lb. (22.6-30 percent MAC) 
 Variation is linear between points"
Empty Wt CG Range,None
MAC,"79.61 in. (L.E. of MAC at Sta. +232.04) 
 Note this is reference MAC for basic wing without tip"
Maximum Weight,"Takeoff 
 11,850 lb. 
 Landing 
 11,350 lb. 
 Zero fuel* 
 8,400 lb. 
 Ramp 
 12,000 lb. 
 *See NOTE 6 for optional zero fuel weights"
Minimum Crew,"For all flights: one pilot plus equipment specified in the Airplane Flight Manual, or two 
 pilots"
No of Seats,"Maximum of nine (See Aircraft Weight and Balance Manual for optional seating 
 arrangements)"
Maximum Baggage,"Nose compartment 
 350 lb. (at Sta. + 74.0) 
 Aft cabin 
 650 lb. (at Sta. +286.3)"
