Keyterm,Info
"H8WE 
 Revision 2 
 SCHNECK 
 Vertol (Army) CH-21C 
 5 March 1979",
Type Certificate Holder,"Jack A. Schneck 
 Route 1, Box 114 
 Williams, California 95987"
I - Model U.S. Army CH-21C (Restricted Category) approved 19 November 1971,
Engine,Wright R-1820-103
Fuel,"115/145 or 100/130 min. grade 
 Aviation Gasoline"
Engine limits,"MP 
 Low Impeller Gear Ratio 
 HP RPM IN HG ALT. 
 Maximum Continuous 
 1275 
 2500 
 46.5 
 S.L. 
 Maximum Continuous 
 1275 
 2500 
 45.5 
 2200 
 Take-Off (5 min) 
 1425 
 2700 
 51.5 
 S.L. 
 Take-Off (5 min) 
 1425 
 2700 
 50.5 
 1300 
 (Straight line manifold pressure variation with altitude). 
 NOTE: Operation at 2600 RPM prohibited. 
 High Impeller Gear Ratio 
 Maximum Continuous 
 980 
 2500 
 43.0 
 10,800 
 Maximum Continuous 
 980 
 2500 
 42.0 
 15,600 
 Take-Off (5 min) 
 1100 
 2600 
 50.0 
 9,800 
 Take-Off (5 min) 
 1100 
 2600 
 49.0 
 13,000 
 (Straight line manifold pressure variation with altitude). 
 NOTE: Operation at 2700 RPM prohibited."
Rotor Limits and,"Power Off (Rotor Tach.) 
 Power On (Engine Tach.)"
Engine Operating,"Maximum 258 RPM 
 Maximum 2500 RPM"
Speeds,"Minimum 233 RPM 
 Minimum 2300 RPM 
 Maximum 2700 RPM; 30 minute limit"
Airspeed limits,"Vne (Never exceed) 102 knots IAS Sea Level 
 (See FAA approved Rotorcraft Flight Manual Supplement)."
CG range,"35 in. fwd. (Sta. 319) to 6.5 in. aft 
 (Sta. 360.5) of datum"
Datum,Point midway between rotors (Sta. 354)
Page No,"1 
 2"
Rev No,"2 
 2"
Maximum weight,"13,500 pounds (See FAA approved Rotorcraft Flight Manual Supplement for 
 variations with altitude and External Loads)."
Minimum Crew,1 (pilot)
Fuel capacity,"Main Fuel Tank 304 Gal. (Sta. 395.0) 
 (300 Gal. usable in forward flight)"
Oil capacity,21.5 Gal. (Sta. 540.3)
Other Operating,"Department of the Army Technical Manual TM 55-1520-205-10 ""Operator's"
Limitations,"Manual CH-21 Helicopter"" dated 1964 and Schneck FAA approved Flight 
 Manual Supplement dated 19 November 1971 or Subsequent FAA Approved 
 Revision."
Serial Nos Eligible,All Army Serial Nos.
Certification basis,"FAR 21.25(a)(2) effective 1 February 1965 Type Certificate No. H8WE issued 
 19 November 1971 for special purposes of: Carriage of external loads per 
 FAR 133 and Agriculture Frost Control by air agitation. 
 Date of Application for Type Certificate 2 April 1971."
Production basis,"None. No helicopter may be produced under this type approval. 
 Prior to original Certification of each aircraft, an FAA representative must 
 perform an inspection for workmanship, materials, and conformity with 
 the approved type design."
Equipment,"The basic required equipment as prescribed in the applicable airworthiness 
 regulations (see certification basis) must be installed in the helicopter for 
 certification. In addition, equipment necessary for the particular special purpose 
 must be installed."
NOTE 1,"Current weight and balance report including list of equipment included in certificated empty weight, 
 and loading instructions when necessary, must be in each helicopter at the time of original 
 airworthiness certification and at all times thereafter."
NOTE 2,"The following placard must be installed in clear view of the pilot. 
 ""This helicopter must be operated in compliance with the operating limitations specified in 
 Department of the Army Technical Manual TM 55-1520-205-10 and the FAA approved supplement 
 thereto."" 
 For additional placards see flight manual supplement."
NOTE 3,"Prior to civil airworthiness certification, the following must be accomplished: 
 (a) 
 Modifications in accordance with FAA Sealed Jack A. Schneck Drawings AJS, AJS-A, 1JS, 
 2JS, 3JS, 4JS and 5JS. 
 (b) 
 The provisions of AD 60-7-8."
NOTE 4,"This model helicopter must be serviced and maintained in compliance with Department of the Army 
 Technical Manual TM 55-1520-205-20, ""Organizational Maintenance Manual CH-21C helicopter"" 
 dated 1964."
