Keyterm,Info
"A-761 
 Revision 18 
 American Champion 
 (Bellanca) 
 (Trytek) 
 (Aeronca) 
 11AC 
 S11AC 
 11BC 
 S11BC 
 January 9, 2009",
Type Certificate Holder,"American Champion Aircraft Corp. 
 P. O. Box 37 
 Rochester, Wisconsin 53167"
"I - Model 11AC, 2 PCLM, Approved September 28, 1945 
 (See Section III for conversion to model 11BC)",
Engine,Continental A-65-8
Fuel,73 minimum octane aviation gasoline
Engine Limits,"For all operations, 2300 r.p.m. (65 hp.)"
Airspeed Limits CAS,"Level flight or climb 95 m.p.h. (83 knots) 
 Glide or dive 128 m.p.h. (111 knots)"
Propeller Limits,Static rpm at maximum permissible throttle setting:
For fixed pitch wood propeller,"Not over 2300, not under 1990. No additional tolerance permitted 
 Diameter: not over 72 in., not under 70 in."
CG Range,(+12.4) to (+22.0) (Rear limit may be(+23.2) provided intentional spins are prohibited).
Empty Weight CG Range,"(+12.9) to (+19.6) with standard fuel tank only 
 (+12.9) to (+15.2) with Item 104 installed 
 When the empty weight C.G. falls within these ranges, it is unnecessary to check the 
 critical forward and aft C.G. positions. Ranges are not valid for arrangements other than 
 indicated."
Maximum Weight,1250 lbs.
No of Seats,2 (adjustable from +21.5 to +25.5)
Maximum Baggage,"70 lbs. (+48.5). Placard required on instrument panel: 
 ""INTENTIONAL SPINNING PROHIBITED WHEN BAGGAGE IS CARRIED"""
Fuel Capacity,15 gal. (-6)
Oil Capacity,1 gal. (-32)
Control Surface Movements,"Elevator 
 Up 
 26° 
 Down 
 24.5° 
 Elevator Trim Tab 
 Up 
 23° 
 Down 
 31° 
 Ailerons 
 Up 
 28° 
 Down 
 18° 
 Rudder 
 Right 
 28° 
 Left 
 28°"
Serial No Eligible,11AC-1 and up
Page No 1,"2 
 3 
 4 
 5 
 6 
 7"
Rev No,"17 
 17 
 17 
 17 
 17 
 18 
 17"
Required Equipment,"In addition to the pertinent required basic equipment specified in CAR 4a, the following 
 items of equipment must be installed: 1, 101, 102, 201, 202"
"II - Model S11AC, 2 PCSM, Approved July 22, 1947",
Engine,Continental A-65-8F
Fuel,73 minimum octane aviation gasoline
Engine Limits,"For all operations, 2300 r.p.m. (65 hp.)"
Airspeed Limits CAS,"Level flight or climb 90 m.p.h. (78 knots) 
 Glide or dive 122 m.p.h. (106 knots)"
Propeller Limits,Static rpm at maximum permissible throttle setting:
For fixed pitch wood propeller,"Not over 2170, not under 2070. No additional tolerance permitted 
 Diameter: not over 72 in., not under 70 in."
CG Range,"(+17.0) to (+21.9) at 1350 lb. 
 (+14.9) to (+21.9) at 1278 lb. or less. Straight line variation between points given. 
 1400 
 1350 
 AFT 
 1300 
 LIMIT 
 FRONT 
 LB. 
 LIMIT 
 1250 
 1200 
 1150 
 14 15 16 17 18 19 20 21 22 
 INCHES"
Empty Weight CG Range,None
Maximum Weight,1350 lbs.
No of Seats,2 (adjustable from +21.5 to +25.5)
