Keyterm,Info
"A-784 
 Revision 3 
 GOODYEAR 
 GA-2 
 GA-2B 
 December 2, 1949",
Manufacturer,"Goodyear Aircraft Corporation 
 Akron, Ohio"
"I. Model GA-2, 3 PCAmM, approved February 28, 1947",
Engine,Franklin GA4-145-A3
Fuel,80 min. octane aviation gasoline
Engine Limits,"For all operations, 2600 rpm (145 hp)"
Airspeed Limits,"Level flight or climb 
 120 mph True Ind. 
 Glide or dive 
 150 mph True Ind. 
 Landing gear down 
 115 mph True Ind."
CG Range,(+53.2) to (+60.6)
Empty Weight C G Range,"(+61.5) to (+64.3). When empty weight C.G. falls within this range, 
 computation of critical fore and aft C. G. positions is unnecessary. 
 Range is not valid for non-standard arrangements."
Maximum Weight,2200 lbs.
No Seats,"3 (two at +18, one at +46)"
Maximum baggage,80 lb. (+67) (except none for Serial No. XA-11)
Fuel Capacity,30 gal. (one 30-gal. tank) (+68)
Oil Capacity,2 gal. (+70)
Control surface movements,"Elevator 
 Up 
 23° 
 Down 
 13° 
 Elevator tab 
 Up 
 23° 
 Down 
 23° 
 Rudder 
 Left 
 20° 
 Right 
 20° 
 Aileron 
 Up 
 25° 
 Down 
 15°"
Serial nos eligible,"XA-11, 4021, 4025 to 4032, inlcusive."
Required equipment,"Items 1, 101, 102, 103, 104, 105, 106, 201, 202, 203 and 302."
"II. Model GA-2B, 3PCAmM, approved August 12, 1949",
Engine,Franklin 6A4-165-B3
Fuel,80 min. octane aviation gasoline
Engine Limits,"For all operations, 2800 rpm (165 hp)"
Airspeed Limits,"Level flight or climb 
 120 mph True Ind. 
 Glide or dive 
 150 mph True Ind. 
 Landing gear down 
 115 mph True Ind."
Page No,"1 
 2 
 3"
Rev No,"3 
 3 
 3"
CG Range,(+53.2) to (+60.6)
Empty Weight CG Range,"(+61.5) to (+65.0). When empty weight C.G. falls within this range, 
 computation of critical fore and aft C.G. positions is unnecessary. 
 Range is not valid for non-standard arrangements."
Maximum Weight,2300 lbs.
No Seats,"3 (two at +18, one at +46)"
Maximum Baggage,80 lbs. (+67)
Fuel Capacity,42 gal. (two 21 gal. wing tanks) (+50)
Oil Capacity,9 qts. (+70)
