Keyterm,Info
"A00003SE 
 Revision 27 
 Textron Aviation Inc. 
 LC40-550FG 
 LC41-550FG 
 LC42-550FG 
 T240 
 June 22, 2016",
Type Certificate Holder,"Textron Aviation Inc. 
 One Cessna Boulevard 
 Wichita, Kansas 67215"
Type Certificate Holder Record,"Columbia Aircraft Manufacturing (previously The Lancair Company) 
 22550 Nelson Road 
 Bend, Oregon 97701 
 Cessna Aircraft Company transferred to 
 Textron Aviation Inc. on July 29, 2015"
"I. 
 Model LC40-550FG (Utility Category), Approved September 18, 1998",
Engine,"Teledyne Continental Model IO-550-N (See NOTE 5), Engine Type Certificate E3SO."
Fuel,100 (green) or 100LL (blue) grade aviation fuel.
Engine Limits,"Maximum takeoff power and maximum continuous power = 310 horsepower at 2700 rpm. 
 See Engine Type Certificate Data Sheet E3SO for additional limitations."
Propeller,"Hartzell Model PHC-J3YF-1RF/F7691D-1, Propeller Type Certificate P36EA 
 Hartzell Spinner Assembly, Part No. C-6446-1 or C-6446-2(P)"
Propeller Limits,"Minimum diameter = 76 inches 
 Maximum diameter = 77 inches 
 Low Pitch = 14.1° ± 0.2° 
 High Pitch = 34.7° ± 1.0° 
 Pitch limits measured at 30 inches radial distance. 
 Do not exceed 20 inches manifold pressure with propeller RPM below 2200. 
 See Propeller Type Certificate Data Sheet P36EA for additional limits."
Airspeed Limits,"VO (3400 lbs) 
 149 KCAS (148 KIAS) 
 VO (2500 lbs) 
 128 KCAS (127 KIAS) 
 VFE (Fully Extended) 
 120 KCAS (119 KIAS) 
 VFE (Intermediate Setting) 
 130 KCAS (129 KIAS) 
 VNO 
 180 KCAS (178 KIAS) 
 VNE 
 235 KCAS (232 KIAS) 
 Note: 
 VNO decreases by 4 KIAS and VNE decreases by 5 KIAS 
 for each 1000 feet above 12,000 feet (pressure altitude)."
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13"
Rev No,"27 
 24 
 27 
 24 
 23 
 25 
 25 
 23 
 25 
 25 
 23 
 25 
 26"
CG Range,"Straight line variation between points. 
 Aft Limits 
 110 inches aft of datum from 2500 lbs to 3400 lbs. 
 Forward Limits 
 103 inches aft of datum from 2240 lbs to 2500 lbs then to 107 
 inches aft of datum at 3400 lbs. 
 Maximum zero fuel weight 
 103 inches aft of datum at 2725 lbs to 110 inches at 3228 lbs. 
 Minimum flying weight 
 103 inches aft of datum at 2240 lbs to110 inches at 2500 lbs."
Datum,"The forward edge of the wing saddle is located 97.05 inches aft of the reference datum. Refer to 
 “Model LC40-550FG Maintenance Manual,” Document No. 300MM02 or later revision for 
 detailed instructions."
Leveling Means,Plumb target and plumb line hanger are located in the rear seat area.
Weight limits,"Maximum ramp and takeoff = 3400 lbs. 
 Maximum landing weight = 3230 lbs. 
 Maximum empty weight = 2568 lbs. 
 Maximum zero fuel weight = 2725 lbs at 103 inches varying linearly to 3228 lbs at 110 inches. 
 Minimum flying weight = 2240 lbs at 103 inches varying linearly to 2500 lbs at 110 inches."
Minimum Crew,1 Pilot.
No of Seats,"4 seats total: 
 2 located at 110 inches aft of datum. 
 2 located at 141.4 inches aft of datum."
Maximum Baggage,"20 pounds allowed on the hat shelf. 
 120 pounds total."
Fuel Capacity,"106 gallons total; 98 gallons useable. 
 (Two 53 gallon tanks in wings at 118.0 inches aft of datum)."
Oil Type and Capacity,8 qts drainable. See Engine Type Certificate Data Sheet E3SO.
Altitude,"14,000 feet without FAA approved oxygen system installed. 
 18,000 feet with FAA approved oxygen system installed."
Movements,"Wing flaps: 
 Cruise 0° ±1° 
 Take off 12° ±1° 
 Landing 40° ±1° 
 Ailerons: 
 Up 21.6° ±1° 
 Down 17.7° ±1° 
 Aileron Trim Tab: Up 22.4° ±1° 
 Down 19.6° ±1° 
 Aileron Servo Tab: Up 13° ±2° at 17.7° aileron deflection 
 Down 19° ±2° at 21.6° aileron deflection 
 Elevator: 
 Up 13° +0°-0.5° 
 Down 12° ±1° 
 Elevator trim tab: Up 21° ±1° 
 Down 30° ±1° 
 Rudder: 
 Right 17° ±1° 
 Left 17° ±1° 
 Left, rudder limiter 11.5° ±0.5°"
Additional Limitations,"Airframe life limit: 
 25200 flight hours. 
 Kinds of operations: 
 Day and Night, 
 Visual Flight Rules (VFR) and Instrument Flight Rules (IFR)."
Required Maintenance,"The airplane must be maintained in accordance with the instructions for continued airworthiness 
 contained in the FAA approved Chapter 4 of “Model LC40-550FG Maintenance Manual,” 
 Document No. 300MM02 or later revision."
Required Equipment,"The basic required equipment as prescribed in the applicable airworthiness regulations (see 
 Certification Basis) must be installed in the aircraft for airworthiness certification. 
 In addition to the above required equipment, the following equipment is also required: 
 The latest FAA Approved/Accepted Revision of “Pilots Operating Handbook and FAA Approved 
 Flight Manual,” Document No. RA050001. 
 The required equipment for various types of operations is specified in Appendix A to Section 6 of 
 the latest FAA Approved Revision of Document No. RA050001."
Design Data,"The airplane shall be manufactured in accordance with the latest FAA approved revision of 
 “Master Drawing List”, Document No. RA011002, or other FAA approved data."
Serial Numbers Eligible,40004 through 40079.
Certification Basis,"Part 23 of the Federal Aviation Regulations (FAR) effective February 1, 1965, as amended by 23-1 
 through 23-46. FAR 36 as amended on the date of certification. Application for type certificate, 
 dated June 14, 1995."
Safety ELOS Findings,"Stall and spin requirements of FAR’s 23.201, 23.203, and 23.221 in accordance with 
 ELOS No. ACE-98-1 as detailed in the FAA memo dated September 3, 1998 
 (FAA memo reference no. 98-190S-581) and ELOS No. ACE-98-2 as detailed in the FAA memo 
 dated October 7, 1998 (FAA memo reference no. 98-190S-608). 
 Emergency exit requirements of FAR 23.807 in accordance with ELOS No. ACE-99-02 as detailed 
 in FAA memo dated February 2, 1999 (FAA memo reference no. 99-190S-64)."
Production Basis,"Production Certificate No. 719NM, dated November 1, 2005."
NOTE 1,"A current weight and balance report with a list of equipment included in the certificated empty weight 
 must be provided for each aircraft at the time of original airworthiness certification."
NOTE 2,"The placards specified in the latest FAA approved revision of “Pilots Operating Handbook and FAA 
 Approved Flight Manual,” Document No. RA050001 must be displayed."
NOTE 3,"Major structural repairs must be accomplished by an appropriate FAA certified person qualified to perform 
 maintenance on composite aircraft structure, using materials and processes in accordance with the FAA 
 approved Cessna Aircraft Company “LC-550FG Series Structural Repair Manual,” Document No. 
 30/40SR00 or later revision, or other methods approved by the FAA and coordinated with Cessna Aircraft 
 Company. Material compatibility, environmental effects, strength, fatigue, lightning protection, and flutter 
 must be addressed in any major structural repair."
NOTE 4,"Exterior colors are limited to those specified in the FAA approved Chapter 4 of “Model LC40-550FG 
 Maintenance Manual,” Document No. 300MM02 or later revision."
NOTE 5,"Engine accessory packages are defined by a suffix added to the end of the engine model number (example: 
 IO-550-N (2)). A listing of engine model numbers with suffix defining approved accessory packages can be 
 found in C300PC."
"II. Model LC42-550FG (Utility Category), Approved May 30, 2003",
Engine,"Teledyne Continental Model IO-550-N (See NOTE 5), Engine Type Certificate E3SO."
Fuel,100 (green) or 100LL (blue) grade aviation fuel.
Engine Limits,"Maximum takeoff power and maximum continuous power = 310 horsepower at 2700 rpm. 
 See Engine Type Certificate Data Sheet E3SO for additional limitations."
Propeller,"Hartzell Model PHC-J3YF-1RF/F7691D-1 or PHC-J3YF-1RF/F7691DK-1, 
 Propeller Type Certificate P36EA 
 Hartzell Spinner Assembly, Part No. C-6446-1 or C-6446-2(P)"
