Keyterm,Info
"7A15 
 Revision 15 
 PILATUS 
 PC-6, PC-6-H1, PC-6-H2 
 PC-6/350, PC-6/350-H1, PC-6/350-H2 
 PC-6/A, PC-6/A-H1, PC-6/A-H2 
 PC-6/B-H2, PC-6/B1-H2, PC-6/B2-H2 
 PC-6/B2-H4, PC-6/C-H2, PC-6/C1-H2 
 July 07, 2021",
Type Certificate Holder,"Pilatus Aircraft Ltd. 
 Stans, Switzerland"
"I. Model PC-6, 11 PCLM (Normal Category), Approved: November 9, 1961 
 Model PC-6-H1, 11 PCLM (Normal Category), Approved: January 7, 1964 
 Model PC-6-H2, 11 PCLSM (Normal Category), Approved: October 16, 1964.",
Engine,Lycoming GSO-480-B1A6
Fuel,100/130 Minimum grade aviation gasoline.
Engine Limits,"(Straight line manifold pressure variation with altitude shown) 
 HP R.P.M. M.P. Altitude 
 Take-off 
 340 3400 48.0 S.L. 
 Take-off 
 340 3400 44.5 7900' 
 Max. Continuous 
 320 3200 45.5 S.L. 
 Max. Continuous 
 320 3200 43.0 8000'"
Propeller and,Hartzell constant speed propeller
Propeller Limits,"Hub HC-83X20-1B or HC-A3X20-1D, blades 9333C-0 to -5 
 Diameter maximum 93 in. minimum 88 in. 
 (no further reduction permitted) 
 Pitch setting at 30 in. station: low 15o, high 36o."
Fuel Capacity,"Total capacity 105 US gal. or 127 US gal. 
 (2 tanks of 52.5 or 63.5 US gal.) (+31.1) 
 Usable capacity 104 US gal. or 126 US gal. 
 (2 tanks of 52.0 or 63.0 US gal.) (+31.1)"
Oil Capacity,3.5 US gal. (-43.9).
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11"
Rev No,"15 
 6 
 14 
 14 
 6 
 14 
 7 
 15 
 14 
 14 
 12"
"II. 
 Model PC-6/350, 11 PCLM (Normal Category), Approved: September 12, 1962 
 Model PC-6/350-H1, 11 PCLSM (Normal Category), Approved: January 7, 1964 
 Model PC-6/350-H2, 11 PCLSM (Normal Category), Approved: October 16, 1964.",
Engine,Lycoming IGO-540-A1A.
Fuel,100/130 Minimum grade aviation gasoline.
