Keyterm,Info
"6H1 
 Revision 12 
 SIAM HILLER 
 UH-12 
 UH-12A 
 (Navy THE-1, 
 Army H-23A) 
 October 28, 2014",
Type Certificate Holder,"Siam Hiller Holdings, Inc. 
 925 M. Street 
 Firebaugh, California 93622-2234"
Type Certification Ownership,Hiller Aircraft Corporation transferred to
Record,"Fairchild Industries, Inc. on 10/2/1959 
 Fairchild Industries, Inc. transferred to 
 Heli-Parts, Inc. on 12/28/1972 
 Heli-Parts, Inc. transferred to 
 Hiller Aviation on 12/28/1972 
 Hiller Aviation transferred to 
 Rogerson Aircraft Corporation on 6/26/1984 
 Rogerson Aircraft Corporation transferred to 
 Hiller Helicopters, a wholly owned subsidiary of Rogerson Aircraft Corporation 
 on 6/29/1984 
 Hiller Helicopters, a wholly owned subsidiary of Rogerson Aircraft Corporation 
 transferred to Rogerson Hiller Corporation on 11/14/1985 
 Rogerson Hiller Corporation transferred to 
 Siam Hiller Holdings, Inc. on 7/14/1994"
"I. Model UH-12, 3 POCLSH, Approved October 14, 1948",
Engine,Aircooled Motors Franklin 6V4-178-B33
Fuel,80 min. octane aviation gasoline
Engine limits,Maximum rpm 3000 (178 hp)
Rotor limits and,"Power Off (Rotor Tach.) 
 Power On (Engine Tach.)"
engine operating speeds,"Maximum 350 rpm 
 Maximum 3000 rpm 
 Minimum 294 rpm 
 Minimum (S.L. to 6000') 2800 rpm 
 Minimum (7500') 2900 rpm 
 Minimum (9000') 3000 rpm"
Airspeed limits,"Never exceed speed-84 mph (73 knots) True Ind. 
 (at Sea Level) (Reduce speed 2.5 mph for each 1000 ft. of altitude)."
Altitude limits,"Avoid slow speed operation between 10 and 325 ft. 
 Above ground surface (See CAA/FAA Approved Flight Manual)."
CG range,(81.0) to (85.5)
Empty weight CG range,None
Maximum weight,2247 lbs. (For increased weight see NOTE under Sect. II for Model UH-12A)
No of seats,3 (53)
Maximum Baggage,None
Fuel capacity,"27 gals. (85) (Usable fuel 23.5 gal.). (See NOTE 1 for data on ""System Fuel and 
 Oil"")"
Oil capacity,"10 quarts (92) (See NOTE 1 for data on ""System Fuel and Oil”)"
Rotor blade movements,(Tolerances +1/2°)
Collective pitch,"+10° to -1° (measured at retention plate) (Low setting is determined as the lowest 
 setting which will preclude overspeeding in auto-rotation)."
Teetering,+8°
Neutral,9° incidence with wobble plate level.
Cyclic pitch,+22-1/2° from neutral with main rotor normal to shaft.
Flapping,+20° to -10°
Collective pitch,+15° to -3°
Horizontal stabilizer setting,"-9° to -19° (-19° is satisfactory for all configurations and is required for certain 
 configurations as noted under the pertinent item of equipment)"
Serial Nos eligible,103 through 295 except 210
Required equipment,"In addition to the pertinent required basic equipment specified in CAR 6, the 
 following items of equipment must be installed: Items 1(a), 2(a), 3(a), 101(a), 
 102, 103, 104, 105, 107, 108, 201(a), 202(a), 206, 207, 301, 302, 401."
"II Model UH-12A (Navy HTE-1, Army H-23A), 3 POCLSH, Approved May 8, 1950 
 (Model UH-12 may be converted to Model UH-12A by the addition of Items 4 and 109. Item 1(b) replaces Item 
 1(a) and Item 402 replaces Item 401. These changes make the UH-12 identical to the UH-12A and eligible for the 
 UH-12A maximum weight and UH-12A approved equipment)",
Engine,"Aircooled Motors Franklin 6V4-178-B33 (See Items 130 and 133 for optional 
 engines)"
Fuel,80 min. octane aviation gasoline
Engine limits,Maximum rpm 3000 (178 hp)
Rotor Limits and,"Power Off (Rotor Tach.) 
 Power On (Engine Tach.)"
engine operating speeds,"Maximum 350 rpm 
 Maximum 3000 rpm 
 Minimum 294 rpm 
 Minimum (S.L. to 6000') 2800 rpm 
 Minimum (7500') 2900 rpm 
 Minimum (9000') 3000 rpm"
Airspeed limits,"Never exceed speed-84 mph (73 knots) True Ind. (at Sea Level) 
 (Reduce speed 2.5 mph for each 1000 ft. of altitude)."
Altitude limits,"Avoid slow speed operation between 10 and 325 ft. 
 above ground surface (See CAA/FAA Approved Flight Manual)."
CG range,"8 Degree Hub 
 (81.0) to (85.5) 
 12- 9 Degree Hub 
 (80.1) to (84.6) 
 (See Item 211 for C.G. range with skis installed)"
Empty weight CG range,None
Maximum weight,2400 lb. (For increased weight see Item 212)
No of seats,3 (53)
Maximum Baggage,None
