Keyterm,Info
"H11EU 
 Revision 12 
 Airbus Helicopters 
 AS355E 
 AS355F 
 AS355F1 
 AS355F2 
 AS355N 
 AS355NP 
 February 8, 2022",
Type Certificate Holder,"Airbus Helicopters 
 Aeroport International Marseille Provence 
 13725 - Marignane - Cedex 
 France"
TC Holder Record,"Eurocopter France changed name to Airbus Helicopters on January 1, 2014."
"I. 
 Model AS355E ""TWINSTAR"" (Normal Category), November 20, 1981.",
Engine,2 ALLISON Model 250-C20F
Installed Engine Limits,"Gas 
 Exhaust 
 Output 
 Torque 
 Generator 
 Gas 
 Shaft 
 Speed 
 Temp. 
 Speed"
Takeoff 5 min,"380 mN (73%) 
 53519 rpm 
 810ºC 
 6196 rpm"
two engines operative,"380 mN (73%) 
 "" 
 738ºC 
 "" 
 521 mN (100%) 
 "" 
 810ºC 
 """
one engine inoperative,"Engine gearbox Torque limit = 384 ft - lb (521 mN) = 100% 
 Refer to Flight Manual AS355E for transients."
Fuel,Refer to Flight Manual AS355E for approved fuels and additive specifications.
Helicopter Limits,"Maximum (one engine inoperative): 
 100% (521 mN) 
 Maximum (two engines operative): 
 73% (380 mN)"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15 
 16"
1fll,I
Rev No,"12 
 6 
 3 
 6 
 4 
 10 
 6 
 10 
 6 
 10 
 10 
 10 
 10 
 10 
 12 
 11"
CG Range,"Longitudinal 
 3.17 
 3.26 
 ◄ CENTRAGE (m) ► 3.47 
 3.5<1 
 3.20 
 3.30 
 3.40 
 3.50 
 ,_ 
 1 -- 
 . . 
 I - 
 I • 
 500 
 2400 
 • 
 I 
 I i I 
 I -, 
 5000 
 t 
 I 
 I~ 
 I' 
 t 
 t 
 ♦ 
 t 
 tr 
 2200 
 S .·J 
 '·• 
 ! 
 : • 
 . I I 
 I- 
 ◄ 
 t t. 
 +-i-++-lr-+-iti'+~,~+-1-!',~;i""f'+-t-!1~~-t-lt-~ •,-,..~ 
 ,!-t--!,""""'""~ ,-+-!:-:!'-~ 
 :,-+-+-T""1'""'""'ri- ~ 
 2100 
 <1500 
 1 
 LIMITE AVANT 
 !.., Llt,.1ITE ARRIERE 
 ;:: 
 2000 
 I 
 FORWARD LIMIT h REARWARD LIMIT ._ 
 == 
 1900 
 -t-,II--IIJ'-I-M-+-+-11--PI --II,..+-+ 
 ll_t-.11--11,..-1--111,...._.1_+-+11_+-+ll_+-+1 ... 1.._+-+ 
 1_+-+11 ... 1.._.-! 
 11_+-+'-+-HI-+_, -oillJ 
 1850 
 I 
 I 
 I I 
 I I 
 I I 
 I 
 I 
 I 
 I 
 I 
 I 
 I I 
 I 
 I 
 I I 
 I I I 
 I I l 
 <1ooo 
 1800 
 135 
 125 
 130 
 139.3 
 124.8 
 ◄ CG (in) 
 ►"
Datum,"Longitudinal = 133.8 in. forward of main rotor hub center 
 Lateral 
 = Vertical plane passing longitudinally through main rotor hub center"
Maximum Weight,4628 lb (2100 kg)
Rotor Speed,"Power-off 
 maximum = 425 rpm 
 minimum = 330 rpm 
 Power-on 
 = 390 
 rpm with both engine operating 
 = 375 to 394 
 rpm with one engine inoperative"
Rotor Speed Warning,Aural at 360 rpm
Airspeed Limits,"Never exceed speed VNE Power-on: 
 0 - 73% torque. 150 kts at zero pressure altitude. 
 Doors removed, 70 kts at zero pressure altitude. 
 73% - 78% torque. 
 55 kts at all altitudes. 
 Never exceed speed VNE Power-off: 
 120 kt at zero pressure-altitude 
 See Rotorcraft Flight Manual for decrease of these values with altitude and temperature."
Minimum Crew,1 pilot at 60.62 in. - Starboard seat
Maximum Passenger 5,"4 at 98.42 in. 
 1 at 60.62 in."
Maximum Baggage,"Right baggage compartment = 220 lb at 125.98 in 
 Left baggage compartment = 264 lb at 125.908 in 
 Rear baggage compartment = 176 lb at 181.10 in 
 Main cabin (on rear 
 = 682 lb at 88.58 in 
 (on LH forward = 330 lb at 61.02 in"
Fuel Capacity,"Front Tank 
 Rear Tank 
 Total 
 88.1 U.S. gallons 
 106.5 U.S. gallons 
 Usable 
 87.2 U.S. gallons 
 105.7 U.S. gallons 
 C.G. Range 
 127.55 in 
 151.55 in 
 See NOTE 1 for data on unusable fuel."
Empty Weight CG Range,None
Leveling Means,Transmission support platform.
Oil Capacity,"Engine 
 = 2 x 1.5 U.S. gallons at 140.5 in 
 MGB 
 = 2.9 U.S. gallons at 145.2 in 
 TGB 
 = 0.08 U.S. gallons at 379.5 in 
 For rigging information, refer to the AS 355 Maintenance Manual."
"II. Model AS 355-F ""TWINSTAR"" (Normal Category), November 20, 1981. 
 (Same as model AS355E except for maximum weight and dual hydraulic systems).",
Engine,2 ALLISON Model 250-C20F.
