Keyterm,Info
"H1NM 
 Revision 1 
 WRIGHT 
 (Vertol) 
 H-21B 
 March 19, 1984",
Type Certificate Holder,"Kevin Wright 
 P.O. Box 1254 
 San Juan Capistrano, CA 92693"
"1. Model U.S. Air Force H21B (Restricted Category) approved October 5, 1983",
Engine,Wright R-1820-103A
Fuel,100/130 or 115/145 maximum grade
Engine limits,"HP RPM MAP ALT. (ft) 
 Low Ratio Supercharger 
 1275 
 2500 
 46.5 
 S.L. 
 1275 
 2500 
 45.5 
 3000"
TakeOff 30 min,"1425 
 2700 
 51.5 
 S.L. 
 1425 
 2700 
 50.5 
 1300 
 High Ratio Supercharger 
 980 
 2500 
 43.0 
 10,800"
TakeOff 5 min,"1100 
 2600 
 50.0 
 9,800"
Rotor Limits,"Power On 
 Power Off 
 233 to 258 rpm 
 250 to 300 rpm"
Airspeed limits,"Vne (never exceed) 110 knots IAS 
 (See Note 2(b) for required placard)"
CG range,"Sta. 319.0 to Sta. 339.5 at 15,200 lb. 
 Sta. 319.0 to Sta. 360.5 at 13,500 lb. or less 
 (See Center of Gravity Envelope)"
Datum,100 inches forward of forward rotor centerline
Page No,"1 
 2 
 3"
Rev No,"1 
 - 
 - 
 Gross Weight 
 (pounds) 
 15,200 pounds 
 15,000 
 14,000 
 13,500 pounds 
 13,000 
 12,000 
 Between Rotors 
 11,000 
 cL 
 10,000 
 319 
 325 
 335 
 339.5 
 345 
 355 
 360.5 
 Balance Station (inches from Datum Line) 
 Center of gravity envelope"
Maximum weight,"15,200 lb."
Minimum Crew,1 (pilot)
Fuel capacity,"300 gallon usable, fully serviced 304 gallon"
Oil capacity,21.5 gallon
Other Operating Limitations,USAF T.O. 1H-21 (C) B-1 Flight Manual
Serial Nos Eligible,"All USAF serial numbers with AFTO Form 100A (Accessory Replacement Record) 
 which completely describe the maintenance history of the helicopter."
Certification basis,"FAR 21.25(a)(2). Type Certificate No. H1NM dated October 5, 1983, issued for the 
 purpose of: Carriage of external loads, agricultural (frost control), and banner towing."
for Type Certificate,"March 4, 1983"
Production basis,None. No helicopters may be produced under this approval.
Equipment,"The basic required equipment as prescribed in the applicable airworthiness regulations 
 (See Certification Basis) must be installed in the aircraft for certification. In addition, the 
 following items of equipment are required: 
 (a) 
 USAF T.O. IH-21(c) B-1 Flight Manual 
 When conducting external load operations the 
 cargo sling must be installed in accordance with 
 Section V of T.O. IH-21-2-2"
NOTE 1,"Current weight and balance report, including list of equipment included in certificated empty weight, and loading 
 instructions when necessary, must be in each helicopter at the time of original airworthiness certification and at all 
 times thereafter."
NOTE 2,"The following placards must be displayed in the cockpit in full view of the pilot: 
 (a) 
 This helicopter must be operated in accordance with the operating limitations 
 noted in USAF T.O. 1H-21 (C) B-1 Flight Manual. 
 (b) 
 ALT 
 VNE IAS KNOTS 
 (FT) 
 2500 rpm 
 2400 rpm 
 2300 rpm 
 S.L. 
 110 
 101 
 93 
 2000 
 97 
 89 
 81 
 4000 
 85 
 77 
 69 
 6000 
 73 
 65 
 - 
 8000 
 60 
 60 
 - 
 10,000 
 60 
 60 
 -"
NOTE 3,"Information essential to the proper maintenance of the helicopter including retirement time of critical components is 
 contained in T.O. 1H-21(C) B-6. The values of retirement or service life cannot be increased without FAA 
 engineering approval."
NOTE 4,"Prior to civil airworthiness certification, the provisions of AD 58-20-4, AD 60-23-5, AD 64-19-6, AD 64-27-4, 
 AD 68-6-1, and any follow-on applicable ADs must be accomplished."
