Keyterm,Info
"H3WE 
 Page 1",
"H3WE 
 Revision 28 
 MDHI (HUGHES) 
 369 (Army YOH-6A) 
 369A (Army OH-6A) 
 369H, 369HM, 369HS, 369HE 
 369D, 369E, 369F, 369FF 
 500N, 600N 
 Date: September 30, 2020",
Type Certificate Holder,"MD Helicopters Inc. (MDHI) 
 4555 E. McDowell Road 
 Mesa, Arizona 85215-9734 USA 
 Phone: (480) 346-6300"
Type Certificate Ownership Record,"McDonnell Douglas Helicopter Systems transferred ownership of TC H3WE to MD 
 Helicopters Inc. on February 18, 1999."
List of Effective Pages,"Page 
 . No. 
 1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15 
 16 
 17 
 18 
 19 
 20 
 Rev. 
 No. 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 Page 
 . No. 
 21 
 22 
 23 
 24 
 25 
 26 
 27 
 28 
 29 
 30 
 31 
 32 
 33 
 34 
 35 
 36 
 37 
 38 
 39 
 40 
 Rev. 
 No. 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 28 
 Page 
 No. 
 41 
 Rev 
 No. 
 28"
I,"Model 369 (Army YOH-6A) (Normal Category Helicopter), Approved June 30, 1964 
 See NOTE 4 regarding modifications required for conversion of Military Models."
Engine,Rolls-Royce Corporation (formerly Allison Engine Company) 250-C10 (T63-A-5)
Fuel,"MIL-DTL-5624, Grade JP-4, and JP-5 Aviation Fuels MIL-DTL-83133 Grade JP-8 
 Aviation Fuel 
 ASTM D-1655 Jet A, A-1 or Jet B ASTM D-6615 Jet B 
 Chinese Specification GB6537-94 Grade RP-3 See “Rotorcraft Flight Manual” for 
 alternate fuels. 
 See “NOTE 4.e)” for FAA Approved Rotorcraft Flight Manual. 
 See “NOTE 7” for Anti-Icing additive. 
 See “Engine TCDS E4CE Note #9” for emergency use mixtures and limits. 
 Note: Fuels containing Tri-cresyl-phosphate additives shall not be used."
Engine Limits,"Ratings 
 Takeoff (5 min) 
 Max. Continuous 
 Shaft Horsepower 
 250 
 212 
 Torque 
 219 ft - lb (91%) 
 186 ft - lb (77%) 
 Gas Producer rpm, N1 
 52,142 (102%) 
 52,142 (102%) 
 Output Shaft rpm, N2 
 6,180 (103%) 
 6,180 (103%) 
 Measured Gas Temp. 
 1,360°F (738°C) 
 1,280°F (693°C) 
 Transient Limits 
 Measured Gas Temp. (6 sec. limit) 
 1,550°F (843°C) 
 Measured Gas Temp. During Start (6 sec. limit) 
 1,700°F (927°C) 
 Gas Producer rpm, N1 (15 Sec. limit) 
 52,654 (103%) 
 Output Shaft rpm, N2 (15 Sec. limit) 
 6,600 (110%) at Idle to 
 6,300 (105%) at Takeoff 
 Note: Adequate cooling has been demonstrated to a 117°F day. Power and torque 
 ratings and limits are indicated values. Actual values are 2.5 hp higher."
Rotor Limits and Engine Operating,"Power-Off (Rotor) 
 Power-On (Engine)"
Speeds,"Maximum: 514 rpm 
 Maximum: 103% N2 
 Minimum: 400 rpm 
 Minimum: 99% N2"
Airspeed Limits,VNE (Never Exceed Speed) at sea level is 128 knots (148 mph) CAS.
Center of Gravity CG Range,"Longitudinal: Sta. 97 to 104 
 Lateral: 3 inches right and left of helicopter centerline"
Leveling Means,Plumb bob at Sta. 92.16
Maximum Weight,"2,100 lb. 
 See NOTE 1 for weight and balance report."
Number of Seats,"2 at Sta. 73.5, 2 at Sta. 105"
Maximum Cargo,"1,350 lb. at 115 lb/sq.ft, Sta. 78.5 to 125"
I,"Model 369 (Army YOH-6A) (Normal Category Helicopter), Approved June 30, 1964 (cont.)"
Fuel Capacity,"Fuel 
 Total Tank 
 Trapped 
 Total 
 Usable 
 Tank 
 System 
 Capacity 
 Fuel * 
 Unusable 
 Fuel 
 Sump 
 (lbs.) 
 (lbs.) 
 Fuel ** 
 Capacity 
 Location 
 (lbs.) 
 (lbs.) 
 (Sta.) 
 369-8100 
 383 
 0.56 
 3.10 
 380 
 98.2 
 * Fuel which cannot be drained from the tanks, through the drain provided, with the 
 helicopter in the normal ground attitude. 
 ** Fuel which cannot be used safely in all flight attitudes, and which must be 
 included in the empty weight. This includes trapped fuel 
 Note: Fuel capacities are total tank capacities over and above unusable fuel. Fuel 
 weights are based on JP-4 fuel."
Oil Capacity,"Engine Oil (lb. at Sta. 122.5) 
 Transmission Oil (lb. at Sta. 103.5) 
 11.25 
 6.94 
 Note: Oil capacities are total tank capacities over and above trapped oil."
Maximum Operating Altitude,"20,000 ft."
Main Rotor Blade Movements,"Collective Pitch at 0.75R (Relative to rigging position): 
 Up and Down 
 6.5° 
 (± 0.5°) 
 Cyclic pitch (Relative to rigging position): 
 Forward 
 16° 
 (± 1°) 
 Aft 
 8° 
 (± 1°) 
 Left 
 7.25° 
 (± 0.75°) 
 Right 
 6.25° 
 (± 0.75°)"
Main Rotor Blade Damper Setting,"Torque to move the damper shaft through the low load stage: 240 in-lb. minimum, 
 300 in-lb. maximum."
Tail Rotor Blade Movements,"Collective pitch 
 Thrust to right 
 +27° 
 Thrust to left 
 -12°"
Manufacturer’s Serial Numbers,"0011 through 0015. 
 See “NOTE 4” for configuration and eligibility requirements applicable to the 
 Hughes Model 369 (YOH-6A) helicopter. 
 See “NOTE 6” for serial number coding."
Certification Basis,"CAR 6 dated December 20, 1956, including Amendments 6-1 through 6-4 and 
 Special Conditions, ""Conditions Establishing Compensating Factors Providing an 
 Equivalent Level of Safety Under Civil Air Regulations, Section 6.10, for Light 
 Turbine Powered Helicopters,"" dated October 2, 1962, except Condition 15a. 
 Type Certificate H3WE issued June 30, 1964. 
 Date of Application for Type Certificate: November 13, 1961."
I,"Model 369 (Army YOH-6A) (Normal Category Helicopter), Approved June 30, 1964 (cont.)"
Equipment,"The basic required equipment as prescribed in the applicable airworthiness 
 regulations (see Certification Basis) must be installed in the aircraft for certification. 
 All required equipment that must be installed as well as optional equipment 
 installations are listed in the following reports. 
 Model 
 Report Number 
 Title 
 369 
 369-E-5001 
 Model 369 Equipment List 
 For a list of model 369 critical parts and life limits contact: Federal Aviation 
 Administration Manager Los Angeles Aircraft Certification Office, 3960 Paramount 
 Boulevard, Lakewood, California 90712-4137"
II,"- Model 369A (Army OH-6A) (Normal Category Helicopter), Approved August 24, 1966 
 See NOTE 4 regarding modifications required for conversion of Military Helicopters."
Engine,"Rolls-Royce Corporation (formerly Allison Engine Company) 250-C10B (T63-A- 
 5A)"
Fuel,"MIL-DTL-5624, Grade JP-4, and JP-5 Aviation Fuels MIL-DTL-83133 Grade JP-8 
 Aviation Fuel 
 ASTM D-1655 Jet A, A-1 or Jet B ASTM D-6615 Jet B 
 Chinese Specification GB6537-94 Grade RP-3 See “Rotorcraft Flight Manual” for 
 alternate fuels. 
 See “NOTE 4.e)” for FAA Approved Rotorcraft Flight Manual. See “NOTE 7” for 
 Anti-Icing additive. 
 See “Engine TCDS E4CE Note #9” for emergency use mixtures and limits. Note: 
 Fuels containing Tri-cresyl-phosphate additives shall not be used."
II,"- Model 369A (Army OH-6A) (Normal Category Helicopter), Approved August 24, 1966 (cont.)"
Engine Limits,"Ratings Applicable to S/N 0001 through 1445 
 Takeoff (5 min) 
 Max. Continuous 
 Shaft Horsepower* 
 250 
 212 
 Torque* 
 219 ft-lb (75 psi) 
 186 ft-lb (63.5 psi) 
 Gas Producer rpm, N1 
 53,165 (104%) 
 53,165(104%) 
 Output Shaft rpm, N2 
 6,180 (103%) 
 6,180 (103%) 
 Measured Gas Temp. 
 1,380°F (749°C) 
 1,280°F (693°C) 
 * Power and torque ratings and limits are indicated valued. Actual values are 2.5 hp 
 higher. 
 Ratings applicable to S/N 1446 and up, or S/N 0001 through 1445 when modified 
 per NOTE 8 
 Takeoff (5 min) 
 Max. Continuous 
 Shaft Horsepower* 
 278 
 243 
 Torque* 
 236 ft-lb 
 208 ft-lb 
 (80.3 psi) 
 (70 psi) 
 Gas Producer rpm, N1 
 53,165 (104%) 
 53,165 (104%) 
 Output Shaft rpm, N2 
 6,240 (104%) 
 6,240 (104%) 
 Measured Gas Temp. 
 1,380°F (749°C) 
 1,280°F (693°C) 
 Transient Limits applicable to S/N 0001 and up 
 Measured Gas Temp. (6 sec. limit) 
 1550°F (843°C) 
 Measured Gas Temp. During Start (10 
 1700°F (927°C) 
 sec. limit) 
 Gas Producer rpm, N1 (15 Sec. limit) 
 53676 (105%) 
 Note: Adequate cooling has been demonstrated to at 117°F day."
Rotor Limits and Engine Operating,S/N 0001 through 1445
Speeds,"Power Off (Rotor) 
 Power On (Engine) 
 Maximum: 514 rpm 
 Maximum: 103% N2 
 Minimum: 400 rpm 
 Minimum: 100% N2"
II,"- Model 369A (Army OH-6A) (Normal Category Helicopter), Approved August 24, 1966 (cont.)"
