Keyterm,Info
"A-780 
 Revision 13 
 FS2003 Corp. 
 PA-12 
 PA-12S 
 March 30, 2001",
Type Certificate Holder,"FS 2003 Corporation 
 709 Dupont Street, P. O. Box 1678 
 Bellingham, WA 98227-1678"
Type Certificate Ownership Record,"The New Piper Aircraft, Inc. 
 2926 Piper Drive 
 Vero Beach, FL 32960 
 TC 780 transferred 9-25-00, reissued 3-30-01"
"I - Model PA-12, 3 PCLM (Normal Category), 2 PCLM (Utility Category), Approved March 24, 1947.",
Engine,Lycoming O-235-C (See also Item 103 for optional engine)
Fuel,73 minimum octane aviation gasoline
Engine Limits,"For all operations, 2600 rpm (100 hp)"
Airspeed Limits,"Maneuvering 
 94 mph 
 ( 82 knots) 
 True Ind. 
 Cruising 
 110 mph 
 ( 96 knots) 
 True Ind. 
 Never exceed (Normal) 
 138 mph 
 (120 knots) 
 True Ind. 
 (Utility) 
 148 mph 
 (129 knots) 
 True Ind."
C G Range,(+9.0) to (+18.6)
Empty Weight CG Range,"(+9.5) to (+13.3) 
 When empty weight C.G. falls within this range, computation of critical fore and aft 
 C. G. positions is unnecessary. Range is not valid for non-standard arrangements."
Maximum Weight,"Normal Category: 1750 lbs. 
 Utility Category: 
 1500 lbs."
Number of Seats,"3 
 (One at +6 and two at +34) 
 Only one person permitted in rear seat when operating in Utility Category."
Maximum Baggage,"41 lbs. 
 (+56)"
Fuel Capacity,"38 gallons 
 (+23) (one 19 gallon tank in each wing)"
Oil Capacity,6 quarts (-41)
Control Surface Movements,"Elevator 
 27° 
 Up 
 32° 
 Down 
 Rudder 
 20° 
 Left 
 20° 
 Right 
 Aileron 
 31° 
 Up 
 25° 
 Down 
 Stabilizer 
 1°15' 
 Up 
 5°30' 
 Down"
Serial Nos Eligible,12-1 and up.
Required Equipment,"Landplane - Items 1(a), 101, 102, 201(a), 202(a) and 401(a). 
 Skiplane - Items 1(a), 101, 102, 203, and 401(b)."
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7"
Rev No,"13 
 12 
 13 
 8 
 11 
 11 
 10"
"II - Model PA-12S, 3 PCSM (Normal Category Only), Approved August 11, 1948.",
Engine,Lycoming O-235-C (See also Item 103 for optional engine)
Fuel,80 minimum octane aviation gasoline
Engine Limits,"For all operations, 2600 rpm (100 hp)"
Airspeed Limits,"Maneuvering 
 97 mph 
 (82 knots) 
 True Ind. 
 Cruising 
 110 mph 
 (96 knots) 
 True Ind. 
 Never exceed 
 138 mph 
 (120 knots) 
 True Ind."
C G Range,"(+15.2) to (+18.2) at 1838 lbs. 
 (+ 9.2) to (+18.2) at 1405 lbs. or less 
 Straight line variation between points given. 
 1800 
 PA-12S 
 1600 
 LBS. 
 NORMAL 
 CATEGORY 
 1400 
 1200 
 8 
 10 
 12 
 14 
 16 
 18 
 INCHES"
Empty Weight C G Range,"(+9.5) to (+13.3). 
 When empty weight C. G. falls within this range, computation of critical fore and 
 aft C. G. positions is unnecessary. Range is not valid for non-standard arrangements."
Maximum Weight,1838 lbs.
Number of Seats,"3 
 (One at +6 and two at +34)"
Maximum Baggage,"41 lbs. 
 (+56)"
Fuel Capacity,"38 gallons 
 (+23) 
 (One 19 gallon tank in each wing.)"
Oil Capacity,6 quarts (-41)
Serial Nos Eligible,12-1 and up.
Required Equipment,"Items 1(a), 101, 102, 204 and 401(d)."
Specifications Pertinent to All Models,
Datum,Leading edge of wing
Leveling Means,"Plumb bob from machine screw at door frame channels near upper rear corner of door to 
 hole in plate near rear seat."
Certification Basis,Type Certificate No. 780 (CAR 3)
Production Basis,None.
Export Eligibility,"Deleted as of August 28, 1995."
Equipment,"A plus (+) or minus (-) sign preceding the weight of an item of equipment indicates net 
 weight change when that item is installed. 
 Approval for the installation of all items of equipment listed herein has been obtained by the aircraft manufacturer except those 
 items preceded by an asterisk (*). The asterisk denotes that approval has been obtained by someone other than the aircraft 
 manufacturer. An item marked with an asterisk may not have been manufactured under a FAA monitored or approved quality 
 control system, and therefore conformity must be determined if the item is not identified by a Form ACA-186, FAA-PMA, or 
 other evidence of FAA production approval."
1,"Propeller - Sensenich 74FE44, 74FE54, or any other fixed pitch wood propeller which 
 +11 lbs. (-62) 
 is eligible for the engine power and speed and which meets the following limits:"
a,"With O-235-C or O-235-C1 engine - landplane and skiplane: 
 Static rpm at max. permissible throttle setting: 
 Not over 2300, not under 1900. 
 No additional tolerance permitted. 
 Diameter: Not over 76 inches, not under 72 inches."
b,"With O-235-C or O-235-C1 engine - seaplane (see Item 103 for manual revision 
 and seaplane equipment required with O-235-C1 engine): 
 Static rpm at max. permissible throttle setting: 
 Not over 2400, not under 2350. 
 No additional tolerance permitted. 
 Diameter: Not over 76 in., not under 72 in."
Propeller  Koppers Aeromatic F2000074E,"+21 lbs. (-62) 
 Diameter: Not over 74 inches, not under 72.5 inches. 
 Low pitch setting at 24 inch station: 11° 
 Static rpm limits at max. permissible throttle setting 
 (No additional tolerance permitted):"
a,"With O-235-C engine - landplane, skiplane and seaplane (Parts List Assembly No. 4292): 
 Not over 2550, not under 2500."
