Keyterm,Info
"H13EU 
 Revision 20 
 AIRBUS HELICOPTERS 
 DEUTSCHLAND GmbH 
 MBB-BK 117 A-1 
 MBB-BK 117 A-3 
 MBB-BK 117 A-4 
 MBB-BK 117 B-1 
 MBB-BK 117 B-2 
 MBB-BK 117 C-1 
 MBB-BK 117 C-2 
 MBB-BK 117 D-2 
 MBB-BK 117 D-3 
 May 10, 2021",
Type Certificate Holder,"AIRBUS HELICOPTERS DEUTSCHLAND GmbH (AHD) 
 D-86609 Donauwoerth 
 Germany"
Type Certificate Holder Record,"Eurocopter Deutschland GmbH changed name to Airbus Helicopters Deutschland GmbH 
 on January 7, 2014."
"I. Model MBB-BK 117 A-1 (Transport Category A&B) Helicopter, Approved March 29, 1983.",
Engines,2 Lycoming LTS 101-650 B-1
Fuel,See Rotorcraft Flight Manual.
Installed Engine Limits,"Gas 
 Measured 
 Output Shaft 
 Output Shaft 
 Generator 
 Gas 
 Torque % 
 Speed N-2 
 Speed N-1 
 Temperature 
 (Ft-Lbs.) 
 % (RPM) 
 % (RPM) 
 °C (°F) 
 Normal Operation 
 Takeoff power (5 min.) 
 71 (368) 
 102.7 (49159) 
 102 (6120) 
 782 (1440) 
 Max. continuous 
 71 (368) 
 102.7 (49159) 
 102 (6120) 
 763 (1405) 
 One Engine Inoperative 
 2.5 minutes power 
 100 (519) 
 105.6 (50548) 
 102 (6120) 
 832 (1528) 
 30 minutes power 
 91.5 (475) 
 104.8 (50469) 
 102 (6120) 
 796 (1463) 
 Max. continuous 
 83 (431) 
 102.7 (49159) 
 102 (6120) 
 763 (1404) 
 See Rotorcraft Flight Manual for other limitations including speed and temperature transients."
Rotor Limits,"Power On, % (RPM) 
 Power Off, %(RPM) 
 Min. Continuous 
 gross weight up to 4409 lbs. 
 98 (376) 
 80 (307) 
 gross weight 4409 - 6283 lbs. 
 98 (376) 
 85 (326) 
 Max. Continuous 
 102 (391) 
 104 (399) 
 Max. Transient 
 106 (406) 
 110 (422) 
 Min. Transient 
 85 (326) 
 ---"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15 
 16 
 17 
 18 
 19 
 20"
Rev No,"20 
 6 
 13 
 13 
 13 
 6 
 13 
 13 
 19 
 18 
 19 
 19 
 18 
 17 
 18 
 20 
 19 
 18 
 18 
 20"
"I. 
 Airspeed Limits IAS 
 Max. VNE = 150 Kt. See Rotorcraft Flight Manual for airspeed limit decrease with 
 outside air temperature and altitude. 
 CG Range 
 Longitudinal C.G. Limits 
 Max. forward range: 
 up to 3747.8 lb: 172.2 in. aft of datum 
 up to 4409.2 lb: 170.7 in. aft of datum 
 up to 6283.1 lb: 173.8 in. aft of datum 
 Max. rearward range: 
 up to 3747.8 lb: 183.9 in. aft of datum 
 up to 6283.1 lb: 179.7 in. aft of datum 
 Straight line variation between points given. 
 Lateral C.G. Limits. 
 Max. deviation 3.9 in right or left of the fuselage median plane. 
 Empty Weight CG Range 
 None 
 Max Weight 
 6283 lbs. 
 Min Crew 
 1 (right-hand seat only). 
 Passengers 
 7 (See NOTE 1A). 
 Max Baggage 
 Max. permissible floor loading: 123 lb/sq. ft. 
 Max. loading: 2645 lb 
 Aft of rear seatbank: 551 lb 
 Fuel Capacity 
 160.5 US gal. (1071.6 lb., 179.6 in.) total; 158.0 US gal. (1054.9 lb.) usable: 
 132.5 US gal. (884.5 lb., 179.88 in.) in main tank, and 25.5 US gal. (170.4 lb., 187.36 in.) 
 in supply tank. 
 (See NOTE 1B) 
 Oil Capacity 
 Engine oil (each tank) has been included with the minimum gross weight 
 2 x 1.14 US gal. (176.77 in.). 
 Main transmission oil has been included with the minimum gross weight 
 3.3 US gal. (176.38 in.) 
 Max Operating Altitude 
 See Rotorcraft Flight Manual, Model MBB-BK 117 A-1. 
 For rigging information refer to the MBB Model MBB-BK 117 Maintenance Manual. 
 Movements 
 II. Model MBB-BK 117 A-3 (Transport Category A&B) Helicopter, Approved September 10, 1985.",
Engines,2 Lycoming LTS 101-650B-1
Fuel,See Rotorcraft Flight Manual.
Installed Engine Limits,"Gas 
 Measured 
 Output Shaft 
 Output Shaft 
 Generator 
 Gas 
 Torque % 
 Speed N-2 
 Speed N-1 
 Temperature 
 (Ft-Lbs.) 
 % (RPM) 
 % (RPM) 
 °C (°F) 
 Normal Operation 
 Takeoff power (5 min.) 
 71 (368) 
 102.7 (49159) 
 102 (6120) 
 782 (1440) 
 Max. continuous 
 71 (368) 
 102.7 (49159) 
 102 (6120) 
 763 (1405) 
 One Engine Inoperative 
 2.5 minutes power 
 100 (519) 
 105.6 (50548) 
 102 (6120) 
 832 (1528) 
 30 minutes power 
 91.5 (475) 
 104.8 (50469) 
 102 (6120) 
 796 (1463) 
 Max. continuous (See Note 6.) 
 83 (431) 
 102.7 (49159) 
 102 (6120) 
 763 (1404) 
 See Rotorcraft Flight Manual for other limitations including speed and temperature transients."
Rotor Limits,"Power On, % (RPM) 
 Power Off, %(RPM) 
 Min. Continuous 
 gross weight up to 4409 lbs. 
 98 (376) 
 80 (307) 
 gross weight 4409 - 6283 lbs. 
 98 (376) 
 85 (326) 
 Max. Continuous 
 102 (391) 
 104 (399) 
 Max. Transient 
 106 (406) 
 110 (422) 
 Min. Transient 
 85 (326) 
 ---"
Airspeed Limits IAS,"Max. VNE = 150 Kt. See Rotorcraft Flight Manual for airspeed limit decrease with 
 outside air temperature and altitude."
CG Range,"Longitudinal C.G. Limits 
 Max. forward range: 
 at 3748 lb: 172.2 in. aft of datum 
 at 4409 lb: 170.7 in. aft of datum 
 at 7055 lb: 175.1 in. aft of datum 
 Max. rearward range: 
 at 3748 lb: 183.9 in. aft of datum 
 at 7055 lb: 178.5 in. aft of datum 
 Straight line variation between points given."
Lateral CG Limits,"Up to 6283 lb.: Max. deviation 3.94 in. right or left of the fuselage median plane. 
 Above 6283 lb.: Max. deviation 3.15 in. right or left of the fuselage median plane."
Empty Weight CG Range,None.
Max Weight,7055 lb.
Min Crew,1 (right-hand seat only).
Passengers,7 (See NOTE 1A).
Max Baggage,"Max. permissible floor loading: 123 lb/sq.ft. 
 Max. loading: 2645 lb. 
 Aft of rear seatbank: 551 lb."
Fuel Capacity,"160.5 US gal. (1071.6 lb., 179.6 in.) total; 158.0 US gal. (1054.9 lb.) usable: 
 132.5 US gal. (884.5 lb., 179.88 in.) in main tank, and 25.5 US gal (170.4 lb., 187.36 in.) 
 in supply tank. (See NOTE 1B)"
Oil Capacity,"Engine oil (each tank) has been included with the minimum gross weight 
 2 x 1.4 US gal. (176.77 in.). 
 Main transmission oil has been included with the minimum gross weight 
 3.3 US gal. (176.77 in.)."
Max Operating Altitude,"See Rotorcraft Flight Manual, MBB BK-117 A-3. 
 For rigging information refer to the MBB Model BK 117 Maintenance Manual."
"III. Model MBB-BK 117 A-4 (Transport Category A&B) Helicopter, Approved April 24, 1987.",
Engine,2 Lycoming LTS 101-650B-1
Fuel,See Rotorcraft Flight Manual.
Installed Engine Limits,"Gas 
 Measured 
 Output Shaft 
 Output Shaft 
 Generator 
 Gas 
 Torque % 
 Speed N-2 
 Speed N-1 
 Temperature 
 % (RPM) 
 % (RPM) 
 °C (°F) 
 (Ft-Lbs.) 
 Normal Operation 
 Takeoff power 
 83 (430) 
 102.7 (49159) 
 102 (6120) 
 782 (1440) 
 Max. continuous 
 71 (368) 
 102.7 (49159) 
 102 (6120) 
 763 (1405) 
 One Engine Inoperative 
 2.5 minutes power 
 100 (519) 
 105.6 (50548) 
 102 (6120) 
 832 (1528) 
 30 minutes power 
 91.5 (475) 
 104.8 (50469) 
 102 (6120) 
 796 (1463) 
 Max. continuous (See Note 6.) 
 83 (431) 
 102.7 (49159) 
 102 (6120) 
 763 (1404) 
 See Rotorcraft Flight Manual for other limitations including speed and temperature transients."
