Keyterm,Info
"A2SW 
 Revision 13 
 ISRAEL AIRCRAFT 
 1121 
 1121A 
 1121B 
 1123 
 1124 
 1124A 
 April 17, 1980",
Type Certificate Holder,Israel Aircraft Industries Ltd.
See NOTE 10,"Ben Gurion International Airport 
 Israel"
"I - Model 1121 (Transport Aircraft) Approved November 4, 1964 (See Notes No. 5, 6, 7, and 12).",
Engines,"1. 
 2 General Electric Model CJ610-1 Turbojet Engines. Letter ""A"" must follow 
 engine serial number on engine name plate. 
 2. 
 2 General Electric Model CJ610-5 Turbojet Engines. Letter ""A"" must follow 
 engine serial number on engine name plate. (See Note 12)."
Fuel,"Commercial Aircraft Turbine Fuel per G.E. SAED Specification D50TF2, Class A, and 
 Aero Commander Service Letter J-1000. Aviation gasoline (lowest octane available) 
 permissible as emergency fuel when used per FAA approved Airplane Flight Manual 
 limitations. 
 2 General Electric Model MFC-2 (Ref. Note 14, FAA TCDS 1E16)"
Engine limits,"CJ610-1 
 CJ610-5 
 Static Thrust Standard Day, Sea Level 
 Takeoff (5 min.) 
 2,850 lbs. 
 2,950 lbs. 
 Maximum Continuous 
 2,700 lbs. 
 2,780 lbs. 
 Maximum Permissible Engine Rotor 
 Operating Speed: 
 Takeoff 
 101.2% 
 16,700 r.p.m. 
 16,700 r.p.m. 
 Maximum continuous 
 100% 
 16,500 r.p.m. 
 16,500 r.p.m. 
 Maximum Permissible Temperature 
 1. 
 Exhaust Gas 
 Takeoff 
 705°C 
 716°C 
 Maximum continuous 
 676°C 
 702°C 
 2. 
 Oil Inlet 
 Continuous Operation 
 185°C 
 185°C 
 Transient condition 
 193°C 
 193°C 
 185°C not to be exceeded 
 for more than 3 minutes."
1,"2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15 
 16 
 17 
 18 
 19 
 20"
13,"12 
 12 
 12 
 12 
 12 
 12 
 12 
 12 
 12 
 13 
 13 
 13 
 13 
 13 
 13 
 13 
 13 
 13 
 13"
21,"22 
 23"
13,"12 
 12 
 Maximum Bleed & Power Extraction 
 See Aero - 
 See General 
 Commander 
 Electric 
 Report No. 
 CJ610 
 APP 60-080 
 Installation 
 Manual 
 SEI-126A, 
 Section A, 
 Figures A-3 
 through A-6."
Airspeed limits,"Vmo (Maximum Operating) sea level to 19,400 feet 
 360 knots (CAS) 
 Mmo 19,400 feet to 40,000 feet 
 .765 
 Va (Maneuvering) 
 12,000 lbs. gross weight 
 208 knots (CAS) 
 14,000 lbs. gross weight 
 228 knots (CAS) 
 16,000 lbs. gross weight 
 248 knots (CAS) 
 16,800 lbs. gross weight 
 255 knots (CAS) 
 17,500 lbs. gross weight (see NOTE 5) 
 261 knots (CAS) 
 (Straight line variation between points given) 
 Vfe (Flaps Speed) 
 160 knots (CAS) 
 (Do not extend or operate above 20,000 feet) 
 Vle and Vlo (Landing gear extended and operating speeds) 180 knots (CAS) 
 (Do not extend or operate above 20,000 feet) 
 Vmca NOTE: For this airplane, the air minimum control speed is not 
 greater than stall speed at the minimum takeoff gross 
 weight scheduled in the Airplane Flight Manual. 
 Tire Limit Speed 
 a. 
 140 knots (161 m.p.h.) (Ground) 
 *b. 
 163 knots (187 m.p.h.) (Ground) 
 *200 m.p.h. must be embossed on all aircraft tires."
CG range,"Gear extension and retraction moment negligible. 
 See Note No. 5 for 17,500 pound gross weight"
Datum,Fuselage Station 0. - 365.0 inches forward of engine inlet leading edge.
MAC,91.0 inches - leading edge of MAC - Fuselage Station 253.56.
Leveling means,"Longitudinally - Top of fuselage on centerline between cabin door 
 and wing leading edge. 
 Laterally - Across floor beams inside cabin door."
Maximum weights,"Takeoff weight 
 16,800 lbs. 
 See Note 5 for 
 17,500 takeoff weight 
 Landing weight 
 16,000 lbs. 
 Ramp gross weight 
 17,100 lbs. 
 Maximum zero fuel weight 
 12,000 lbs."
Minimum crew,Two (Pilot and Co-pilot)
Maximum passengers,Eight
Maximum baggage,400 lbs.
