Keyterm,Info
"A2PC 
 Revision 20 
 MITSUBISHI 
 MU-2B 
 MU-2B-10 
 MU-2B-20 
 MU-2B-15 
 MU-2B-30 
 MU-2B-35 
 MU-2B-25 
 MU-2B-36 
 MU-2B-26 
 March 8, 2016",
Type Certificate Holder,"Mitsubishi Heavy Industries, Ltd. 
 16-5, KONAN 2-CHOME, MINATO-KU 
 TOKYO, 108-8215 
 JAPAN"
"I - Model MU-2B, 6 to 9 PCLM (Normal Category), Approved November 4, 1965.",
Engines,"2 Honeywell (AiResearch/Garrett) 
 TPE331-25AA or TPE331-25AB 
 Propeller-shaft to engine-rotor ratio 
 1 : 20.865"
Fuel,"Fuels as designated 
 ASTM D1655-68T Aviation Turbine Fuels 
 Type Jet A, JET A-1 and Jet B 
 MIL-T-5624G-1 Turbine Fuel 
 Grade JP-4 and JP-5 
 MIL-F-5616-l Fuel 
 Grade JP-l 
 MIL-F-46005A (M) -l Fuel 
 Type I and II 
 British Ministry of Supply Specifications 
 (a) D.Eng.R.D.2482 Issue No.2 
 (b) D.Eng.R.D.2486 Issue No.2 
 (c) D.Eng.R.D.2494 Issue No.4 
 MIL-G-5572D Aviation Gasoline 
 Grade 80/87 (as emergency fuel only) 
 Grade 100/130 (as emergency fuel only)"
Oil,"Oils brands and trade names conforming to MIL-L-23699 or MIL-L-7808 are approved 
 lubricants. (See Allied Signal Aerospace Company Service Information Letter SIL P331-2 
 latest revision.)"
Engine Limits,"Static Sea Level Rating (I.S.A.) 
 Shaft 
 Jet 
 Equivalent 
 *Propeller 
 Maximum 
 Horse- 
 Thrust 
 Shaft Horse- 
 Shaft 
 Permissible 
 power 
 (lbs.) 
 Power 
 Speed 
 Exhaust Gas 
 (SHP) 
 (ESHP) 
 (%)* 
 Temperature 
 (°C) 
 Takeoff (5 min.) 
 575 
 75 
 605 
 100 
 571 
 Maximum continuous 
 500 
 73 
 529 
 100 
 530 
 Starting transient (1 sec.) 
 815 
 At low altitude and low ambient temperature the engines may produce more power than that 
 for which the aircraft has been certificated. Under these conditions the placarded torque 
 meter limitations shall not be exceeded. 
 * The maximum allowable propeller shaft speed is 105% for a transient period not to exceed 
 5 seconds. 100% propeller shaft speed is defined as 2,000 r.p.m."
1,"2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15 
 16 
 17 
 18 
 19 
 20 
 21 
 22 
 23"
20,"17 
 17 
 17 
 17 
 17 
 17 
 17 
 17 
 17 
 17 
 17 
 17 
 17 
 17 
 17 
 17 
 17 
 17 
 17 
 17 
 17 
 20 
 Rev 20 changes: revised note 9"
Propeller,"2 Hartzell HC-B3TN-5(C or E or M)/T10176SB-5 with 3 blades each, or"
and,"2 Hartzell HC-B3TN-5(C or E or M)/T10176NSB-5 with 3 blades each, or"
Propeller,"2 Hartzell HC-B3TN-5(C or E or M)/T10178B-11 with 3 blades each, or"
Limits,"2 Hartzell HC-B3TN-5(C or E or M)/T10178NB-11 with 3 blades each, or 
 2 Hartzell HC-B3TN-5(C or E or M)/T10178B-11R with 3 blades each, or 
 2 Hartzell HC-B3TN-5(C or E or M)/T10178NB-11R with 3 blades each 
 See Note 6 and 8 
 Diameter 
 96-3/8 inches (T10176-5) 
 90-3/8 inches (T10178-11) 
 Pitch setting at 30 in. Station 
 Flight Idle 
 12° 
 Feathered 
 86.5°± 0.5° (T10176-5) 
 87.0 °± 0.5°(T10178-11)"
Airspeed Limits CAS,"Vmo (Maximum Operating) 
 250 knots (287 m.p.h.) 
 Decrease by 5 knots per 1,000 ft. above 21,300 ft. 
 to account for Mmo = .57M 
 Vp (Maneuvering) 
 172 knots (197 m.p.h.) 
 Vfe (Flaps extended) 
 140 knots (161 m.p.h.) 
 Vlo (Landing gear operating) 
 160 knots (184 m.p.h.) 
 Vle (Landing gear extended) 
 160 knots (184 m.p.h.) 
 Vmc (Minimum control) 
 91 knots (105 m.p.h.) 
 (S/N 008,010,013 if not modified by S/B 
 No. 66) 
 89 knots (102 m.p.h.) 
 (S/N 1009,011,012,014 thru 038 if not modified 
 by S/B No.66) 
 Flap 5° 
 99 knots (114 m.p.h.) 
 (S/N 008, 010, 013 if modified by S/B 
 No.66) 
 Flap 20° 
 91 knots (105 m.p.h.) 
 (S/N 008, 010, 013 if modified by S/B 
 No.66) 
 Flap 5° 
 97 knots (112 m.p.h.) 
 (S/N 009, 011, 012, 014 thru 038 if modified by 
 S/B No.66) 
 Flap 20° 
 89 knots (102 m.p.h.) 
 (S/N 009, 011, 012, 014 thru 038 if modified by 
 S/B No. 66)"
