Keyterm,Info
"3A15 
 Revision 98 
 Textron Aviation 
 35-33 
 J35 
 35-A33 
 K35 
 35-B33 
 M35 
 35-C33 
 N35 
 35-C33A 
 P35 
 E33 
 S35 
 E33A 
 V35 
 E33C 
 V35A 
 F33 
 V35B 
 F33A 
 36 
 F33C 
 A36 
 G33 
 A36TC 
 H35 
 B36TC 
 G36 
 October 12, 2016",
Manufacturer,"Textron Aviation Inc. 
 One Cessna Boulevard 
 Wichita, KS 67215"
Type Certificate Holder Record,"Beech Aircraft Corporation transferred to 
 Raytheon Aircraft Company on April 15, 1996 
 Raytheon Aircraft Company transferred to 
 Hawker Beechcraft Corporation on March 26, 2007 
 Hawker Beechcraft Corporation transferred to 
 Beechcraft Corporation on April 12, 2013 
 Beechcraft Corporation transferred to 
 Textron Aviation Inc. on October 12, 2016."
"I. 
 Model H35, Bonanza, 4 PCLM (Utility Category), approved December 1, 1956",
Engine,"Continental O-470-G 
 See Item 108 for optional engine."
Fuel,91/96 minimum grade aviation gasoline
Engine Limits,For all operations 2600 rpm (240 hp)
1,"2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15 
 16 
 17 
 18 
 19 
 20"
98,"81 
 90 
 78 
 60 
 88 
 88 
 90 
 67 
 78 
 83 
 83 
 72 
 90 
 90 
 90 
 90 
 93 
 93 
 83"
21,"22 
 23 
 24 
 25 
 26 
 27 
 28 
 29 
 30 
 31 
 32 
 33 
 34 
 35 
 36 
 37 
 38 
 39 
 40"
77,"93 
 94 
 90 
 97 
 98 
 85 
 86 
 90 
 93 
 83 
 83 
 90 
 90 
 90 
 90 
 93 
 94 
 94 
 93"
41,"42 
 43 
 44 
 45 
 46 
 47 
 48 
 49 
 50 
 51 
 52 
 53 
 54"
90,"90 
 90 
 90 
 90 
 90 
 83 
 83 
 86 
 86 
 90 
 91 
 96 
 98"
Airspeed Limits TIAS,"Maneuvering 
 142 mph 
 (123 knots) 
 Maximum structural cruising 
 175 mph 
 (152 knots) 
 Never exceed 
 210 mph 
 (182 knots) 
 Flaps extended (normal) 
 120 mph 
 (104 knots) 
 Landing gear extended (normal) 
 140 mph 
 (122 knots)"
CG Range landing gear,(+82.1) to (+84.7) at 2900 lbs.
extended,"(+77.6) to (+85.7) at 2525 lbs. 
 (+77.0) to (+85.7) at 2475 lbs. or less 
 Straight line variation between points given."
Empty Weight CG Range,None
Maximum Weight,2900 lbs
No of Seats,"4 (2 at +85, 2 at +118)"
Maximum Baggage,"270 lbs. (+140). For weight and balance information, see Flight Manual. 
 With rear seat removed for cargo, maximum baggage is as follows: 
 Aft of spar cover 
 270 lb. (+135) 
 On and forward of spar cover 
 200 lb. (+108)"
Fuel Capacity,"Tank 
 Capacity Gal. 
 Usable Gal. 
 Arm 
 L&R main 
 20 ea. 
 17 ea. 
 +75 
 Optional fuel system (Item 106) 
 Wing aux. system 20 
 19 
 +94 
 See NOTE 1 for data on unusable fuel."
Oil Capacity,"9 qt. (+26) 
 See NOTE 1 for data on system oil."
Control Surface Movements,"Wing Flaps 
 Down 30° 
 Aileron tab 
 Fixed 
 Aileron 
 Up 20° 
 Down 20° 
 Elevator tab 
 Up 4.5° 
 Down 23° 
 ""V"" tail elevator action 
 Up 22.5° 
 Down 17.5° 
 ""V"" tail rudder action 
 Up 21° 
 Down 21° 
 ""V"" tail max. combination 
 Up 35° 
 Down 30° 
 rudder elevator action"
Serial Nos Eligible,D-4866 through D-5330 (except D-5062)
Required Equipment,"Items 1(a) and (b) or (c) or 2(a) and (b) or 8(a) and (b) and (c) or 10(a) and (b) and (d) or 
 11(a) and (b) or 1(c) or 8(b) and 11(c), 101(a) and (b) or (c), 102(a) or (b), 103, 201(a) or 
 (b) or (g), 202(a) or (b), 205(a) or (b) or (d) or (e), 206(a) or (b), 301(a) or (b) or (c) or 
 (g), 302(a) or (d), 304(a) or (b) or (e), 403(am), 601(a), 622."
"II. 
 Model J35, Bonanza, 4 PCLM (Utility Category), approved November 13, 1957",
Engine,Continental IO-470-C
Fuel,91/96 minimum grade aviation gasoline
Engine Limits,"For all operations 
 2600 rpm (250 hp)"
Airspeed Limits,"Maneuvering 
 142 mph 
 (123 knots)"
TIAS,"Maximum structural cruising 
 185 mph 
 (161 knots) 
 Never exceed 
 225 mph 
 (195 knots) 
 Flaps extended (normal) 
 120 mph 
 (104 knots) 
 Landing gear extended (normal) 
 140 mph 
 (122 knots)"
CG Range landing,(+82.1) to (+84.7) at 2900 lbs.
gear extended,"(+77.6) to (+85.7) at 2525 lbs. 
 (+77.0) to (+85.7) at 2475 lbs. or less 
 Straight line variation between points given."
Empty Wt CG Range,None
Maximum Weight,2900 lbs.
No of Seats,"(2 at +85, 2 at +118)"
Maximum Baggage,"270 lb. (+140). For weight and balance information, see Flight Manual. 
 With rear seat removed for cargo, maximum baggage is as follows: 
 Aft of spar cover 
 270 lb. (+135) 
 On and forward of spar cover 
 200 lb. (+108)"
Fuel Capacity,"Tank 
 Capacity Gal. 
 Usable Gal. 
 Arm 
 L&R Main 
 20 ea. 
 17 ea. 
 +75 
 Optional fuel system (Item 106) 
 Wing Aux. System 
 20 
 19 
 +94 
 See NOTE 1 for data on unusable fuel."
Oil Capacity,"9 qt. (+26) 
 See NOTE 1 for data on system oil."
Control Surface Movements,"Wing Flaps 
 Down 30° 
 Aileron tab 
 Fixed 
 Aileron 
 Up 20° 
 Down 20° 
 Elevator tab 
 Up 4.5° 
 Down 23° 
 ""V"" tail elevator action 
 Up 22.5° 
 Down 17.5° 
 ""V"" tail rudder action 
 Up 21° 
 Down 21° 
 ""V"" tail max. combination 
 Up 35° 
 Down 30° 
 rudder elevator action"
Serial Nos Eligible,"D-5062, D-5331 through D-5725"
Required Equipment,"Items 3(a) and (b) or 4(a) and (b) or 9(a) and (b) and (c) or 11(a) and (c) and 3(b), 101(d) 
 and (e) or (g), 102(a) or (b), 103, 201(a) or (b) or (g), 202(a) or (b), 205(a) or (b) or (d) 
 or (e), 206(a) or (b), 301(b) or (c) or (g), 302(a) or (d), 304(a) or (b) or (e), 403(an), 
 601(a), 622."
"III. 
 Model K35 Bonanza, 4 or 5 PCLM (Utility Category), approved October 29, 1958 
 Model M35 Bonanza, 4 or 5 PCLM (Utility Category), approved October 2, 1959",
Engine,Continental IO-470-C
Fuel,91/96 minimum grade aviation gasoline
Engine Limits,"For all operations 
 2600 rpm (250 hp)"
Airspeed Limits,"Maneuvering 
 142 mph 
 (123 knots)"
TIAS,"Maximum structural cruising 
 185 mph 
 (161 knots) 
 Never exceed 
 225 mph 
 (195 knots) 
 Flaps extended (normal) 
 120 mph 
 (104 knots) 
 Landing gear extended (normal) 
 140 mph 
 (122 knots)"
CG Range landing,(+82.1) to (+84.7) at 2950 lbs.
gear extended,"(+77.5) to (+85.7) at 2525 lbs. 
 (+77.0) to (+85.7) at 2475 lbs. 
 Straight line variation between points given."
Empty Weight CG Range,None
Maximum Weight,2950 lbs.
No of Seats,"4 (2 at +85, 2 at +121) 
 or 
 5 (2 at +85, 2 at +119, 1 at +140) when Item 604 installed."
Maximum Baggage,"270 lb. (+140). For weight and balance information, see Flight Manual. 
 With rear seat removed for cargo, maximum baggage is as follows: 
 Aft of spar cover 
 270 lb. (+135) 
 On and forward of spar cover 
 200 lb. (+108)"
