Keyterm,Info
"A10SW 
 Revision 17 
 Mitsubishi 
 MU-2B-25 
 MU-2B-35 
 MU-2B-26 
 MU-2B-36 
 MU-2B-26A 
 MU-2B-36A 
 MU-2B-40 
 MU-2B-60 
 October 9, 2009",
Type Certificate Holder,"Mitsubishi Heavy Industries, Ltd. (see Note 5.) 
 16-5, KONAN 2-CHOME, MINATO-KU 
 TOKYO, 108-8215 
 JAPAN"
Type Certificate Holder Record,"Mitsubishi Aircraft International Inc. transferred TC A10SW to Mitsubishi 
 Heavy Industries, Ltd. on March 31, 1986. 
 MU-2B-25, 6 to 9 PCLM (Normal Category) Approved January 20, 1976"
Engines,"2 Honeywell (AiResearch / Garrett) TPE331-6-251M 
 Propeller-shaft to engine-rotor ratio 
 1 : 20.865"
Fuel,"Fuels as designated: 
 Aviation Turbine Fuel ASTM D1655-68T 
 Types Jet A, Jet A-1, and Jet B 
 MIL-T-5624G-1 Turbine Fuel: Grades JP-4 and JP-5 
 MIL-T-5616-1 Fuel; Grade JP-1 
 MIL-F-46005A (MR) -1; Type I and II 
 D. Eng. R.D. 2482; Issue No. 2 
 D. Eng. R.D. 2486; Issue No. 2 
 D. Eng. R.D. 2494; Issue No. 4 
 MIL-G-5572D; Grade 80/87 Octane Aviation 
 Gasoline (as emergency fuel only) 
 ASTM D910 Aviation Gasoline Grade 100LL (as an emergency fuel only)"
Oil,Oils conforming to MIL-L-23699
Engine Limits,"Static Sea Level Rating (I.S.A.) 
 Maximum Permissible 
 Propeller 
 Shaft 
 Interstage Turbine 
 Shaft Speed 
 Horsepower 
 Temperature (°C) 
 (%)* 
 (SHP) 
 Takeoff (5 min.) 
 665 
 100 
 923 
 Maximum continuous 
 665 
 100 
 923 
 Starting transient (1 sec.) 
 1149 
 At low altitude and low ambient temperature, the engines may produce more power than 
 that for which the aircraft has been certificated. Under these conditions, the placarded 
 torque meter limitations shall not be exceeded. 
 *The maximum allowable propeller shaft speed is 106% for a transient period not to exceed 
 5 seconds, and 101% continuous. 100% propeller shaft speed is defined as 2,000 RPM."
Propeller and Propeller,"2 Hartzell HC-B3TN-5(C or E or M)/T10178(N)B -11 with 3 blades each, or 2 Hartzell"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15 
 16 
 17 
 18"
Rev No,"17 
 15 
 15 
 14 
 14 
 17 
 15 
 15 
 15 
 15 
 15 
 15 
 15 
 15 
 15 
 15 
 14 
 15"
Limits,"HC-B3TN-5(C or E or M)/T10178(N)B -11R with 3 blades each. See note 7 and 10. 
 Diameter: 90-3/8 inches 
 Pitch setting at 30 in. Station 
 Flight Idle 
 12° 
 Feathered 
 87° ± 0.5° 
 Reverse 
 -6.5°"
Airspeed Limits CAS,"Vmo (Maximum Operating): 250 knots (287 mph) 
 Decrease by 5 knots per 1,000 ft. above 21,300 ft. to account for Mmo = .57 M 
 Vp (Maneuvering) 
 : 181 knots (287 mph) 
 Vfe (Flaps extended) 
 Flap 5° 
 : 175 knots (201 mph) 
 Flap 20°, 40° 
 : 140 knots (161 mph) 
 Vlo (Landing gear operating) : 160 knots (184 mph) 
 Vle (Landing gear extended) 
 : 162 knots (187 mph) 
 Vmc (Minimum control) 
 : Flap 5° 
 100 knots (115 mph) 
 Flap 20° 
 93 knots (107 mph)"
CG Range,"9970 (Ramp) 
 10,000 
 9920 (Takeoff) 
 9,500 
 9435 (Landing) 
 9149 
 Weight (pounds) 
 9,000 
 Gear-Down 
 8664 
 Gear-Up 
 8,500 
 (%MAC) 
 20 
 25 
 30 
 35 
 152 
 154 
 156 
 158 
 160 
 162 
 (Inches) 
 Center of Gravity Range (MU-2B-25)"
Ramp  Takeoff,"Forward 
 Aft 
 Weight"
CG Ranges,"In. 
 %MAC 
 In. 
 %MAC 
 Pounds"
Gear Up,"+154.3 
 22 
 +162.2 
 35 
 9149"
Condition,"+159.2 
 30 
 +162.2 
 35 
 9920"
Gear,"+153.8 
 21 
 +161.6 
 35 
 9149"
Down,"+158.6 
 29 
 +161.6 
 34 
 9920"
