Keyterm,Info
"6A1 
 Revision 48 
 Twin Commander 
 500 
 500A 
 500B 
 500U 
 520 
 560 
 560A 
 560E 
 500S 
 September 25, 2015",
Type Certificate Holder,"Twin Commander Aircraft LLC 
 1176 Telecom Drive 
 Creedmoor, NC 27522"
Type Certificate Holder Record,"Aero Design and Engineering Company, also known as Aero Commander Aircraft, 
 transferred type certificate 6A1 to Rockwell-Standard & Associates in 1958. 
 Rockwell transferred type certificate 6A1 to Gulfstream American Corporation on 
 February 3, 1981. 
 Gulfstream American Corporation transferred type certificate 6A1 to Gulfstream 
 Aerospace Corporation on November 29, 1981. 
 Gulfstream Aerospace Corporation transferred type certificate 6A1 to Twin Commander 
 Aircraft Corporation on December 4, 1989. 
 Twin Commander Aircraft Corporation transferred type certificate 6A1 to Twin 
 Commander Aircraft LLC on June 15, 2004."
"I - Model L-3805 - Deleted July 29, 1969. 
 II - Model 520, 5 PCLM (Normal Category), Approved January 31, 1952",
Engines,"2 Lycoming GO-435-C2 or 2 Lycoming GO-435-C2B with Bendix carburetor PS-5BD 
 Setting 391486 or 2 Lycoming CO-435-C2B1 with Bendix carburetor PS-5BD Setting 
 391486."
Fuel,80/87 or 91/96 min. grade aviation gasoline
Engine limits,"Max. continuous 3000 r.p.m. (240 hp) 
 Takeoff (5 minutes), 3400 r.p.m. (260 hp.)"
Propeller and,"1. 
 (For GO-435-C2 only) 2 Hartzell constant speed propellers installed in accordance"
Propeller limits,"with Rockwell Dwg. 640007. 
 a. 
 HC-12x20-8C hubs with 9333C-3 blades 
 Pitch settings at 30 in. station: Low 19°, high 36° 
 Diameter: 90 in., 2 in. cutoff permitted 
 b. 
 Spinner: 2 Hartzell D-163 
 c. 
 Governor: 2 Hartzell A-1 and Hartzell “T-Drives”"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15"
Rev No,"48 
 46 
 48 
 48 
 48 
 48 
 48 
 48 
 48 
 48 
 48 
 46 
 48 
 48 
 46 
 2. 
 Or, (for GO-435-C2 only) 2 Hartzell feathering propellers installed in accordance 
 with Rockwell Drawings 640008 
 a. 
 HC-12x20-9C hubs with 9333C-3 blades 
 Pitch settings at 30 in. Station: Low 19°, High 36° 
 Diameter: 90 in., 2 in. cutoff permitted. 
 b. 
 Spinner: 2 Hartzell D-163 
 c. 
 Governor: 2 Hartzell A-1 & Hartzell “T-Drives” 
 3. 
 Or, 2 Hartzell feathering propellers installed in accordance with Rockwell 
 Drawings 640009 and 640012. 
 a. 
 HC-82x20-2 hubs with 9333C-3 blades 
 Pitch settings at 30 in. Station: Low 18°, High 28.5°, Feathered 89° 
 Diameter: 90 in., 2 in. cutoff permitted. 
 b. 
 Spinner: 2 Hartzell C-888 Dome and C-807-2 Bulkhead 
 c. 
 Governor: 2 Hamilton Standard TQ12-G1A or 
 2 Woodward 210075 or 
 2 Woodward 210245 or 
 2 Hartzell A-1 and Hartzell “T-Drives” (GO-435-C2 only) 
 4. 
 Or, 2 Hartzell feathering propellers installed per Rockwell Drawing 640013. 
 a. 
 HC-83x20-2 hubs with 8433 blades 
 Pitch settings at 30 in. Station: Low 16°, High 26.3°, Feathered 87° 
 Diameter: 84 in., No cutoff permitted 
 b. 
 Spinner: 
 2 Hartzell C-888-3 dome and C-807-3 bulkhead or 2 Hartzell 
 C-888-6 dome and C-807-7 bulkhead. 
 c. 
 2 Woodward 210075 or 210245"
Airspeed limits,"Maneuvering 
 142 m.p.h. (124 K) True Ind. 
 Max. structural cruising 
 200 m.p.h. (174 K) True Ind. 
 Never exceed 
 270 m.p.h. (234 K) True Ind. 
 Flaps extended 20° 
 150 m.p.h. (130 K) True Ind. 
 Flaps extended 40° 
 125 m.p.h. (109 K) True Ind. 
 Landing gear extended 
 180 m.p.h. (156 K) True Ind."
CG range,"(+168.6) to (+175.1) (Gear extended) 
 Effect of retracting landing gear is +4110 in.-lb."
Empty Wt CG Range,None
Datum,Located 152 in. fwd. of the wing leading edge.
Leveling means,"Longitudinal - Top of fuselage centerline, aft of wing trailing edge. 
 Lateral - Transverse beams at front or rear of baggage compartment floor."
Maximum weight,5500 lb. (See NOTE 3 for 5700 lb. maximum weight).
