Keyterm,Info
"3A16 
 Revision 94 
 Textron Aviation 
 B95A 
 D55 
 D95A 
 D55A 
 E95 
 E55 
 95-55 
 E55A 
 95-A55 
 56TC 
 95-B55 
 A56TC 
 95-B55A 
 58 
 95-B55B (T-42) 
 58A 
 95-C55 
 95 
 95-C55A 
 B95 
 G58 
 October 31, 2017",
Type Certificate Holder,"Textron Aviation Inc. 
 One Cessna Boulevard 
 Wichita, KS 67215"
Type Certificate Holder Record,"Beech Aircraft Corporation transferred to 
 Raytheon Aircraft Company on April 15, 1996 
 Raytheon Aircraft Company transferred to 
 Hawker Beechcraft Corporation on March 26, 2007 
 Hawker Beechcraft Corporation transferred to 
 Beechcraft Corporation on April 12, 2013 
 Beechcraft Corporation transferred to 
 Textron Aviation Inc. on October 12, 2016"
"I. Model 95, Travel Air, 4 or 5 PCLM (Normal Category), Approved June 18, 1957",
Engines,"2 Lycoming O-360-A1A 
 See Item 111 for optional engines."
Fuel,91/96 minimum grade aviation gasoline
Engine Limits,"For all operations, 2700 r.p.m. (180 hp.)"
Airspeed Limits,"Maneuvering 
 160 m.p.h. (139 knots)"
CAS,"Maximum structural cruising 
 185 m.p.h. (161 knots) 
 Never exceed 
 240 m.p.h. (208 knots) 
 Flaps extended 
 130 m.p.h. (113 knots) 
 Landing gear extended 
 150 m.p.h. (130 knots)"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15 
 16 
 17 
 18 
 19"
Rev No,"94 
 73 
 73 
 73 
 65 
 76 
 76 
 76 
 76 
 80 
 65 
 65 
 86 
 81 
 90 
 90 
 85 
 90 
 93"
Page No,"20 
 21 
 22 
 23 
 24 
 25 
 26 
 27 
 28 
 29 
 30 
 31 
 32 
 33 
 34 
 35 
 36 
 37 
 38"
Rev No,"84 
 84 
 84 
 84 
 84 
 84 
 84 
 84 
 84 
 84 
 84 
 84 
 84 
 84 
 84 
 84 
 84 
 84 
 84"
Page No,"39 
 40 
 41 
 42 
 43 
 44 
 45 
 46 
 47 
 48 
 49 
 50 
 51 
 52 
 53 
 54 
 55 
 56 
 57"
Rev No,"84 
 84 
 84 
 84 
 84 
 84 
 84 
 89 
 84 
 84 
 84 
 81 
 76 
 81 
 78 
 82 
 88 
 88 
 92"
CG Range Landing,(+79.4) to (+83.0) at 4000 lb.
Gear Extended,"(+75.0) to (+83.0) at 3480 lb. or less 
 Straight line variation between points given 
 Landing gear retraction moment (+623 in.-lb.)"
Empty Wt CG Range,None
Maximum Weight,4000 lb.
No of Seats,"4 (2 at +85, 2 at +121) 
 or 5 (2 at +85, 2 at +119, 1 at +140) when Item 603(a) installed"
Maximum Baggage andor,"Forward compartment (above floorboard) 
 270 lb. (+ 31)"
