Keyterm,Info
"A3SW 
 Revision 20 
 THRUSH AIRCRAFT, LLC. 
 (Snow, Rockwell, Ayres) 
 600 S-2D 
 S2R 
 S2R-T34 
 S2R-T15 
 S2R-T11 
 S2R-R3S 
 S2R-R1340 
 May 11, 2020",
Type Certificate Holder,"Thrush Aircraft, LLC. 
 300 Old Pretoria Road 
 Albany, Georgia 31721"
Type Certificate Holder Record,"Snow Aeronautical Company transferred TC to North American Rockwell Corporation 
 on February 18, 1970 
 North American Rockwell Corporation transferred TC to Rockwell International, Albany 
 Aircraft Division on April 3, 1973 
 Rockwell International, Albany Aircraft Division transferred TC to Rockwell 
 International, Commander Aircraft Division on July 27, 1973 
 Rockwell International, Commander Aircraft Division transferred TC to Ayres 
 Corporation on November 28, 1977 
 Ayres Corporation transferred TC to Quality Aerospace on November 26, 2001 
 Quality Aerospace transferred TC to Thrush Aircraft, Inc on July 30, 2003 
 Thrush Aircraft, Inc transferred TC to Thrush Aircraft, LLC on November 5, 2019"
"I. - Model 600 S-2D 1 PCLM (Normal Category Only), Approved November 1, 1965",
Engine,"Pratt & Whitney WASP R1340 AN1 (S3H1 Commercial designation) with carburetor 
 parts list settings 395118-3 or A-18639-7"
Fuel,80/87 minimum grade aviation gasoline
Engine Limits,"H.P. 
 R.P.M. 
 M.P. IN. HG. 
 ALT. 
 Takeoff (5 min.) 
 600 
 2250 
 36.0 
 S.L. 
 Max. Continuous 
 550 
 2200 
 34.0 
 S.L. 
 Max. Continuous 
 550 
 2200 
 32.5 
 5000"
Propeller and Propeller Limits,"Hamilton Standard, constant speed, 12D40 Hub, 6101-12 blades. 
 Diameter:109 inches maximum, 107 inches minimum. 
 Pitch settings 11.5° low and 27.0° high at 42 inch station"
Airspeed Limits,"Vne 
 (Never exceed) 
 159 mph 
 (138 knots) 
 Vp 
 (Maneuvering) 
 126 mph 
 (109 knots) 
 Vno 
 (Max. structural cruising) 126 mph 
 (109 knots)"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12"
Rev No,"20 
 19 
 16 
 19 
 19 
 19 
 16 
 16 
 19 
 19 
 19 
 19"
C G Range,"(+22.5) 
 to 
 (+29.0)"
Maximum Weight,6000 lbs.
Number of Seats,"1 
 (+89.0)"
Maximum Cargo Load,See weight and balance data
Fuel Capacity,"109 gallons 
 (+38.5) (100 gallon usable capacity, one 54.5 gallon tank in each wing, 
 tanks interconnected). See NOTE 1 for data on unusable fuel."
Oil Capacity,11.4 gallons total. 84 lb. at (-13.6) (9 gallons usable)
Control Surface Movements,"Elevator 
 Up 27° 
 Down 17° 
 Elevator tab 
 Up 12° 
 Down 18° 
 Rudder 
 Left 24° 
 Right 24° 
 Aileron 
 Up 21° 
 Down 17°"
Serial Numbers Eligible,600-1311D and subsequent
Equipment,"The basic required equipment as prescribed in the applicable airworthiness regulations 
 (see certification basis) must be installed in the aircraft for certification. In addition, 
 the following equipment is required: 
 (a) 
 FAA approved flight manual dated November 1965, Revision C, dated 
 December 8, 1967. 
 (b) 
 12 Volt Electrical System, Snow Dwg. No. 90111. 
 (c) 
 Operative pre-stall warning system per Snow Dwg. No. 90095."
"II. - Model S2R (S2-R, S-2R)*, 1 PCLM (Normal Category Only), Approved November 2, 1967 
 *See NOTE 8 regarding model names.",
Engine,"Pratt & Whitney WASP R1340 AN1 (S3H1 or S1H1 Commercial designation) with 
 carburetor parts list settings 395118-3 or A-18639-7. Manifold pressure gauge is to be 
 modified per Drawing 60600 when the S1H1 engine is used. (See NOTE 5 for optional 
 engine installation)."
Fuel,"80/87 minimum grade aviation gasoline 
 S3H1 
 S1H1 
 M.P. 
 M.P."
Engine Limits,"H.P. 
 R.P.M. 
 IN. HG. 
 ALT. 
 IN. HG. ALT. 
 Takeoff (5 min.) 
 600 
 2250 
 36.0 
 S.L. 
 36.5 
 S.L. 
 Max. Continuous 
 550 
 2200 
 34.0 
 S.L. 
 35.0 
 S.L. 
 Max. Continuous 
 550 
 2200 
 32.5 
 5000 
 33.0 
 8000"
