Keyterm,Info
"H80EU 
 Revision 2 
 AgustaWestland 
 EH101-300 
 February 28, 2022",
Type Certificate Holder,"AGUSTAWESTLAND 
 Company controlled jointly by: 
 AGUSTA ELI s.r.l. 
 21017 - Cascina Costa di Samarate (Varese) Italia 
 and 
 WESTLAND HELICOPTER LIMITED 
 Yeovil, Somerset, England"
"I. 
 Model EH101-300 (Transport Category Helicopter) approved November 25, 1994.",
Engines,"Three General Electric model CT7-6 turboshaft engines with DECU. 
 (Ref. CID 618776 and CID 618775). 
 One auxiliary power unit Sunstrand model T-62T40C7EH/ 
 P/N 4502316 with ESU P/N 4502145."
Fuel,"Jet A 
 - ASTM D1655 
 Jet A1 - ASTM D1655 
 Jet B 
 - ASTM D1655 
 Fuel system icing inhibitor is to be used below + 5ºC OAT. See U.K. 
 CAA approved Rotorcraft Flight Manual."
All engine operation,"- Maximum Continuous 
 Torque (transmission rating) 
 100% 
 (1254 lb-ft) 
 (4884 shp at 100% rpm; 
 5006 shp at 102.5% rpm) 
 Output shaft speed (Nf) 
 102.5% (20974 rpm) 
 Gas Producer Speed (Ng) 
 101.6% (45415 rpm) 
 Gas Temperature 
 899 ºC (1650 ºF) 
 - Take Off (5 minutes) 
 Torque (Transmission rating) 
 106.5% (1335 lb-ft) 
 (5199 shp at 100% rpm; 
 5329 shp at 102.5% rpm) 
 Output shaft speed (Nf) 
 102.5% (20974 rpm) 
 Gas Producer Speed (Ng) 
 102.6% (45862 rpm) 
 1 
 2 
 3 
 4 
 5 
 6"
Rev,"2 
 - 
 - 
 2 
 1 
 -"
No,"1 
 - Maximum Continuous 
 Torque (transmission rating) 
 112 % (934 lb-ft) 
 (3640 shp at 100% rpm; 
 3731 shp at 102.5% rpm) 
 Output shaft speed (Nf) 
 102.5% (20974 rpm) 
 Gas Producer Speed (Ng) 
 102.6% (45862 rpm) 
 Gas Temperature 
 948 ºC (1738 ºF) 
 - 2.5 Minutes Rating 
 Torque (transmission rating) 
 118% 
 (986 lb-ft) 
 (3840 shp at 100% rpm; 
 3936 shp at 102.5% rpm) 
 Output shaft speed (Nf) 
 102.5% (20974 rpm) 
 Gas Producer Speed (Ng) 
 103% 
 (46041 rpm) 
 Gas Temperature 
 964 ºC (1767 ºF)"
Rotor Limits,"Power off 
 Maximum 
 110% 
 (231 rpm) 
 Minimum 
 95% 
 (199.5 rpm) 
 Power on-Take Off and Landing 
 Maximum 
 103% 
 (216.3 rpm) 
 Minimum 
 98% 
 (205.8 rpm) 
 Power on-Cruise 
 Maximum 
 101% 
 (212.1 rpm) 
 Minimum 
 98% 
 (205.8 rpm) 
 - Rotor Speed Warning 
 Low speed p. on 
 96% 
 (201.6 rpm) 
 High speed p. on 
 105% 
 (220.5 rpm) 
 Low speed p. off 
 95% 
 (199.5 rpm) 
 High speed p. off 
 110% 
 (231 rpm)"
Airspeed Limits,"Never exceed speed (Vne) 
 167 Kts IAS 
 For reduction of Vne with altitude 
 OAT and weight: see U.K. CAA 
 approved Rotorcraft Flight Manual. 
 Maximum Gear Operating Speed (Vlo) 
 167 Kts IAS 
 Maximum Gear Extended Speed (Vle) 
 167 kts IAS 
 Never Exceed Speed Power Off 
 (Vne power off) 
 134 Kts IAS 
 2 
 A 
 B 
 14 000 
 13 000 
 Gross 
 Weight 
 (Kg) 
 12 000 
 11 000 
 E 
 F 
 10 000 
 9 000 
 7.8 
 7 .9 
 8 
 8 .1 
 8.2 
 8.3 
 8. 4 
 8.5 
 C of G STATION (m) 
 kg 
 m 
 kg 
 m 
 A 14290 - 7.875 
 D 12000 - 7.875 
 B 14290 - 8.385 
 E 10500 - 8.385 
 C 12000 - 8.460 
 F 10500 - 8.460 
 Lateral center of gravity limits are ± 30 mm from the centerline at all 
 gross weights."
Empty Weight CG Range,From Sta 8385 mm (330.12 in) to Sta 8460 mm (333.07 in.)
Datum,"Longitudinal station 0 (datum) is 3385 mm (133.26 in) forward of the 
 front jack point. 
 Lateral station 0 (datum) is ± 1400 mm (55.12 in) inboard of each 
 main jack point and coincides with the rotorcraft longitudinal 
 plane of symmetry."
Leveling Means,"Plumb line from ceiling reference point to index plate on floor of 
 passenger cabin."
Maximum Weight,14290 kg (31504 lb)
Minimum Crew,Two (2) pilots.
Number of Passenger Seats,Thirty (30) passengers.
Maximum Baggage,"Not applicable. 
 3 
 Usable: 1097.75 U.S. Gal. (4155.44 Liters). See Note 1 for unusable fuel."
