Keyterm,Info
"A16SW 
 Revision 29 
 Textron Aviation 
 MU-300-10 
 400 
 400A 
 400T 
 October 12, 2016",
Type Certificate Holder,"Textron Aviation Inc. 
 One Cessna Boulevard 
 Wichita, Kansas 67215"
Type Certificate Holder Record,"Beech Aircraft Corporation transferred to 
 Raytheon Aircraft Company on April 15, 1996 
 Raytheon Aircraft Company transferred to 
 Hawker Beechcraft Corporation on March 26, 2007 
 Hawker Beechcraft Corporation transferred to 
 Beechcraft Corporation on April 12, 2013. 
 Beechcraft Corporation transferred to 
 Textron Aviation Inc. on October 12, 2016"
"I. Model MU-300-10, Diamond II, (Transport Category), Approved April 30, 1985 (See NOTES 5 & 6) 
 Model 400, Beechjet, (Transport Category), Approved April 1, 1986 (See NOTE 7)",
Engines,2 Pratt & Whitney Canada JT15D-5 turbofans
Fuel,"Commercial kerosene Jet A, Jet A-1, Jet B, or JP-4. 
 JP-5 and JP-8 if aircraft complies with SB 2378. 
 Fuel not containing icing inhibitors must have MIL-I-27686D or MIL-I-85470A fuel 
 system icing inhibitor added in amounts of not less than 0.10% or more than 0.15% by 
 volume. See Airplane Flight Manual for blending anti-icing additive to fuel. 
 Temperature: 
 Minimum -40° C. 
 Maximum 50° C."
1,"2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14"
29,"9 
 9 
 21 
 24 
 16 
 21 
 26 
 27 
 28 
 18 
 18 
 18 
 28"
Engine Limits,"Static thrust standard day, sea level: 
 Takeoff (5 min.) 
 2,900 lb. 
 Max. continuous 
 2,900 lb. 
 Max. permissible engine rotor operating speeds: 
 N1 (Fan) 
 104% 
 16,540 r.p.m. 
 N2 (Gas Gen.) 
 96% 
 31,450 r.p.m. 
 Max. permissible interturbine gas temperatures: 
 Takeoff 
 700° C. 
 Max. continuous 
 680° C. 
 Starting Transient (2 sec.) 
 700° C."
Airspeed Limits IAS,"VMO (Maximum Operating Speed) 
 S/N's A1001S.A. - A1011S.A. and RJ-12 through RJ-15 
 264 knots 
 Sea level to 14,000 ft. 
 320 knots 
 17,000 ft. to 26,000 ft. 
 Note: Linear variation from 264 KTS @ 14,000 ft. 
 to 320 KTS @ 17,000 ft. 
 S/N's RJ-16 through RJ-65 or Kit 400-5003 installed 
 264 knots 
 Sea level to 8,000 ft. 
 320 knots 
 11,000 ft. to 26,000 ft. 
 Note: Linear variation from 264 KTS @ 8,000 ft. 
 to 320 KTS @ 11,000 ft. 
 MMO = 0.785 MACH above 26,000 ft. 
 VA (Maneuvering Speed) 
 205 Knots 
 Sea level to 20,000 ft. 
 230 Knots 
 At 41,000 ft. 
 Note: Linear variation from 20,000 ft. to 41,000 ft. 
 VFE (Flaps extended) 
 165 Knots 
 Flaps 30° 
 200 Knots 
 Flaps 10° 
 VMCA (Min. Control Speed Air) 
 = 90 Knots 
 VMCG (Min. Control Speed Ground) = 93 Knots 
 VLO (Landing Gear Operating) 
 = 200 Knots 
 VLE (Landing Gear Extended) 
 = 200 Knots"
CG Range Landing,CENTER OF GRAVITY FLIGHT ENVELOPE
Gear Extended,"ZONE A 
 Loading and combination of fuel in wing or fuselage tanks, loading at least 
 900 pounds in each main fuel tank. 
 ZONE B 
 The difference between ZFW and 12,470 pounds may be loaded as fuel in 
 the fuselage tank provided at least 900 pounds of fuel are placed in each 
 main fuel tank. 
 ZONE C 
 Fuselage tank fuel loading is limited to the value shown on the guideline 
 appropriate to ZFW location. Load at least 900 pounds of fuel in each main 
 fuel tank. 
 Wheel Loading Limit Line - Reduce Maximum Ramp Weight (15, 850 lbs.) by 50 Lbs. of 
 wing fuel for each percentage of MAC aft of 27.5%."
Empty Wt CG Range,None
Maximum Weight,"Takeoff 
 15,780 lb. 
 Landing 
 14,220 lb. 
 Zero fuel 
 12,470 lb. 
 Ramp 
 15,850 lb."
Minimum Crew,For all flights: 2 persons (pilot and copilot)
Number of Seats,11 (2 pilots and 9 passengers). See NOTE 4
Maximum Baggage,"Aft cabin 
 400 lb. (at +313.4) 
 400 lb. (at +286.5)"
Fuel Capacity Gal,"Total 
 Usable 
 Arm 
 Two wing tanks: 
 265.6 ea. 
 259.3 ea. 
 +272.8 
 One aft fuselage tank: 
 121.6 
 117.2 
 +337.8 
 See NOTE 1 for data on unusable fuel"
Oil Capacity Gal,"Two engine mounted tanks: 
 Total 2.03 each; usable 1.20 each; ARM = +342.2 
 See NOTE 1 for data on undrainable oil"
Maximum Operating Altitude,"41,000 ft."
Control Surface Movements,"Spoiler inboard 
 Up 68° 
 Down 14° 
 Spoiler outboard 
 Up 72° 
 Down 14° 
 Lateral trim 
 Up 25° 
 Down 25° 
 Elevator 
 Up 25° 
 Down 12° 
 *Pitch 
 L.E. Up 123.8 
 L.E. Down 12.8 
 Rudder 
 Right 30° 
 Left 30° 
 Rudder trim 
 Right 30° 
 Left 30° 
 Flap 
 Full 30° 
 Speed brake 
 36° 
 Yaw damper 
 Right 26.6° 
 Left 27.6° 
 See Drawing 45A00601 or maintenance manual for rigging tolerance 
 *Length of the trim actuator jack screw in millimeters (mm) 
 See drawing for details."
Serial Nos Eligible,"A1001S.A. through A1011S.A. (MU-300-10), RJ-12 through RJ-50, RJ-52 
 through RJ-65 (400). See NOTE 6"
