Keyterm,Info
"A3SO 
 Revision 33 
 Piper Aircraft, Inc 
 PA-32-260 
 PA-32R-301 (SP) 
 PA-32-300 
 PA-32R-301 (HP) 
 PA-32S-300 
 PA-32R-301T 
 PA-32R-300 
 PA-32-301 
 PA-32RT-300 
 PA-32-301T 
 PA-32RT-300T 
 PA-32-301FT 
 PA-32-301XTC 
 October 13, 2014",
Type Certificate Holder,"Piper Aircraft, Inc. 
 2926 Piper Drive 
 Vero Beach, Florida 32960"
Type Certificate Holder Record,"The New Piper Aircraft, Inc transferred TC A3SO to Piper Aircraft, Inc on August 7, 
 2006."
"I. - Model PA-32-260 (Cherokee Six 260), 6 PCLM (Normal Category), Approved March 4, 1965; 7 PCLM (Normal 
 Category Approved November 15 1966",
Engine,"Lycoming O-540-E4B5 with carburetor setting 10-4404, 10-5042, or 10-5054 
 Oil cooler P/N 8529245 required with 10-5042 setting"
Fuel,100/130 minimum grade aviation gasoline
Engine Limits,"For all operations, 2700 r.p.m. (260 hp)"
Propeller and Propeller Limits,"McCauley fixed pitch metal 1P235PFA82 (See NOTE 8) 
 Static r.p.m. at maximum permissible throttle setting, not over 2480 r.p.m., 
 not under 2270 r.p.m. 
 Diameter: Not over 82 in., not under 80.5 in. 
 Spinner: P/N 63760-00 or 63760-03 (See NOTE 6) 
 Hartzell constant speed Model HC-C2YK-1( ) and Blade Model 8477-2, or 
 Hartzell constant speed Model HC-C2YK-1( )F and Blade Model F8477-2 
 Pitch: 
 High 32° ± 2°, Low 12.0° ± .2° at 30 in. station 
 Diameter: Not over 82 in., not under 80.5 in. 
 Governor Assembly: Hartzell F-4-4( ) or F-4-11( ) (See NOTE 10) 
 Spinner: P/N 68713 or 66785 Spinner Tip and P/N 66786 Spinner 
 Shell or P/N 67790-0 Spinner, P/N 67791-0 Bulkhead, P/N 67793-0 
 Bulkhead, P/N 99499-0 Plate, two each P/N 67794-0 Cuff or 
 Kit 760-452V (See NOTE 6)"
1,"2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15 
 16 
 17 
 18 
 19"
33,"25 
 27 
 25 
 27 
 25 
 27 
 27 
 24 
 27 
 27 
 24 
 29 
 27 
 25 
 27 
 27 
 24 
 27"
20,"21 
 22 
 23 
 24 
 25 
 26 
 27 
 28 
 29 
 30 
 31"
29,"29 
 27 
 29 
 29 
 31 
 31 
 31 
 32 
 32 
 32 
 33"
Airspeed Limits,"Never exceed 
 212 m.p.h. (184 knots) CAS 
 Maximum structural cruise 
 168 m.p.h. (146 knots) CAS 
 Maneuvering 
 149 m.p.h. (130 knots) CAS 
 Flaps extended 
 125 m.p.h. (109 knots) CAS"
CG Range gear extended,"(+91.4) to (+95.5) at 3400 lb. 
 (+90.2) to (+96.2) at 3300 lb. 
 (+81.4) to (+96.2) at 2600 lb. 
 (+78.0) to (+96.2) at 2060 lb. or less 
 Straight line variation between points given. 
 90.2 
 91.4 
 95.5 
 96.2 
 LBS. 
 3400 
 3400 
 3300 
 3300 
 81.4 
 2600 
 2600 
 78.0 
 2060 
 2060 
 INCHES 
 (S/N 32-1 through 32-1075) 
 (+91.4) to (+95.5) at 3400 lb. 
 (+89.0) to (+96.2) at 3300 lb. 
 (+80.0) to (+96.2) at 2900 lb. 
 (+76.0) to (+96.2) at 2400 lb. or less 
 Straight line variation between points given. 
 89.0 
 91.4 
 95.5 
 96.2 
 LBS. 
 3400 
 3400 
 3300 
 3300 
 80.0 
 2900 
 2900 
 76.0 
 2400 
 2400 
 INCHES 
 (S/N 32-1111 through 32-1297, and 32-7100001 
 through 32-7800008)"
Empty Weight CG Range,None
Maximum Weight,3400 lb.
No of Seats,"6 (2 at +85.5, 2 at +118.1, 2 at +155.7) 
 7 (2 at +85.5, 3 at +118.1, 2 at +155.7) (See NOTE 3) 
 6 (2 at +85.5, 2 at +118.1, 2 at +157.6) 
 7 (2 at +85.5, 3 at +118.1, 2 at +157.6) (See NOTE 3) 
 6 (2 at +85.5, *2 at +119.1, 2 at +157.6) (See NOTE 11) 
 * - Optional Club Seats"
Maximum Baggage,"200 lb. (100 lb. at +42.0, 100 lb. at +178.7)"
Fuel Capacity,"84 gallons at +95.0 (4 wing tanks) 
 See NOTE 1 for data on system fuel"
Oil Capacity,"12 qt. at +16.6 
 (9-1/4 qt. usable) 
 See NOTE 1 for data on system oil"
