Keyterm,Info
"A-724 
 Revision 7 
 FAIRCHILD 
 M62A 
 (Army PT-19, -19A, 
 -19A-AE, -19A-SL, 
 -19B, -19B-AE) 
 M62A-3 or M62A-4 
 (Army PT-26, -26A, -26B) 
 M62B 
 M62C 
 (Army PT-23, -23-AE, 
 -23-HO, -23-SL, 
 -23A, -23A-SL) 
 January 31, 1966",
Type Certificate Holder,"Fairchild Hiller Corporation 
 Hagerstown, Maryland"
"I - Model M-62A (Army PT-19, -19A, -19A-AE, -19A-SL, -19B, -19B-AE), 2 PO-CLM, Approved April 3, 1940 
 See NOTE 4(a) and (b) regarding modifications required for conversion of military models. 
 See NOTE 5 regarding airplanes manufactured by other than Fairchild.",
Engine,Ranger 6-440-C2. See Item 301(a) for optional engines.
Fuel,65 minimum grade aviation gasoline.
Engine limits,"For all operations, 2450 r.p.m. (175 hp.)"
Airspeed limits CAS,"Level flight or climb 
 130 m.p.h. (113 knots) 
 Glide or dive 
 187 m.p.h. (163 knots) 
 Flaps extended 
 95 m.p.h. ( 83 knots) 
 See NOTE 3(a) for different values when rudder and elevator control system springs (Item 602) 
 are not installed."
Propeller Limits,"Refer to pertinent item of equipment except for limits when rudder and elevator control system 
 springs (Item 602) are not installed, see Note 3(a)."
CG range,"(+18.6) to (+28.4). See NOTE 3(a) for different range when rudder and elevator control system 
 springs (Item 602) are not installed."
Empty weight CG range,"(+20.4) to (+23.0). When empty weight C.G. falls within this range, computation of critical fore 
 and aft C.G. positions is unnecessary. Range is not valid when Buddy seat (Item 607) is installed 
 or for any other non-standard arrangement."
Maximum weight,"2800 lb. At weights over 2450 lb., placard as follows is required: 
 ""INTENTIONAL SPINNING WITH FLAPS EXTENDED IS PROHIBITED."" 
 Maximum weight restricted to 2450 lb. when rudder and elevator control system springs 
 (Item 302) are not installed."
No of seats,2 (One at +12 and one at +62)
Maximum baggage,50 lb. (+98)
Fuel capacity,"49 gal. (One 24 1/2 gal. tank in each wing) (+39) 
 Usable capacity 45 gal. (22 1/2 gal. in each tank)"
Oil capacity,4 gal. (-26)
Control surface movements,"Ailerons 
 28° Up 
 16° Down 
 Elevators 
 33° Up 
 25° Down 
 Rudder 
 30° Right 
 30° Left 
 Elevator trim tab 
 0° Up 
 25° Down 
 Flaps 
 55° Down"
Serial Nos eligible,"T40-101 to T40-428 inclusive; T41-429 to T41-1312 inclusive; 
 T42-1313 to T42-1999 inclusive; T42-3000 to T42-3989 inclusive; 
 T43-3990 to T43-3999 inclusive; T43-5000 to T43-5999 inclusive; 
 T43-7000 to T43-7429 inclusive; and all AAF Nos. Use manufacturer's No. when available. 
 See NOTE 5 regarding airplanes manufactured by other than Fairchild."
Required equipment,"In addition to the pertinent required basic equipment specified in CAR 4a, the following items of 
 equipment must be installed: 1, 102, 103, 104, 105, 106, 109, 602. See NOTE 3(a) regarding 
 restrictions applicable when Item 602 is not installed."
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9"
Rev No,"7 
 - 
 7 
 7 
 - 
 - 
 - 
 - 
 -"
"II - Model M-62A-3 and M-62A-4 (Army PT-26, -26A, -26B), 2 PO-CLM, Approved April 9, 1942 and February 19, 1947, respectively. 
 See NOTE 4(a) and (c) for modifications required for conversion of military models. 
 See NOTE 5 regarding airplanes manufactured by other than Fairchild. 
 The M-62A-4 is identical to the M-62A-3 and both are the same as model M-62A except for engine.",
Engine,Ranger 6-440-C5
Fuel,87 minimum grade aviation gasoline.
Engine limits,"For all operations, 2450 r.p.m. (200 hp.)"
Airspeed limits CAS,"Level flight or climb 
 130 m.p.h. (113 knots) 
 Glide or dive 
 187 m.p.h. (163 knots) 
 Flaps extended 
 95 m.p.h. ( 83 knots) 
 See NOTE 3(b) for other limits when rudder and elevator control system springs (Item 602) are 
 not installed."
Propeller Limits,"Refer to pertinent item of equipment except for limits when rudder and elevator control system 
 springs (Item 602) are not installed, see Note 3(b)."
CG range,"(+18.6) to (+28.4). See NOTE 3(b) for different range when rudder and elevator control system 
 springs (Item 602) are not installed."
Empty weight CG range,"(+20.4) to (+23.0). When empty weight C.G. falls within this range, computation of critical fore 
 and aft C.G. positions is unnecessary. Range is not valid when Buddy seat (Item 607) is installed 
 or for any other non-standard arrangement."
Maximum weight,"2800 lb. At weights over 2450 lb., placard as follows is required: 
 ""INTENTIONAL SPINNING WITH FLAPS EXTENDED IS PROHIBITED."" 
 Maximum weight restricted to 2450 lb. when rudder and elevator control system springs (Item 
 602) are not installed."
No of seats,2 (One at +12 and one at +62)
Maximum baggage,50 lb. (+98)
Fuel capacity,"49 gal. (One 24 1/2 gal. tank in each wing) (+39) 
 Usable capacity 45 gal. (22 1/2 gal. in each tank)"
Oil capacity,4 gal. (-26)
