Keyterm,Info
"A-718 
 Revision 29 
 Univair 
 (Mooney) 
 (ERCO) 415-C 
 (ERCO) 415-CD 
 July 14, 2005",
Type Certificate Holder,"Univair Aircraft Corporation 
 2500 Himalaya Road 
 Aurora, Colorado 80011"
"I. - Model 415-C, 2 PCLM (Normal Category), Approved March 25, 1940 
 Model 415-CD, 2 PCLM (Normal Category) . Approved August 19, 1947 
 S/N 113 thru 4423 similar to previous S/N except for installation of 75 hp. engine, increased design speeds, revised 
 trim tab (1-3/8 in. chord) in accordance Erco dwg. 415-22031, improved fuel venting system, revised nose gear oleo 
 strut, improved interior trim and installation of stainless steel upper fuselage skin.",
Engine,"Continental A-65-8 (aircraft S/N 1 thru 112) 
 Continental C-75-12 or -12F (aircraft S/N 113 and up) 
 See items 102, 103, 106, and 110 for optional engines."
Fuel,73 min. octane aviation gasoline
Engine limits,"For all operations, 2300 r.p.m. (65 hp.) (S/N 1 thru 112) 
 For all operations, 2275 r.p.m. (75 hp.) (S/N 113 and up)"
Airspeed limits,"Level flight or climb 117 m.p.h. (102 knots) True Ind. (S/N 1 thru 112) 
 Glide or dive 
 144 m.p.h. (125 knots) True Ind. 
 Level flight or climb 120 m.p.h. (104 knots) True Ind. (S/N 113 and up) 
 Glide or dive 
 144 m.p.h. (125 knots) True Ind."
C G range,(+26.4) to (+30.3)
Empty wt CG range,"(+25.2) to (+25.8) with 65 lb. baggage capacity 
 (+25.2) to (26.6) with 40 lb. baggage capacity 
 Ranges not valid for nonstandard arrangements. (Optional fuel tanks items 108 
 and 113 do not affect the ranges). When empty wt. C.G. falls within the pertinent 
 range, computation of critical fore and aft C.G. positions is unnecessary."
Maximum weight,1260 lb.
No of seats,2 (+37)
Maximum baggage,65 lb. (+57)
Fuel Capacity,"14 gal. (one 9 gal. wing tank at +25, one 5 gal. fuselage tank at +7). 
 See items 108 and 113 for optional tanks."
Oil capacity,4 qt. (-14)
Control surface movements,"Serial Nos. 113 and up: (S/N 112 and below not available) 
 Elevator 
 Up 
 13° 
 Down 
 12° 
 Aileron 
 Up 
 40.5° 
 Down 
 9.5° 
 Rudders 
 Outboard 
 20° 
 Inboard 
 3°"
Serial Nos eligible,"1 thru 4423, 4500 and up"
Required equipment,"S/N 1 thru 112: 9, 104(b), 105(b), 201(b), 202(a) or (b) 
 S/N 113 thru 812: 3, 104(c), 105(c), 106, 201(a), 202(a) or (b) 
 S/N 813 and up: 3, 102(b), 104(c), 105(c), 106, 202(b)"
Page No,"1 
 2 
 3 
 4 
 5 
 6"
