Keyterm,Info
"A2SO 
 Revision 4 
 LOCKHEED 
 300-50A-01 (USAF C-141A) 
 October 25, 2001",
Type Certificate Holder,"Lockheed Martin Corporation 
 Lockheed Martin Aeronautics Company 
 86 S. Cobb Drive 
 Marietta GA 30063"
"I - Model 300-50A-01 (USAF C-141A) (Cargo transport aircraft), approved January 29, 1965. 
 See Note 4 for explanation of model configuration.",
Engines,"4 Pratt and Whitney turbofan TF33-P-7 with anti-icing regulator assembly, P/N 
 476015GI, and heated PT2 probes"
Fuel,"MIL-J-5624E, grades JP-4 and JP-5, and fuel conforming to Pratt and Whitney 
 Specification No. 522D or later revisions."
Oil,MIL-L-7808D
Engine limits,"Static thrust, standard day, sea level 
 Take-off (5 min.) 
 21,000 lbs. 
 Maximum continuous 
 18,000 lbs. 
 Maximum permissible engine rotor operating speed 
 Low pressure compressor (N1) 
 6,870 
 High pressure compressor (N2) 
 10,095 
 Maximum permissible temperature 
 (1) 
 Turbine outlet - gas 
 Take-off (5 min.) 
 555°C 
 1030°F 
 Maximum continuous 
 488°C 
 910°F 
 Maximum acceleration (2 min.) 
 555°C 
 1030°F 
 Starting (momentary) 
 454°C 
 850°F 
 (2) 
 Oil inlet (continuous operation) 
 121°C 
 250°F 
 Maximum permissible air bleed extraction 
 % of primary 
 engine airflow 
 (1) 
 Normal 
 Take-off 
 3.5% 
 Maximum continuous and below 
 6.5% 
 (2) 
 Intermittent 
 At take-off 
 5.8% 
 At idle through maximum continuous 
 7.7%"
1,"2 
 3 
 4 
 5 
 6 
 7 
 8 
 9"
4,"- 
 3 
 3 
 - 
 - 
 - 
 - 
 -"
Airspeed limits,Vmo (maximum operating)
calibrated,"Sea level to 25,000 ft. 
 350K 
 Mmo = .825 at 25,000 ft. and above 
 Va (maneuvering) 
 For maneuvering speed variation, refer to FAA 
 approved Airplane Flight Manual 
 Vfe (flap extended speeds) 
 (1) 
 Flap deflection 0% to 88% 
 (take-off and approach position) 
 Sea level to 24,200 ft. 
 200K 
 .48M above 24,200 ft. 
 (2) 
 Flap deflection 88% to 100% (landing position) 
 Sea level to 24,700 ft. 
 185K 
 .45M above 24,700 ft. 
 Vb (rough air gust speed) 
 Sea level to 36,800 ft. 
 270K 
 Mb = .825 at 36,800 ft. and above 
 Vlo (landing gear operating) 
 Sea level to 24,200 ft. 
 200K 
 Mlo = .48 at 24,200 ft. and above 
 Vle (landing gear extended) 
 Sea level to 23,200 ft. 
 235K 
 Mle = .550 at 23,200 ft. and above 
 Vll (landing light extended) 
 Sea level 
 320K 
 Mll = .53 above 5,000 ft. 
 Vmc (minimum control speed, air) 
 Refer to FAA approved Airplane Flight Manual 
 V (spoilers) 
 (1) 
 Normal operating 
 Sea level to 19,800 ft. 
 350K 
 .75M at 19,800 ft. and above 
 (2) 
 Spoilers minimum speed 
 Refer to FAA approved Airplane Flight Manual 
 V (fuel jettison speed) 
 All speeds up to Vmo - Mmo 
 V (tire speed limit) (ground speed) 
 174K"
Heated windshield,"If electric windshield heat is operative, it must be used for all"
limits,"flight operations. Operation without electric windshield heat is 
 permissible provided: 
 (1) 
 The airplane is not flown in known icing conditions. 
 (2) 
 The maximum speed limit for flight below 10,000 ft. is 
 (a) 
 250 KCAS if the center windshield heat is inoperative. 
 (b) 
 350 KCAS if the pilot's or co-pilot's windshield heat is inoperative."
CG range,"When the aircraft is loaded such that its zero fuel weight with the landing gear down 
 is within the envelope depicted by Figure 2, the aircraft center of gravity will remain 
 within the approved center of gravity limits (Figure 1) when fuel is loaded (up to 
 maximum gross weight) and used in the approved sequence. See Notes 1(b) and 1(d)."
Datum,230.4 inches forward of the nose. Nose is fuselage station 230.40.
MAC,"265.7 inches, leading edge M.A.C., F. S. 858.9"
Leveling means,"A plumb-bob attachment is located overhead in the cargo compartment at F.S. 956.5, 
 102 inches from the floor on the left side. A leveling grid is directly below the plumb- 
 bob fitting on the left walkway. See Lockheed drawing 3M00012 for aircraft jacking."
Maximum weight,"Ramp weight 
 318,000 lbs. (1) 
 Take-off weight 
 316,600 lbs. (1) 
 Airborne weight 
 316,100 lbs. (1) 
 Landing weight 
 257,500 lbs. (2) & (4) 
 Maximum zero fuel weight 
 204,620 lbs. (3) 
 (1) 
 All weight in excess of maximum zero fuel weight must consist of usable fuel 
 and usable oil. All weight in excess of 257,500 lbs. must consist of jettisonable 
 fuel. 
 (2) 
 Fuel jettison values are provided for operation in excess of the maximum 
 landing weight. See Note 1(e). 
 (3) 
 This weight includes 138 lbs. of usable oil. 
 (4) 
 Do not land with a total fuel weight of more than 75,000 lbs."
Minimum crew,"Three (3) - Pilot, Co-pilot, and Flight Engineer 
 See Note 5"
Maximum passengers,"79 - limited by emergency exit requirements when operated over land. For over water 
 operation, a maximum of 8 occupants may be carried aboard airplane (see Certification 
 Basis)."
Maximum cargo,"Cargo Compartment 
 Capacity 
 Max. Loading 
 Station lbs. lb/ft2 lb/ft 
 482-678 
 - 
 300 
 2000 
 678-998 
 - 
 400 
 3000 
 998-1292 
 - 
 300 
 2000 
 1292-1398 
 (2) 
 200 
 1000 
 Totals (1) 
 (1) Maximum cargo loading is limited to 72,131 lbs. 
 (2) Maximum total lbs. that can be placed in the ramp area is 7,500."
