Keyterm,Info
"A00006SE 
 Revision 8 
 (August 13, 2015) 
 TOPCUB 
 AIRCRAFT, INC. 
 CC18-180 
 CC18-180A 
 Original Issue Date: 
 December 16, 2004",
Type Certificate Holder,"Topcub Aircraft, Inc. 
 1300 SW Fifth Ave 
 Suite 2400 
 Portland, OR 97201 
 Type Certificate transferred to Topcub Aircraft, Inc. on August 13, 2015"
"I - Model CC18-180 (Normal Category), Approved December 16, 2004",
Engine,"1 Lycoming Engine Model O-360-C4P or 1 Lycoming Engine Model O-360-C1G, Engine Type 
 Certificate E-286, or 1 Superior Air Parts Engine Model O-360-A3A2 Type Certificate E00001SC."
Fuel,100 (green) or 100LL (blue) grade aviation fuel.
Engine Limits,"Maximum takeoff power and maximum continuous power = 180 horsepower at 2700 rpm. 
 See Engine Type Certificate Data Sheet E-286 for additional limitations for Lycoming engines and 
 Type Certificate Data Sheet E00001SC for Superior Engine."
Propeller,"With Lycoming Engine Models O-360-C4P or O-360-C1G: 
 1 Sensenich Propeller Manufacturing Company Model 76EM8, Propeller Type Certificate P4EA. 
 Operation between 2150 and 2350 RPM restricted to transient operation only with O-360-C1G. 
 Or 
 1 Sensenich Wood Propeller Company Model W80CM8, Propeller Type Certificate P27NE. 
 Or 
 1 McCauley Propeller Systems Model 1A200/FA, Propeller Type Certificate P-874. 
 With Superior Air Parts Engine Model 0-360-A3A2: 
 1 Sensenich Propeller Manufacturing Company Model 76EM8, Propeller Type Certificate P4EA. 
 Operation between 2150 and 2350 RPM restricted to transient operation only."
Propeller Limits,"Sensenich Propeller Manufacturing Company Model 76EM8 
 Minimum diameter = 76 inches 
 Maximum diameter = 76 inches 
 Pitch = 52 to 56 inches 
 Sensenich Wood Propeller Company Model W80CM8 
 Minimum diameter = 80 inches 
 Maximum diameter = 80 inches 
 Pitch = 45 to 47 inches 
 McCauley Propeller Systems Model 1A200/FA 
 Minimum diameter = 78.8 inches 
 Maximum diameter = 82 inches 
 Pitch = 40 to 44 inches"
Page No,"1 
 2 
 3 
 4 
 5"
Rev No,"8 
 7 
 7 
 7 
 7"
Airspeed Limits,"VO (2300 lbs) 
 102 mph IAS 
 VO (1300 lbs) 
 76 mph IAS 
 VFE (Fully extended) 
 89 mph IAS 
 VFE (22° at first notch) 
 98 mph IAS 
 VNO 
 133 mph IAS 
 VNE 
 152 mph IAS 
 Maximum speed for landing gear operation or extended when 
 equipped with Wipaire 2100A amphibious floats, VLO = 133 mph IAS."
CG Range,"Straight line variation between points. 
 Aft Limits 81 inches aft of datum from 1300 lbs to 2300 lbs. 
 Forward Limits 
 70.5 inches aft of datum from 1300 lbs to 1600 lbs then to 79.1 
 inches aft of datum at 2300 lbs. 
 When equipped with Wipaire 2100A amphibious and 2100S seaplane floats: 
 Straight line variation between points. 
 Aft Limits 79 inches aft of datum from 1300 to 2300 lbs. 
 Forward Limits 
 70.5 inches aft of datum from 1300 lbs to 1600 lbs then to 75 
 inches aft of datum at 2300 lbs."
Datum,60 inches forward of wing leading edge.
Leveling Means,"Refer to latest FAA approved revision of the Maintenance Manual, Document TC10000AMM."
Weight limits,"Maximum ramp and takeoff = 2300 lbs. 
 Maximum landing weight = 2300 lbs. 
 Minimum operating weight = 1300 lbs."
Minimum Crew,1 Pilot.
No of Seats,"2 seats total: 
 1 located at 71 inches aft of datum. 
 1 located at 97 inches aft of datum."
Maximum Baggage,"Under passenger seat storage 5 lbs. 
 Forward cargo compartment (behind passenger) 180 lbs. 
 Extended cargo compartment 20 lbs. 
 Storage/accessory compartment 5 lbs."
