Keyterm,Info
"A22SO 
 Revision 10 
 Amphibian Aircraft Technologies, LLC. 
 (Grumman) 
 G-111 (Albatross) 
 May 1, 2016",
Type Certificate Holder,"Amphibian Aircraft Technologies, LLC. 
 c/o Dunlap Bennett & Ludwig, PLLC 
 211 Church Street 
 Leesburg, Virginia 20175"
Type Certificate Holder Record,"Amphibian Aircraft International, Inc. transferred type certificate to Amphibian Aircraft 
 Technologies, LLC. on May 1, 2016 
 Flying Boat, Inc. transferred type certificate to Amphibian Aircraft International, Inc. on 
 July 1, 2010."
"I. - Model G-111, (Grumman), (Albatross), Transport Category, Amphibian, Approved April 29, 1980",
Engine,"2 Wright Aeronautical Nine Cylinder 982C9HE3, Reciprocating Engines."
Fuel,Minimum 100 Octane Low Lead (LL).
Oil,"Engine: 
 MIL-L-6082 Grade 1120 
 MIL-L-22851 (WEP) 
 Propeller: MIL-O-6081 (Grade 1010) (50%) and 
 MIL-C-6529 (Type II) (50%). 
 For other approved oil combinations, see NOTE 3."
Engine Limits,"BHP 
 RPM 
 MP 
 Altitude 
 Takeoff (5 minutes) 
 1475 
 2800 
 54.5 
 SL 
 Takeoff (5 minutes) 
 1475 
 2800 
 54.0 
 1250 Ft. Critical Alt. 
 Maximum Continuous 
 1275 
 2500 
 46.5 
 SL 
 Maximum Continuous 
 1275 
 2500 
 45.5 
 2550 Ft. Critical Alt."
Propeller and Propeller Limits,"1. Number and Type 
 Two Hamilton Standard 43D51-667 
 Blades 
 Three 7113( )-5 
 Diameter 
 11 ft. 2 in. 
 Pitch setting at 54 inch blade station 
 Low 
 13° 
 High (feathered) 
 84° 
 Reverse 
 -18° 
 Operation between 2100 and 2200 rpm; 2550 and 2650 rpm is restricted to passing 
 through only. 
 2. Number and Type 
 Two Hamilton Standard 43D51-669 
 Blades 
 Three 6915 ( )-7 
 Diameter 
 11 ft. 0 in. 
 Pitch setting at 42 inch blade station 
 Low 
 19.5° 
 High (feathered) 
 89.5° 
 Reverse 
 -11.5° 
 Operation between 2550 and 2650 rpm is restricted to passing through only. 
 Avoid ground running between 1650 and 1900 rpm when off the low-pitch stop."
Page No,"1 
 2 
 3 
 4"
Rev No,"10 
 5 
 8 
 9"
Airspeed Limits,"KIAS 
 KCAS 
 Vne 
 (never exceed) 
 229 
 228 
 Vno 
 (normal operating) 
 206 
 205 
 Va 
 (design maneuvering) 
 134 
 133 
 Vfe 
 (max. flap extended) 
 142 
 141 
 Vlo 
 (max. landing gear operating) 
 131 
 130 
 Vle 
 (max. landing gear extended) 
 151 
 150 
 Vlle 
 (max. with landing lights extended) 
 120 
 119 
 Vrb 
 (max. with rudder boost on) 
 150 
 149 
 Vmc (min. control speed-air) 
 81 
 80"
Center of Gravity,The center of gravity range is between 22.5 and 27.5 percent MAC
CG Range,(stations 296.96 and 303.54).
Datum,"Reference Datum is 149 inches forward of jig point located in nose wheel well. The jig 
 point is located by hanging a plumb bob from the small hole drilled in the beam on the 
 aft bulkhead of the nose wheel well."
Mean Aerodynamic Chord,The leading edge of the MAC is at Station 267.33.
MAC,The length of the MAC is 131.67 inches.
Leveling Means,Longitudinal leveling is determined by use of plumb bob hung from small hole drilled
Longitudinal,in the shelf in either main wheel well.
Lateral,"Lateral leveling is determined by use of leveling device on leveling brackets on nose 
 wheel well bulkhead at station 150."
