Keyterm,Info
"R00007AT 
 Revision 1 
 Reynolds Aviation 
 USAF CH-3C, HH-3C, 
 CH-3E, HH-3E 
 August 25, 2015",
Type Certificate Holder,"Reynolds Aviation 
 7822 Old Highway 99 SE 
 Olympia, Washington 98501"
Type Certificate Holder Record,"Robinson Air Crane, Inc., PO Box 603, Opa Locka, Florida 33054, transferred TC 
 R00007AT to Reynolds Aviation on October 8, 1997."
"I. Models USAF CH-3C, HH-3C, CH-3E, HH-3E (Amphibious Transport Helicopter - Restricted Category), 
 Approved September 5 1995",
Engine,"2 General Electric T58-GE-5 or 
 2 General Electric T58-GE-100"
Fuel,"MIL-T5624 (JP-4) 
 MIL-T-5624G (JP-5) 
 ASTM Type A-1 (Jet A-1)"
Engine Limits,"For T58-5 Engine: 
 Output 
 Power Turbine 
 Gas Gen. 
 Torque 
 Horsepower 
 Inlet Temp. 
 Speed 
 (oC)(T5) 
 (% Q) 
 (HP) 
 Ng (%) 
 Maximum 
 (5 min.)* 
 103 
 1,500 
 721 
 102.7 
 Maximum 
 Continuous 
 86 
 1,050 
 660 
 102.7 
 * See Power Limitations in USAF T.O. 1H-3(C)E-1"
Page No,"1 
 2 
 3 
 4"
Rev No,"1 
 - 
 - 
 - 
 For T58-100 Engine: 
 Output 
 Power 
 Gas Gen. 
 Torque 
 Horsepower 
 Turbine Inlet 
 Speed 
 (% Q) 
 (HP) 
 Temp. 
 Ng (%) 
 (oC)(T5) 
 Maximum 
 (5 min.)* 
 103 
 1,500 
 745 
 103.4 
 Maximum 
 Continuous 
 86 
 1,050 
 685 
 103.4 
 * See Power Limitations in USAF T.O. 1H-3(C)E-1"
Rotor Limits,"Power Off (% Nr) 
 Power On (% Nr) 
 Maximum 
 112 
 103 
 Minimum 
 91 
 100"
Airspeed Limits,"Vne (Never Exceed Speed) is 142 knots IAS at a gross weight of 22,050 lbs. or 
 less at sea level standard day. For reduction of Vne with density altitude and gross 
 weight, see USAF T.O. 1H-3(C)E-1. Also see USAF T.O. 1H-3(C)E-1 for 
 additional airspeed limits."
Center of Gravity,"Longitudinal C.G. Limits: 
 (+258.0) to (+276.0) at 22,050 lbs. 
 (+258.0) to (+276.0) at 19,500 lbs. 
 (+254.0) to (+280.0) at 16,000 lbs. or less 
 Straight line variation between points given above. 
 These values apply to aircraft with two-tank fuel system only. Refer to 
 USAF T.O. 1H-3(C)E-1 for additional limitations associated with three-tank fuel 
 system."
Maximum Weight,"22,050 lbs. Maximum Gross Weight with limitations. See USAF T.O. 1H-3(C)E-1 
 for limitations. Maximum Landing Weight is 19,500 lbs."
Minimum Crew,"2 (pilot, co-pilot)"
Maximum Passengers,"39 as mission essential crew only, per FAR 91.313 and FAR 133.35"
Fuel Capacity,"683 gallons (337 gallons at (+215.3), 346 gallons at (+317.3) )"
Oil Capacity,5.0 gallons at (+182.5) (2 tanks at 2.5 gallons each)
Rotor Blade and,For rigging information refer to USAF Maintenance Manual T.O. 1H-3(C)E-2-1.
