Keyterm,Info
"1H4 
 REVISION 34 
 Centerpointe Aerospace Inc. 
 S-55 
 S-55B 
 S-55C 
 MILITARY MODELS (See NOTE 7) 
 September 19, 2019",
Type Certificate Holder,"Centerpointe Aerospace Inc. 
 279 Blackland Road 
 Royse City, TX 75189"
Type Certificate Holder Record,"California Helicopter Airways Inc, became Centerpointe Aerospace Inc. on September 19, 2019. 
 Sikorsky Aircraft transferred TC 1H4 to California Helicopter Airways Inc. on May 06, 2015. 
 S-55, 9-12 PCLH. Approved 03/25/52"
MODEL NUMBER,"S-55C, 9-12 PCLH. Approved 10/03/56 
 (Model S-55C is the same as Model S-55 except for an inclined tail cone and minor 
 modifications. See Item 207 for amphibious gear and Items 208, 209, and 210 for float 
 gears.)"
Engines,P&W Wasp S1H2 (See Item 101 for optional engines)
Fuel,80/87 minimum grade aviation gasoline
Engine Limits,"Maximum continuous 
 Sea Level 
 35.0 in. Hg., 2,200 rpm (550 hp) 
 Straight line manifold pressure variation with altitude to 8,000 ft. 
 33.0 in. Hg., 2,200 rpm (550 hp) 
 Takeoff (one minute) 
 36.5 in. Hg., 2,250 rpm (600 hp)"
Rotor Limits,Maximum 245 rpm / Minimum 170 rpm
Airspeed Limits,Never exceed 95 knots CAS
CG Range,(+125.0) to (+136.0)
Empty Weight CG Range,None
Maximum Weight,"7,200 lb."
Number of Seats,"Nine. (Pilot & co-pilot at +99; 2 passengers at +102; 2 passengers at +153, 3 
 passengers at +190)"
Maximum Baggage,250 lb. (+217). (See Note 5 for cargo capacity)
Fuel Capacity,140 gal (+116). (See Item 107 for auxiliary tank and Note 4 regarding unusable fuel)
Oil Capacity,9.4 gal. (+77)
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10"
Rev No,"34 
 32 
 32 
 32 
 32 
 32 
 32 
 32 
 32 
 32"
Rotor Blade Movements,"For rigging information, refer to Maintenance Manual."
Serial Numbers Eligible,See Note 7.
Required Equipment,"In addition to the pertinent required basic equipment specified in CAR 6, the following 
 items of equipment must be installed: 102, 103, 104, 105, 106, 201(a), 202, 205(a), 
 206, 301(a) or (b), 302, 303, 401(a), 603."
Specifications pertinent to all models,
Datum,130.6 in. forward of center of main rotor hub.
Leveling Means,Plumb line from top of cargo door frame.
Certification Basis,"Type Certificate No. 1H4 (CAR 6, May 1946)"
Production Basis,Production Certificate No. 105
Equipment,"A plus (+) or a minus (-) sign preceding the weight of an item indicates net weight 
 change when that item is available. 
 Engine and Engine Accessories - Fuel and Oil System 
 Net Weight Change"
101,"Engines 
 (a) P&W Military R-1340-57 (same limitations as for S1H2) 
 None 
 (b) P&W Military R-1340-49M1 
 865 lb. (+48) 
 Engine limits 
 Maximum continuous 
 Sea level: 34.0 in. Hg., 2,200 rpm (550 hp) 
 Straight line manifold pressure variation with altitude 
 to 5,000 ft.: 32.5 in. Hg., 2,200 rpm (550 hp) 
 Takeoff (1 minute): 36.0 in. Hg., 2,250 rpm (600 hp) 
 (c) P&W Military R-1340-40 
 Same limitations as for R-1340-49M1 
 865 lb. (+48) 
 (d) Canadian-built P&W S1H2 
 Same limitations and weights as for S1H2 engines 
 (e) Canadian-built P&W S3H2 
 Same limitations as R1340-40. See 101(c)"
102,"Starter Model AN4116L3 or AN4116L7B 
 28 lb. (+29)"
103,"Auxiliary Fuel Pump, Electric 
 (a) Thompson Model TF 36800-1 
 3 lb. (+41) 
 (b) Lear-Romec Model RG 9790-3A 
 6 lb. (+41) 
 (c) Adel Model 26900-1 or -3 
 2 lb. (+41) 
 (d) Adel Model 24000-1 or -3 
 3 lb. (+41)"
104,"Fuel pump, engine-driven, Model AN4100-1 
 3 lb. (+41)"
105,"Oil cooler, engine, Harrison Radiator Co. 
 No. 8518060 or No. 8520619 
 17 lb. (+72)"
