Keyterm,Info
"A17SW 
 Revision 15 
 Air Tractor 
 AT-401 
 AT-401A 
 AT-401B 
 AT-402 
 AT-402A 
 AT-402B 
 AT-501 
 AT-502 
 AT-502A 
 AT-502B 
 AT-503 
 AT-503A 
 AT-504 
 May 19, 2020",
Type Certificate Holder,"Air Tractor, Inc. 
 Olney, Texas 76374"
"I - Model AT-503 2 PCLM (Restricted Category), Approved October 2, 1986",
Engine,Pratt & Whitney PT6A-45R.
Fuel,"Per Specifications CPW 46, PWA 522, GB 6537-94 (Peoples’ Republic of China RP-3 
 kerosene). 
 For recommended use of anti-icing additives and emergency use of aviation 
 gasoline per MIL-G-5572, refer to the FAA Approved Airplane Flight Manual."
Oil,Per Specifications CPW 202 or PWA 521.
Power,"SHP 
 Torque 
 Nominal 
 Maximum 
 Ng 
 Np 
 Oil 
 Oil"
Setting,"Ft-Lb 
 Observed 
 RPM 
 RPM 
 Pressure 
 Temp 
 ITT 
 ITTC 
 C 
 % 
 % 
 PSIG"
Takeoff,"1100 
 3398 
 800 
 39000 
 1700 
 90 to 135 
 10 to 99 
 ISA+ 
 104.0 
 100.0 
 0C"
MAX,"1020 
 3398 
 880 
 39000 
 1700 
 90 to 135 
 0 to 99"
Continuous,"ISA+ 
 104.0 
 100.0 
 18.3C"
MAX Climb,"992 
 3398 
 740 
 765 
 39000 
 1425 
 90 to 135 
 0 to 99"
MAX Cruise,"ISA 
 104.0 
 83.8 
 +0C"
MIN Idle,"700 
 21000 
 60 (MIN) 
 -40 to 99 
 (6) 
 56.0 
 (MIN)"
Starting,"800 
 1000 (4) 
 0 to 200 
 -40 (MIN)"
Transient,"5100 
 850 
 39000 
 1870 
 60 (MIN) 
 0 to 110 
 20 SEC 
 104.0 
 110.0 
 (MAX)"
MAX,"900 
 800 
 1650 
 90 to 135 
 0 to 99"
Reverse,"@ ISA 
 97.0"
Propeller ,Hartzell HC-B5MP-3C/M10876AS
Limits,"Maximum dia. 111.2 inch, minimum dia. 110.7 inch 
 Pitch settings, high 79.0, low 16.5, reverse -11.0 at 42-inch station."
Airspeed,"VNE (Never Exceed) 
 180 mph (156 knots)"
Limits,"VA (Maneuvering) 
 148 mph (128 knots)"
CAS,"VNO (Max. structural cruise) 
 148 mph (128 knots) 
 VFE (Flap extended) 
 130 mph (113 knots)"
CG Range,"(+14.5) to (+20.0) at 8,000 lbs. 
 (+14.5) to (+25.0) at 7,180 lbs. and below 
 Straight-line variation between points."
Max Weight,"8,000 lbs."
No of Seats,"2 (+74.0), (+113.0)"
Load,"4,100 lbs. (+12.0)"
Fuel Capacity,"260 gallons (+33.0) 
 (254 gal. usable capacity, one 106-gal. tank and one 24 gal. tank in each wing)"
Oil Capacity,"10.0 quarts, 6.0 quarts usable"
Control,"Elevator 
 Up 30 ± 1 
 Down 18 ± 1"
Surface,"Elevator tab 
 Up 8 ± 1.5 
 Down 8 ± 1.5"
Movements,"Rudder 
 Left 21 ± 1 
 Right 21 ± 1 
 Aileron 
 Up 23 ± 1 
 Down 15 ± 1 
 Flaps 
 --- 
 Down 26 ± 1.5 
 Aileron droop with full flap 10 ± 1"
Eligible,503-0001 and subsequent.
Equipment,"The basic required equipment as prescribed in applicable airworthiness 
 regulations must be installed in the aircraft for certification. In addition, 
 the following equipment is required: 
 a. Operative pre-stall warning system (Dwg. 50130) 
 b. 24 volt electrical system 
 c. Slip indicator 
 d. Light package of Strobe, Instrument, Dome, Flap Lights, Landing Lights."
Agricultural,The following agricultural dispersal equipment may be installed:
Dispersal,"None, or any of the following:"
