Keyterm,Info
"A16CE 
 Revision 23 
 Textron Aviation Inc. 
 207 
 T207 
 207A 
 T207A 
 July 29, 2015",
Type Certificate Holder,"Textron Aviation Inc. 
 One Cessna Boulevard 
 Wichita, Kansas 67215"
Type Certificate Holder Record,"Cessna Aircraft Company transferred to 
 Textron Aviation Inc. on July 29, 2015"
"I. 
 Model 207/T207, Skywagon/Turbo Skywagon, 7 PCLM (Normal Category), Approved December 31, 1968 
 Model 207",
Engine,Continental IO-520-F
Fuel,100/130 minimum grade aviation gasoline
Engine Limits,"Takeoff (5 min.) at 2850 r.p.m. (300 hp.) 
 For all other operations, 2700 r.p.m. (285 hp.)"
Propeller and,Landplane
Propeller Limits,"1. 
 (a) McCauley D2A34C58/90AT-8 (C161004-0106) 
 Diameter: not over 82 in., not under 80 in. 
 Pitch settings at 36 in. sta.: 
 low 9.5°, high 25.8° 
 (b) Cessna spinner dome 1250909-3 
 (c) Woodward hydraulic governor 210462 
 (d) McCauley hydraulic governor C290D2/T4 or C290D4/T4 
 2. 
 (a) McCauley D3A32C90/82NC-2 (C161006-0205) 
 Diameter: not over 80 in., not under 78 in. 
 Pitch settings at 30 in. sta.: 
 low 11.5°, high 28.1° 
 (b) Cessna spinner dome 1250909-8 
 (c) Woodward hydraulic governor 210462 
 (d) McCauley hydraulic governor C290D2/T4 or C290D4/T4 
 3. 
 McCauley constant speed propeller installation (with 
 incorporation of Cessna Service Kit SK207-22) 
 (a) McCauley D2A37C230 hub with 90REB-8 blades 
 Diameter: not over 82 in., not under 80 in. 
 Pitch settings at 30 in. sta.: 
 low 12.0°, high 28.3° 
 (b) Cessna spinner dome 1250909-8 
 (c) Woodward hydraulic governor 210462 
 (d) McCauley hydraulic governor C290D2/T4 or C290D4/T4"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12"
Rev No,"23 
 22 
 22 
 22 
 22 
 22 
 22 
 22 
 22 
 22 
 22 
 22"
Engine,Continental TSIO-520-G
Fuel,100/130 minimum grade aviation gasoline
Engine Limits,"Takeoff (5 min.) at 2700 r.p.m. (300 hp.) 
 For all other operations, 2600 r.p.m. (285 hp.)"
Propeller and,Landplane
Propeller Limits,"1. 
 (a) McCauley D2A34C78/90AT-8.5 (C161004-0108) 
 Diameter: not over 81.5 in., not under 80.5 in. 
 Pitch settings at 36 in. sta.: 
 low 11.8°, high 32.0° 
 (b) Cessna spinner dome 1250909-3 
 (c) Woodward hydraulic governor G210452 
 (d) McCauley hydraulic governor C290D2/T2 or C290D4/T2 
 2. 
 (a) McCauley D3A32C90/82NC-2 (C161006-0204) 
 Diameter: not over 80 in., not under 79 in. 
 Pitch settings at 30 in. sta.: 
 low 14°, high 33° 
 (b) Cessna spinner dome 1250909-8 
 (c) Woodward hydraulic governor G210452 
 (d) McCauley hydraulic governor C290D2/T2 or C290D4/T2 
 3. 
 McCauley constant speed propeller installation (with 
 incorporation of Cessna Service Kit SK207-22) 
 (a) McCauley D2A37C231 hub with 90REB-8.5 blades 
 Diameter: not over 81.5 in., not under 80.5 in. 
 Pitch settings at 30 in. sta.: 
 low 14.3°, high 34.5° 
 (b) Cessna spinner dome 1250909-8 
 (c) Woodward hydraulic governor G210452 
 (d) McCauley hydraulic governor C290D2/T2 or C290D4/T2"
Airspeed Limits,S/N 20700001 through 20700314
