Keyterm,Info
"A-726 
 BOEING 
 SA-307B 
 SA-307B-1 
 July 10, 1950",
Manufacturer,"Boeing Aircraft Company 
 Seattle, Washington"
"I - Model SA-307B, 38 PCLM Approved May 4, 1940",
Engines,"4 Wright cyclones GR-1820G-105A or 718C9GB1; with two 4 1/2 
 N. dampers and either 16:11 or 3:2 reduction gear ratio"
Fuel,90 min. octane aviation gasoline
Engine limits,"Maximum continuous, 
 Low impeller ratio (7.14:1) 
 (Sea level) 37.5 in.Hg., 2300 rpm (900 hp) 
 (Straight line manifold pressure variation with altitude to 6700 ft.) 
 35.4 in. Hg., 2300 rpm (900 hp) 
 High impeller ratio (10:1) 
 (11000 ft.) 36.0 in.Hg., 2300 rpm (775 hp) 
 (17300 ft.) 33.6 in.Hg., 2300 rpm (775 hp) 
 Take-off (one minute) 43.5 in.Hg., 2350 rpm (1100 hp)"
Airspeed limits,Level flight or climb 230 mph; Glide or dive 262 mph; Flaps extended 126 mph.
CG range,"(322)(21.3% MAC) to (337) (29.6% MAC) (Landing gear extended) 
 The effect of retracting the landing gear may be accounted for by subtracting 
 48,835 in.lbs. When elevator hydraulic boost is disconnected, the fwd. C.G. limit 
 is 25% (wheels down) for take-off and landing and 21% in flight."
Datum,50 in. fwd. of nose of fuselage
MAC,179.5 in. L. E. MAC (283.7)
Leveling means,"Lugs on left-hand compression strut in accessory compt. under cabin floor 
 between spars"
Weight limits,"Landing 42,000 lbs. 
 Take-off 45,000 lbs. 
 Weights may be increased 252 lbs. when complete de-icer is installed. 
 See NOTE 3 for dump valve requirements"
No seats,"38 maximum day type, 30 maximum sleeper type (16 in berths). 
 Crew 3 to 5. Minimum crew 3 (two pilots at (113) and one flight engineer at 
 (147)). 
 For information regarding passenger seat locations refer to Item 104 as listed in the 
 approved weight and balance report. When steward and hostess seats are installed 
 in accordance with BAC Dwg. 15-4804, or TWA Dwg. 7240 the following 
 pertinent placards must be installed appropriately: 
 ""Hostess only, maximum load 135 lbs.""; ""Steward only, maximum load 135 lbs."""
1,"2 
 3 
 4 
 5 
 6 
 7"
,"- 
 - 
 - 
 - 
 - 
 -"
Maximum baggage,"Maximum capacity of compartments: 
 Vol. Cap. 
 Weight 
 Cap. 
 Compt. 
 (Cu.Ft.) 
 (Lbs.) 
 (Kgs.) 
 C.G. 
 Rear main belly cargo compartment 
 200.0 
 3200 
 1450 
 (465) 
 Fwd. main belly cargo compartment 
 168.0 
 2690 
 1220 
 (240) 
 Fwd. aux. belly cargo compartment 
 44.0 
 700 
 317 
 (153) 
 Stowage compartment 
 26.0 
 420 
 190 
 (191) 
 Linen closet (Fwd. L.H. side) 
 7.7 
 125 
 57 
 (188) 
 Coat compartment (aft center) 
 100 
 45 
 (642) 
 Night luggage compartment fwd. 
 20 
 9 
 (308) 
 Night luggage compartment center 
 20 
 9 
 (404) 
 Night luggage compartment aft 
 20 
 9 
 (500) 
 Bedding baggage compartment between seats 
 25 
 11 
 (212) 
 Bedding baggage compartment between seats 
 50 
 22 
 (308) 
 Bedding baggage compartment between seats 
 50 
 22 
 (404) 
 Bedding baggage compartment between seats 
 50 
 22 
 (500) 
 Bedding baggage compartment between seats 
 25 
 11 
 (596) 
 Galley supply compartment 
 366 
 166 
 (679)"
Fuel capacity,"1700 gals. total (two main tanks in wing 425 gals each (331.6), two inboard auxiliary 
 tanks in wing 212.5 gals. each (341.6), two outboard auxiliary tanks in wing 212.5 gal. 
 each (373.8))"
Oil capacity,"100 gals. total (One 25 gal. tank in each inboard nacelle (276), one 25 gal. tank 
 in each outboard nacelle (281))"
Control surface movements,Not available
Serial Nos eligible,2004 and up
Required equipment,"Items 101(a), 102 (See NOTE 3), 103, 105 and 106"
"II - Model SA-307B-1, 44 PCLM Approved August 23, 1945",
Engines,"4 Wright Cyclones 731C9GC2 or 702C9GC5 with two 4 1/2 
 N dampers and 16:9 reduction gear ratio"
Fuel,AN Grade 91/96
Engine limits,"731C9GC2 
 Maximum continuous, (Low impeller ratio (7.13:1) 
 (Sea level) 39.5 in.Hg., 2400 rpm (1000 hp) 
 (Straight line manifold pressure variation with altitude to 6900 ft.) 
 38.0 in. Hg., 2400 rpm (1000 hp) 
 Take-off (two minutes), (Low impeller ratio 7.13:1) 
 45.5 in.Hg., 2500 rpm (1200 hp) 
 702C9GC5 
 Maximum continuous 
 (Sea level) 40.0 in.Hg., 2400 rpm (1000 hp) 
 (Straight line manifold pressure variation with altitude to 6500 ft.) 
 38.0 in. Hg., 2400 rpm (1000 hp) 
 Take-off (two minutes), 45.5 in.Hg., 2500 rpm (1200 hp)"
Airspeed limits,Level flight or climb 225 mph; Glide or dive 274 mph; Flaps
TIAS,"extended, power off, 144 mph: Flaps extended, power on, 106 mph."
CG range,"(Landing gear extended.) The effect of retracting the landing gear may be accounted 
 for by subtracting 73,500 in.lbs. 
 Take-off 
 At loaded weight of 54,000 lbs. (325.3) (23.2% MAC) to (341.1)(32.0% MAC) 
 At loaded weight of 47,000 lbs. or less (323.0) (21.9% MAC) to (341.1) 
 (32.0% MAC) 
 In Flight 
 At loaded weight of 54,000 lbs. (325.3) (23.2% MAC) to 
 (348.0)(35.8% MAC) 
 At loaded weight of 47,000 lbs. or less (323.0) (21.9% MAC) to 
 (348.2) (35.9% MAC) 
 Landing 
 At loaded weights of 47,000 lbs. or less (323.0) (21.9% MAC) to 
 (340.6) (31.7% MAC)"
Datum,50 in. fwd. of nose of fuselage
MAC,179.5 in. L. E. MAC (283.7)
