Keyterm,Info
"4A20 
 TRANSLAND 
 Ag-2 
 October 10, 1958",
Type Certificate Holder,"Transland Aircraft Company 
 2600 West 247th Street 
 Torrance, California"
"I - Model Ag-2, 2 PCLM (Normal Category), Approved June 24, 1958",
Engine,"Pratt & Whitney Wasp S3H1 
 (R-1340-AN-1, R-1340-36, -47 or -49)"
Fuel,80/87 min. grade aviation gasoline
Engine limits,"Takeoff (one minute), 
 36.0 in.Hg., 2250 r.p.m. (600 hp.) 
 All other operations, 
 (Sea level) 34.0 in.Hg., 2200 r.p.m. (550 hp.) 
 (5000 ft.) 32.5 in.Hg., 2200 r.p.m. (550 hp.)"
Propeller and,"1. 
 Propeller - Hamilton Standard, constant speed,"
propeller limits,"hub 12D40, blades 6101-12 
 175 lb. (-57.5) 
 Diameter: Maximum 9'1"", min. allowable for 
 repairs 8'10-5/8"". 
 No further reduction permitted 
 Pitch settings at 42 in. sta.: 
 Low 10°, high 26° 
 Placard required: 
 ""Avoid continuous ground operation between 1280 and 
 1800 R.P.M. unless the aircraft is headed into the wind."" 
 2. 
 Constant speed governor, Model 1M12A 
 4.5 lb. (-49)"
Airspeed limits,"Never exceed 
 Vne 
 165 m.p.h. (143 knots) 
 Normal operating 
 Vno 
 131 m.p.h. (114 knots) 
 Maneuvering 
 Va 
 129 m.p.h. (112 knots) 
 Flap extended speed 
 Vfe 
 106 m.p.h. ( 92 knots)"
CG range,"(+24.5) to (+29.3) at 6000 lb. 
 (+24.2) to (+31.0) at 4510 lb. 
 (+24.0) to (+31.0) at 3000 lb. or less"
Empty weight CG range,None
Datum,Leading edge of wing (fuselage station 81.00)
Leveling means,Fuselage upper longeron (cockpit rail)
Maximum weight,6000 lb. (takeoff and landing)
No seats,2 (one at +87 and one at +119)
Maximum cargo,2000 lb. either as liquid load in tanks (+26) or dry load in fuselage hopper (+25.25)
Fuel capacity,"Two wing tanks 63.0 gal. each (+26) 
 Total usable fuel 126 gal. 
 Unusable fuel 1 gal. each tank (+26)"
1,2
,-
Oil capacity,10 gal. (-7)
Control surface movements,"(Movements measured from neutral position of surface) 
 Down 
 Up 
 Tolerance 
 Flap 
 20.0° 
 0.0° 
 +1° 
 Aileron 
 5.5° 
 6.5° 
 +1° 
 Slot lip 
 11.5° 
 24.0° 
 +3° 
 Elevator 
 19.0° 
 26.5° 
 +1° 
 Horizontal Stabilizer 
 4° 30' 
 6° 45' 
 +20' 
 Rudder 
 25° right 
 25° left 
 +1°"
Serial Nos eligible,1 and up
Certification basis,"CAR 3, November 1, 1949, amendments 3-1 through 3-12. 
 Type Certificate No. 4A20 issued June 24, 1958 
 Date of Application for Type Certificate March 23, 1955."
Production basis,"None. Prior to original certification of each aircraft, a CAA representative must 
 perform a detailed inspection for workmanship, materials, and conformity with 
 approved technical data, and a check of the flight characteristics."
Equipment,"The basic required equipment as prescribed in the applicable airworthiness regulations 
 (see Certification Basis) must be installed in the aircraft for certification."
NOTE 1 a,"Current weight and balance report including list of equipment included in certificated weight empty, and 
 loading instructions when necessary, must be in each aircraft at the time of original certification and at all 
 times thereafter. 
 (b) The airplane must be loaded so that the C.G. is within the specified limits at all times taking into 
 consideration the effect of fuel and cargo released overboard. 
 NOTE 2. The following placards or markings must be displayed in the locations noted:"
a,"In front of and in clear view of the pilot: 
 (1) ""This airplane must be operated as a normal category airplane in compliance with the operating 
 limitations stated in the CAA Approved Flight Manual. All acrobatic maneuvers, including spins, 
 are prohibited."" 
 (2) ""Avoid continuous ground operation between 1280 & 1800 R.P.M. unless the aircraft is headed 
 into the wind."""
