Keyterm,Info
"A1SO 
 Revision 17 
 LOCKHEED 
 382 
 382B 
 382E 
 382F 
 382G 
 382J 
 November 15, 2019",
Type Certificate Holder,"Lockheed Martin Corporation 
 Lockheed Martin Aeronautis Company 
 86 South Cobb Drive 
 Marietta, Georgia 30063-0655"
"I. - Model 382 (Hercules) Transport Category Aircraft), Approved 16 February 1965 (See NOTE 5.)",
Engines,4 Allison Turbo-prop 501-D22A
,Engine Type Certificate No. E-282
Fuel,"Commercial aviation turbine fuels conforming to ASTM Specification No. D1655-59T, 
 types Jet B, Jet A-1, or Jet A, or commercial equivalents of MIL-J-5624, grade JP-4 or 
 JP-5."
Lubricating Oil,Synthetic oil conforming to Allison Commercial Service Letter CSL-1002
Engine Limits,"Static, standard day, sea level: 
 Turbine Inlet Temp. 
 Torque 
 Oil Temp 
 Take-off (5 minutes) 
 19,600 in. lb. 
 40°C - 100°C 
 1077°C 
 Maximum continuous 
 1010°C 
 19,600 in.lb. 
 60°C - 85°C 
 Rated Speed: 
 100% - 13,820 erpm"
Propeller and Propeller Limits,"4 
 Hamilton Standard hydromatic propellers 
 Hub 54H60-91/54H60-117 Blade A7111D-2 
 Propeller Type Certificate No. P-906 
 Diameter: 13 ft. 6 in. 
 2% reduction allowable for repair 
 Single rotation, four blade assembly with governing speed setting 1020 prpm 
 (13,820 erpm). Propeller assembly is complete with spinner, feathering and reversing 
 provision, constant speed control, negative torque control, synchrophaser, and electrical 
 ice control."
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15 
 16 
 17"
Rev No,"17 
 10 
 9 
 11 
 9 
 10 
 11 
 10 
 11 
 10 
 10 
 11 
 13 
 13 
 17 
 17 
 16"
Page No,"18 
 19 
 20 
 21 
 22 
 23"
Rev No,"17 
 17 
 14 
 17 
 17 
 17 
 Blade angles 
 See NOTE 3 
 Feather 
 92.5° ± 0.20° 
 (a) (b) 
 Low pitch stop 
 23.25° ± 0.50° 
 (a) 
 (min. flt. Idle) 
 Ground start 
 4.75° ± 0.75° 
 (b) 
 Ground idle 
 1.0° ± 
 (c) 
 Reverse 
 -7.0 ± 1.0° 
 (b)"
Propeller Oil,MIL-H-5606B
Airspeed Limits,"VMO 
 Maximum operating) 
 See Fig. 1-2 
 VA 
 (Maneuvering) 
 of approved 
 VB 
 (Turbulent air penetration) 
 Airplane Flight Manual 
 VFE 
 (Take-off & approach, 50%) 
 183K 
 VFE 
 (Landing, 100%) 
 145K 
 VLO 
 (Landing gear operation) 
 168K 
 VLE 
 (Landing gear extended) 
 168K 
 VLL 
 (Landing light extended) 
 168K"
Limitations,"If electric windshield heat is operative, it must be used for all flight operations. 
 Operation without electric windshield heat, on any or all portions of the windshield, is 
 permissible provided (1) the airplane is not flown in known icing conditions, and (2) the 
 maximum speed limit below 10,000 ft. is 187 KCAS."
Weight  CG Limits,"Most Fwd. C.G. 
 Most Aft C.G."
gear up or down,"Condition 
 Wt./lbs. 
 %MAC 
 F.S. 
 %MAC 
 F.S. 
 Ramp 
 155,800 
 23.3 
 525.7 
 30 
 536.8 
 Take-off 
 155,000 
 23.2 
 525.5 
 30 
 536.8 
 Landing 
 130,000 
 20.2 
 520.6 
 30 
 536.8 
 Zero fuel 
 120,000 
 18.8 
 518.3 
 30 
 536.8"
Datum,"Trim Station -493.0 (F.S. 94.0), W.L. 142.98, B. L. O.O. (NAS 221 screw head on 
 bottom of forward fuselage, 71.0"" forward of center of line of nose gear strut.)"
MAC,"164.5""; leading edge M.A.C. Trim Station 
 -39.6 (F.S. 487.4)"
Leveling Means,"Provisions for leveling by plumb line are installed in the cargo compartment on the left 
 side at approximately Trim Station +110 (F.S. 637). A plumb line support bracket is 
 located on the fuselage side panel at approximately W.L. 252, B.L. 64L, and a leveling 
 plate is located on top of the cargo floor curb at approximately W.L. 150 B.L. 64L."
Minimum Crew,"Three (3) - Pilot, Co-pilot, and Flight Engineer"
Passengers,None. Approved for cargo only.
Cargo Compartment,"Length 
 48.3 
 Width 
 9 ft/. 11½ in. 
 Height 
 9 ft. 
 Usable volume 
 4,536 cu. ft. 
 Maximum cargo 
 See SMP 521-2. 
 Loading data for approved loading schedule are contained in Lockheed Report ER-9511. 
 Individual aircraft weight and balance data are contained in Lockheed Report 
 SMP 521-2. 
 Class E cargo compartment. Cargo must be loaded in compliance with loading placard, 
 Lockheed Drawing 398251-1. When cargo restraining (barrier) net is installed, the 
 393487-15 placard is a required part of the installation."
