Keyterm,Info
"5A2 
 Revision 22 
 Textron Aviation Inc. 
 140A 
 July 29, 2015",
Type Certificate Holder,"Textron Aviation Inc. 
 One Cessna Boulevard 
 Wichita, Kansas 67215"
Type Certificate Holder Record,"Cessna Aircraft Company transferred to 
 Textron Aviation Inc. on July 29, 2015"
"I. 
 Model 140A, 2 PCLM (Utility Category), Approved April 8, 1949, 2 PCSM, Approved June 17, 1949",
Engine,Continental C-90-12F (See Items 106 and 107 for optional engines)
Fuel,"80 min. octane aviation gasoline 
 (See NOTE 3 for alcohol-based fuels warning.)"
Engine Limits,"For all operations, 2475 rpm (90 hp)"
Airspeed Limits,"Landplane: 
 Maneuvering 
 106 mph True Ind. 
 Maximum structural cruising 
 115 mph True Ind. 
 Never exceed 
 140 mph True Ind. 
 Flaps extended 
 82 mph True Ind. 
 Seaplane : 
 Level flight or climb 
 105 mph True Ind. 
 Glide or dive 
 140 mph True Ind. 
 Flaps extended 
 82 mph True Ind."
1,"2 
 3 
 4 
 5 
 6 
 7"
22,"19 
 20 
 18 
 19 
 20 
 21"
CG Range,"Landplane: 
 (+33.5) to (+37.0) at 1500 lbs. 
 (+32.8) to (+37.0) at 1279 lbs. or less 
 Straight line variation between points given. 
 LBS. 
 1600 
 1400 
 REAR 
 LIMIT 
 FRONT 
 LIMIT 
 1200 
 32 
 34 
 36 
 38 
 INCHES 
 Seaplane : 
 (+33.5) to (+35.7) at 1556 lbs. 
 (+32.3) to (+35.7) at 1195 lbs. or less. 
 Straight line variation between points given. 
 LBS. 
 1600 
 1500 
 1400 
 FRONT 
 REAR 
 LIMIT 
 LIMIT 
 1300 
 1200 
 34 
 32 
 33 
 35 
 36 
 INCHES"
Empty Weight CG Range,"Landplane: 
 (+31.2) to (+32.7) 
 (Based on pilot and passenger weight of 190 lbs. 
 (CAR 3.113)). 
 LBS. 
 1050 
 (+34.2) 
 1000 
 950 
 900 
 882 
 (+32.9) 
 850 
 31 
 (+31.2) 
 32 
 (+32.7) 
 33 
 34 
 INCHES 
 When Empty Weight C.G. falls within this range computation of critical fore 
 and aft C.G. positions is unnecessary. Range is not valid for non-standard 
 arrangements. 
 Seaplane : 
 None"
Maximum Weight,"Landplane or skiplane: 
 1500 lbs. 
 Seaplane (with item 209a): 1556 lbs."
Noof Seats,2 (+40) See item 403 for jump seat.
