Keyterm,Info
"2A4 
 Revision 49 
 Twin Commander 
 560-F 
 685 
 680 
 690 
 680E 
 690A 
 680F 
 690B 
 680F(P) 
 690C 
 680FL 
 690D 
 680FL(P) 
 695 
 680T 
 695A 
 680V 
 695B 
 680W 
 720 
 681 
 September 25, 2015",
Type Certificate Holder,"Twin Commander Aircraft LLC 
 1176 Telecom Drive 
 Creedmoor, NC 27522"
Type Certificate Holder Record,"Aero Design and Engineering Company, also known as Aero Commander Aircraft, 
 transferred type certificate 2A4 to Rockwell-Standard & Associates in 1958. 
 Rockwell transferred type certificate 2A4 to Gulfstream American Corporation on 
 February 3, 1981. 
 Gulfstream American Corporation transferred type certificate 2A4 to Gulfstream 
 Aerospace Corporation on November 29, 1981. 
 Gulfstream Aerospace Corporation transferred type certificate 2A4 to Twin Commander 
 Aircraft Corporation on December 4, 1989. 
 Twin Commander Aircraft Corporation transferred type certificate 2A4 to Twin 
 Commander Aircraft LLC on June 15, 2004."
"I - Model 680, 7 PCLM (Normal Category), Approved October 14, 1955 (See NOTE 3 for RL-26-D 
 (See NOTE 7 for conversion to Model 680E)",
Engines,"2 Lycoming GSO-480-A1A6, Carburetor Bendix PS-7BD, Part Listing 
 No. 391663-3, -4, -5, -6, or -7, or GSO-480-B1A6 (See NOTE 4 for –B1A6)."
Fuel,100/130 minimum grade aviation gasoline.
Engine Limits,"(Straight line manifold pressure variation with altitudes shown) 
 HP. 
 R.P.M. 
 M.P. 
 ALT. 
 Takeoff 
 340 
 3400 
 48.0 
 S.L. 
 Takeoff 
 340 
 3400 
 44.5 
 8000 
 Maximum continuous 
 320 
 3200 
 45.0 
 S.L. 
 Maximum continuous 
 320 
 3200 
 43.0 
 8000"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13"
Rev No,"49 
 49 
 45 
 49 
 49 
 49 
 45 
 49 
 49 
 49 
 49 
 49 
 47"
Page No,"14 
 15 
 16 
 17 
 18 
 19 
 20 
 21 
 22 
 23 
 24 
 25 
 26"
RevNo,"49 
 49 
 47 
 49 
 49 
 49 
 49 
 49 
 49 
 49 
 49 
 49 
 49"
Page No,"27 
 28 
 29 
 30 
 31 
 32 
 33 
 34"
RevNo,"49 
 46 
 49 
 49 
 49 
 45 
 45 
 46"
Propeller and Propeller,2 Hartzell 3-Bladed feathering propellers
