Keyterm,Info
"H2SW 
 REVISION 53 
 BELL 
 206 
 206A 
 206A-1(OH-58A) 
 206B 
 206B-1 
 206L 
 206L-1 
 206L-3 
 206L-4 
 407 
 February 9, 2022",
Type Certificate Holder,"Bell Textron Canada Limited 
 12,800 Rue De L'Avenir 
 Mirabel, Quebec 
 J7J 1R4 Canada"
Type Certificate Holder Record,"Bell Helicopter Textron Canada Limited was the previous name of TC holder. 
 The company name history is presented below."
Type Certificate Holder,"Period 
 Bell Helicopter Textron, Fort Worth, Texas 
 Prior to 14 September 1995 
 Bell Helicopter Textron, A Division of Textron Canada Limited, Mirabel, Québec 
 14 September 1995 to 19 December 2001"
Bell Helicopter Textron Canada Limited,"20 December 2001 to 15 December 2019 
 Bell Textron Canada Limited, Mirabel Québec 
 16 December 2019 to Present"
"I - Model 206 4PCLH (Normal Category), Approved April 28, 1964. 
 Serial Nos eligible 
 No eligible serial numbers exist. 
 II - Model 206A 5PCLH (Normal Category), Approved October 20, 1966",
Engine,"Rolls-Royce (Allison) Model 250-C18 or 250-C18B (See Note 13), or Allison Model 250-C20. En gine 
 Type Certificate No. E4CE."
Fuel,"ASTM D6615 Type Jet B; ASTM D1655 Type Jet A and Jet A-1: MIL-DTL-5624 Grade JP-4 (NATO F- 
 40); MIL-DTL-5624 Grade JP-5 (NATO F-44); and MIL-DTL-83133 Grade JP-8 (NATO F-34) See 
 Rotorcraft Flight Manual for fuel temperature limitations. (See Note 8)"
Engine limits,"Torque 
 Output 
 Turbine 
 Gas Gen. 
 Pressure 
 Shaft Speed 
 Temp. 
 Speed"
Takeoff,"100%(95 psi) 
 100% 
 749°C 
 104%"
5 Min,"(317 HP) 
 (6,000 rpm) 
 (1380°F) 
 (53,164 rpm)"
Max,"85%(81 psi) 
 100% 
 693°C 
 104%"
Continuous,"(270 HP) 
 (6,000 rpm) 
 (1,280°F) 
 (53,164 rpm) 
 I I I I I I I I I I I I I I I I I I I I I I"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15 
 16 
 17 
 18 
 19 
 20 
 21"
Rev No,"53 
 41 
 49 
 52 
 49 
 38 
 49 
 49 
 49 
 41 
 49 
 49 
 44 
 49 
 50 
 52 
 43 
 49 
 53 
 53 
 51 
 Torque 
 Output 
 Turbine 
 Gas Gen. 
 Pressure 
 Shaft Speed 
 Temp. 
 Speed"
Takeoff,"100% (76 psi) 
 100% 
 793°C 
 104%"
5 min,"(317 HP) 
 (6,000 rpm) 
 (1459°F) 
 (53,010 rpm)"
Max,"85% (65 psi) 
 100% 
 743°C 
 104%"
Continuous,"(270 HP) 
 (6,000 rpm) 
 (1369°F) 
 (53,010 rpm) 
 *250-C20 engine is used in 206B only. 206A may be modified to 206B by using SI-206-80 incorporating 250-C20 engine."
Rotor limits,"Power Off 
 Power On 
 Maximum 422 rpm 
 Maximum 394 rpm 
 (Dual Tach Reading 107%) 
 (Dual Tach Reading 100%) 
 Minimum 355 rpm 
 Minimum 374 rpm 
 (Dual Tach Reading 90%) 
 (Dual Tach Reading 95%)"
Airspeed limits,"Never exceed 150 mph (130 knots) CAS 
 Decrease Vne 4 mph (3.5 knots) per 1000 ft. above 3000 ft."
CG Range,"Straight line variation between points given. 
 (a) Longitudinal C.G. Limits 
 (+106) to (+112.1) at 3,000 lbs 
 (+106) to (+112.4) at 2,900 lbs. 
 (+106) to (+113.4) at 2,600 lbs. 
 (+106) to (+114.2) at 2,350 lbs 
 (+106) to (+114.2) at 2,100 lbs 
 (b) Lateral C.G. Limits 
 2.3 inches left to 3.0 inches right at longitudinal C.G. 106.0 
 3.0 inches left to 4.0 inches right at longitudinal C.G. 108.0 to 114.2"
Empty weight CG range,Refer to Section 1 of the appropriate Model Maintenance Manual.
Maximum weight,"3,000 lbs. for standard skid landing gear equipped; 2,900 lbs. for other landing gear equipped. (See 
 note for external cargo configuration information)"
Minimum crew,1 at (+65.0)
Passengers,1 at (+65.0) and 3 at (+104.0)
Maximum cargo,"1,200 lbs maximum. See Rotorcraft Flight Manual for loading schedule."
Fuel capacity,76 gallons (+116.0); unusable fuel 10 lbs. at (+120.0)
Oil capacity,"5.5 quarts (+179.0); usable oil, 2 quarts (included in capacity). Undrainable oil 1.0 lbs. at (+167.)"
Rotor blade and,For rigging information refer to the 206A Maintenance Manual.
Serial Nos eligible,"4-251, 254-625, 627-660, 672-715"
"III - Model 206A-1 (OH-58A) 4 PCLH (Normal Category), Approved May 6, 1969 
 (See note 12 for Conversion of Military Model OH-58A to Model 206A-1) 
 (See note 15 regarding Canadian Military Model COH-58A) 
 (See note 16 regarding surplused Military Model OH-58A)",
Engine,Rolls-Royce (Allison) Model 250-C10D (See Note 14 and 34) Engine Type Certificate E4CE
Fuel,ASTM D6615 Jet B (See Note 8)
Engine limits,"Torque 
 Output 
 Turbine 
 Gas Gen. 
 Pressure 
 Shaft Speed 
 Temp. 
 Speed"
Takeoff,"92 psi 
 103% 
 738°C 
 104%"
5 Min,"(317 HP) 
 (6,180 rpm) 
 (1360°F) 
 (53,164 rpm)"
Max,"79 psi 
 103% 
 693°C 
 104%"
Continuous,"(270 HP) 
 (6,180 rpm) 
 (1,280°F) 
 (53,164 rpm) 
 (See Rotorcraft Flight Manual for transient limits) 
 NOTE: Powerplant cooling has been demonstrated to be adequate for the following ambient temperature schedule: 125°F at sea 
 level, decreasing at a lapse rate of 3.6°F per 1000 feet to 89°F at the maximum operating altitude of 10,000 feet."
