Keyterm,Info
"7A7 
 Revision 4 
 British Aerospace 
 Aircraft Group, 
 Scottish Aviation 
 Twin Pioneer 
 Series 2 
 Series 3 
 June 24, 2011",
Type Certificate Holder,"British Aerospace, Aircraft Group, 
 Scottish Aviation 
 Prestwick Airport, Ayrshire 
 Scotland KA9 2RW 
 (1) This TC was surrendered for cancellation on June 13, 2011. Only standard airworthiness certificates 
 issued prior to June 13, 2011 are valid. 
 (2) Future unsafe conditions existing in the aircraft may result in the revocation of the 
 airworthiness certificates of the aircraft if there is no entity to comply with 14 CFR 
 § 21.99(a), “Required design changes.” 
 (3) Replacement parts may not be available in the future. 
 I Twin Pioneer Series 2 (Transport Category), Approved November 11, 1959"
Engines,2 Pratt & Whitney S 3H1-G
Fuel,87 Minimum grade aviation gasoline
Engine limits,"MP 
 HP 
 RPM 
 IN.HG. 
 ALT. 
 Takeoff (5 min.) 
 600 
 2250 
 36.0 
 S.L. 
 Maximum continuous 
 550 
 2200 
 34.0 
 S.L. 
 Maximum continuous 
 550 
 2200 
 32.5 
 5000 ft."
Propeller and,"2 Hamilton Standard three-bladed, constant speed, feathering;"
propeller limits,"hubs 23D40 with 7005-7 blades 
 Diameter: 10.92 ft. 
 Pitch settings at 42 in.sta.: 
 Low +12 1/2°, fine +14°, 
 feathered +88°. 
 or 
 2 Hamilton Standard three-bladed, constant speed, feathering; 
 hubs 23D40 with 6601-7 blades 
 Diameter: 10.92 ft. 
 Pitch settings at 42 in.sta.: 
 Low +12 1/2°, fine +14°, 
 feathered +88°."
Airspeed limits IAS,"Vne (Never exceed) 
 187 m.p.h. 
 (162 knots) 
 Vno (Normal operating) 
 168 m.p.h. 
 (146 knots) 
 Va (Maneuvering) 
 127 m.p.h. 
 (110 knots)"
Page No,"1 
 2 
 3 
 4 
 5"
Rev No,"2 
 1 
 1 
 1 
 1 
 Vmc (Minimum control) 
 79 m.p.h. 
 ( 69 knots)"
Maximum weight,"14,000 lb. (Takeoff, Landing and Zero Fuel)"
Maximum baggage,"Compartment 
 Station 
 Capacity 
 Floor Loading 
 C.G. 
 Fwd. belly 
 29 to 90 
 300 lb. 
 16 lb/ft.² 
 (-120) 
 Aft 
 365 to 416 
 700 lb. 
 80 lb./ft.² 
 (+200)"
Fuel capacity,"(See NOTE 1(b) for data on system fuel and oil) 
 Total 
 Usable 
 2 Main tanks 
 108 U.S. gal. ea. 
 107 U.S. gal. ea. (+28) 
 2 long range tanks 
 40 U.S. gal. ea. 
 38 U.S. gal. ea. (+28)"
Oil capacity,"(See NOTE 1(b) for data on system fuel and oil) 
 One oil tank per nacelle with an oil capacity of 9.6 U.S. gal. usable. Total 
 usable oil 19.2 U.S. gal. (-10)"
Max operating altitude,"17,000 ft."
Control surface movements,"Elevator 
 Up 
 30 1/2° 
 Down 
 20 1/2° 
 Elevator tab trim 
 Up 
 10° 
 Down 
 8° 
 Rudder 
 Right 
 19° 
 Left 
 17° 
 Rudder trim tab (Center) 
 Right 
 18° 
 Left 
 18° 
 Rudder balance tab 
 Right 
 19° 
 Left 
 17° 
 (Outbd. right and left) 
 Aileron 
 Up 
 21° 
 Down 
 21° 
 Aileron trim tab (left only) 
 Up 
 13° 
 Down 
 13° 
 Aileron balance tab 
 Up 
 20° 
 Down 
 20° 
 (Right and left) 
 Flaps 
 Down 
 19 1/2° 
 II Twin Pioneer Series 3 (Transport Category), Approved August 2, 1961"
Engines,2 Alvis Leonides 531/8B
Fuel,100/130 Minimum grade aviation gasoline
Engine limits,"MP 
 HP 
 RPM 
 IN.HG. 
 ALT. 
 Takeoff (5 min.) 
 600/625 
 3200 
 46.0 
 S.L. 
 Maximum continuous 
 570 
 3000 
 43.0 
 S.L. 
 Maximum continuous 
 560/585 
 3000 
 43.0 
 2750 ft."
Propeller and,"2 De Havilland three-bladed, constant speed, feathering;"
propeller limits,"Type PD.237/323/1 
 Diameter: 11 ft. 
 Pitch settings at 42 in.sta.: Fine +23°, feathered +93°. 
 Vfe (Flaps extended) 
 115 m.p.h. (100 knots) 
 Vlle (Landing light extended) 
 150 m.p.h. (130 knots) 
 Vllo (Landing light operation) 
 150 m.p.h. (130 knots) 
 Vmc (Minimum control) 
 78 m.p.h. ( 68 knots)"
CG range,"(+13.6) to (+22.4) at 11,000 lb. 
 (+15.0) to (+22.4) at 14,600 lb. 
 Sraight line variation between points."
Maximum weight,"14,600 lb. (Takeoff, Landing and Zero Fuel)"
Maximum baggage,"Compartment 
 Station 
 Capacity 
 Floor Loading 
 C.G. 
 Fwd. belly 
 29 to 90 
 360 lb. 
 16 lb/ft.² 
 (-120) 
 Aft 
 320 to 362 
 560 lb. 
 80 lb./ft.² 
 (+161) 
 * If the toilet compartment is removed, this figure may be increased to 800 lbs."
Fuel capacity,"(See NOTE 1(b) for data on system fuel and oil). 
 Total 
 Usable 
 2 Main tanks 
 108 U.S. gal. ea. 
 107 U.S. gal. ea. (+28) 
 2 long range tanks 
 40 U.S. gal. ea. 
 38 U.S. gal. ea. (+28) 
 2 extra long range tanks 
 74 U.S. gal. ea. 
 72 U.S. gal. ea. (+28)"
Oil capacity,"(See NOTE 1(b) for data on system fuel and oil) 
 One oil tank per nacelle with an oil capacity of 18.0 U.S. gal. usable. Total usable 
 oil 36.0 U.S. gal. (-10)"
Max operating altitude,"21,000 ft."
Control surface movements,"Elevator 
 Up 
 30 1/2° 
 Down 
 20 1/2° 
 Elevator tab trim 
 Up 
 16 1/2° 
 Down 
 16 1/2° 
 Rudder 
 Right 
 17° 
 Left 
 19° 
 Rudder trim tab (Center) 
 Right 
 18° 
 Left 
 18° 
 Rudder balance tab 
 Right 
 17° 
 Left 
 19° 
 (Outbd. right and left) 
 Aileron 
 Up 
 21° 
 Down 
 21° 
 Aileron trim tab (left only) 
 Up 
 13° 
 Down 
 13° 
 Aileron balance tab 
 Up 
 20° 
 Down 
 20° 
 (Right and left) 
 Flaps 
 Down 
 19 1/2°"
Data Pertinent to All Models,
Datum,180 in. aft of fuselage nose
Standard mean chord,105.1 in. (Leading edge is 12.8 in. fwd. of C.G. datum)
Leveling means,2 external pegs on right side of fuselage on frame stations 200 and 219.
Minimum crew,1
Maximum passengers,19
Serial Nos eligible,"The United Kingdom Certificate for Airworthiness for Export endorsed 
 as noted under ""Certification basis"" must be submitted for each individual 
 aircraft for which application for certification is made."
