Keyterm,Info
"3A13 
 Revision 73 
 Textron Aviation Inc. 
 182 
 182K 
 182A 
 182L 
 182B 
 182M 
 182C 
 182N 
 182D 
 182P 
 182E 
 182Q 
 182F 
 182R 
 182G 
 R182 
 182H 
 T182 
 182J 
 TR182 
 182S 
 T182T 
 182T 
 July 26, 2021",
Type Certificate Holder,"Textron Aviation Inc. 
 One Cessna Boulevard 
 Wichita, Kansas 67215"
Type Certificate Holder Record,"Cessna Aircraft Company transferred to 
 Textron Aviation Inc. on July 29, 2015"
"I. 
 Model 182, Skylane, 4 PCLM (Normal Category), Approved March 2, 1956",
Engine,Continental O-470-L
Fuel,80 minimum grade aviation gasoline
Engine Limits,"For all operations, 2600 r.p.m. (230 hp.)"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15 
 16 
 17 
 18"
Rev No,"73 
 70 
 70 
 70 
 70 
 70 
 70 
 70 
 39 
 39 
 39 
 60 
 49 
 62 
 70 
 51 
 51 
 70"
Page No,"19 
 20 
 21 
 22 
 23 
 24 
 25 
 26 
 27 
 28 
 29 
 30 
 31 
 32 
 33 
 34 
 35 
 36"
Rev No,"51 
 51 
 51 
 51 
 51 
 51 
 43 
 51 
 43 
 51 
 51 
 51 
 55 
 58 
 67 
 68 
 73 
 73"
Page No,"37 
 38 
 39"
Rev No,"68 
 67 
 73"
Propeller and,1. Hartzell constant speed
Propeller Limits,"(a) Hub HC82XF-1 or HCA2XF-1 or BHCA2XF-1 with 8433-2 blades 
 Diameter: not over 82 in., not under 80 in. 
 Pitch settings at 30 in. sta.: 
 low 12°, high 24° 
 (b) Cessna spinner 0752006 
 (c) Woodward governor 210065, 210105, 210155 or 210340 
 2. McCauley constant speed 
 (a) Hub 2A36C1-U/90M-8, 2A36C18/90M-8 or 2A36C29/90M-8 blades 
 Diameter: not over 82 in., not under 80 in. 
 Pitch settings at 36 in. sta.: 
 low 10.5°, high 22° 
 (b) Cessna spinner 0752004 
 (c) Woodward governor 210065, 210105, 210155, 210345 or 210452, 
 or McCauley C290D2/T1 or C290D3/T1 
 3. Hartzell constant speed 
 (a) Hub BHC-C2YF-1 with 8468-2 blades 
 Diameter: not over 82 in., not under 80 in. 
 Pitch settings at 30 in. sta.: 
 low 13°, high 24° 
 (b) Cessna spinner 0752619 
 (c) Woodward governor 210105AF, 210340 or 210451 
 4. McCauley constant speed 
 (a) Hub 2A34C50/90A-8 or 2A34C66/90AT-8 blades 
 Diameter: not over 82 in., not under 80 in. 
 Pitch settings at 36 in. sta.: 
 low 10.5°, high 21.5° 
 (b) Cessna spinner 0752004 
 (c) Woodward governor 210065, 210105, 210155, 210345 or 210452 
 or McCauley C290D2/T1 or C290D3/T1 
 5. Aircraft reworked per Cessna Service Kit SK182-121: 
 McCauley constant speed (Threadless) 
 (a) Hub 2A34C203/90DCA-8 blades 
 Diameter: not over 82 in., not under 80.5 in. 
 Pitch settings at 30 in. sta.: 
 low 12.5°, high 25.0° 
 (b) Cessna spinner 0752004 
 (c) Woodward governor 210065, 210105, 210155, 210345, or 210452, 
 or Garwin 34-828-01, or McCauley C290D2/T1 or C290D3/T1"
Airspeed Limits,"Maneuvering 
 122 m.p.h. (106 knots)"
CAS,"Maximum structural cruising 
 160 m.p.h. (139 knots) 
 Never exceed 
 184 m.p.h. (160 knots) 
 Flaps extended 
 100 m.p.h. ( 87 knots)"
CG Range,"(+39.5) to (+45.8) at 2550 lb. 
 (+35.0) to (+45.8) at 2050 lb. or less 
 Straight line variation between points given"
Empty Wt CG Range,None
Maximum Weight,2550 lb.
No of Seats,"4 (2 at +36, 2 at +70)"
Maximum Baggage,120 lb. (+95)
Fuel Capacity,"60 gal. (55 gal. usable); two 30 gal. tanks in wings at +48. 
 See NOTE 1 for data on unusable fuel"
Oil Capacity,"12 qt. (-15) (6 qt. usable) 
 See NOTE 1 for data on undrainable oil"
Control Surface,"Wing flaps 
 Takeoff 
 Retracted 0°"
Movements,"1st notch 10° 
 2nd notch 20° 
 Landing 
 3rd notch 30° 
 4th notch 40° 
 Ailerons 
 Up 20°  2° 
 Down 14°  2° 
 Adj. stabilizer 
 Up 1° 50'  15 
 Down 8° 20'  15' 
 Elevator 
 Up 25°  1° 
 Down 22° 50'  1° 
 (With stabilizer full down) 
 Rudder 
 Right 24°  1° 
 Left 24°  1°"
Serial Nos Eligible,Model 182: 613 and 33000 through 33842 (1956 Model)
"II. Model 182A, Skylane, 4 PCLM (Normal Category), Approved December 7, 1956",
Engine,Continental O-470-L
Fuel,80 minimum grade aviation gasoline
Engine Limits,"For all operations, 2600 r.p.m. (230 hp.)"
Propeller and,1. Hartzell constant speed
