Keyterm,Info
"4H10 
 REV 7 
 SIAM HILLER 
 UH-12D 
 (ARMY H-23D) 
 October 28, 2014",
Type Certificate Holder,"Siam Hiller Holdings, Inc. 
 925 M. Street 
 Firebaugh, California 93622-2234"
Type Certification Ownership Record,"Hiller Aircraft Corporation transferred to 
 Fairchild Industries, Inc. on 10/2/1959 
 Fairchild Industries, Inc. transferred to 
 Heli-Parts, Inc. on 12/28/1972 
 Heli-Parts, Inc. transferred to 
 Hiller Aviation on 12/28/1972 
 Hiller Aviation transferred to 
 Rogerson Aircraft Corporation on 6/26/1984 
 Rogerson Aircraft Corporation transferred to 
 Hiller Helicopters, a wholly owned subsidiary of 
 Rogerson Aircraft Corporation on 6/29/1984 
 Hiller Helicopters, a wholly owned subsidiary of 
 Rogerson Aircraft Corporation transferred to 
 Rogerson Hiller Corporation on 11/14/1985 
 Rogerson Hiller Corporation transferred to 
 Siam Hiller Holdings, Inc. on 7/14/1994"
"1. MODEL UH-12D (Army H-23D), UTILITY CATEGORY, APPROVED DECEMBER 23, 1957",
Engine,Lycoming VO-435-A1C
Fuel,80/87 Min. grade aviation gasoline
Engine limits,Maximum RPM 3200 (250 HP)
for all operations,"Power Off (Rotor Tach) 
 Power on (Engine Tach.)"
Rotor limits and,"Maximum 395 
 Maximum 3200 RPM"
engine operating,"Minimum 314 
 Minimum (S.L. to 6000 ft.) 2900 RPM"
speeds,"(Above 6000 ft., increase minimum RPM 
 by 33 RPM for each additional 1000 ft. of 
 altitude)."
Airspeed limits,"Configuration 
 VNE (Never Exceed) IAS 
 Skid Gear 
 83 Knots 
 Skid and Litters 
 66 Knots 
 Note: The above airspeeds apply from S.L. to 2000 ft. Decrease Vne 2.0 knots 
 per 1000 ft. of altitude above 2000 ft. For limits with other accessories, see FAA 
 approved Rotorcraft Flight Manual."
Altitude limits,Avoid operation areas as shown in approved Flight Manual.
CG range,"Configuration 
 Skid Gear 
 (79.5) to (84.8) 
 Skid & Litters 
 (79.5) to (84.8) 
 For range with other accessories see FAA Approved Rotorcraft Flight Manual"
Empty weight CG range,None
Datum,107.25 in. fwd. of tail boom-fuselage upper mounting face.
Leveling means,Top face of flanges under seat
Maximum weight,2750 LBS.
Number of seats,3 (53)
Maximum Baggage,None
Fuel capacity,Main tank 46 gals. (82.9) (45.8 usable)
Oil capacity,2.3 gals (94)
Rotor blade movements,"(Measured with respect to the mast) (NOTE: When the mast is vertical, the 
 helicopter is 1° nose up)"
Collective pitch,"Low setting +1.0°, Total travel 10.5° (Measured at Retention Plate) (Low 
 setting is determined as the lowest which will preclude overspeeding in 
 autorotation)"
Teetering,"Control rotor ±12°, Main rotor ± 9°"
Lateral,±7.7° to ±8.3°
Longitudinal,"Fwd. 8.0° to 8.5°, Aft. 9.0° to 9.2°"
Neutral,+9° incidence (Rotor hub and wobble plate perpendicular to mast)
Flapping,+17° to -17°
Collective pitch,+15° to -3°
Horizontal stabilizer setting,"Configuration 
 (with Helicopter level) 
 Skid Gear 
 0° 
 Skid and Litters 
 0° 
 (For setting with other accessories installed, see FAA approved Rotorcraft Flight 
 Manual)"
Mfr’s Serial Nos eligible,"UH-12D: None. H-23D: 938 through 1034 and 1046 through 1438 except 942 
 and 954. In order for individual Model H-23D helicopters procured under 
 military cognizance and not having been issued a Form ACA-970, “Conformity 
 Certificate - Military Aircraft,” to be eligible for airworthiness certification as a 
 Model UH-12D, it must be determined in each case that the helicopter conforms 
 to the type design. The manufacturer’s serial number should be used in each 
 case."
Required equipment,"In addition to the pertinent required basic equipment specified in CAR 6, the 
 following items of equipment must be installed: 1, 2, 3, 4, 6, 101, 102, 103, 104, 
 105, 106, 107, 108, 109, 110, 111, 205, 206, 301, 302, 303, 304, 309, 405, 602."
Specifications Pertinent to All Models,
Certification basis,"Type Certificate No. 4H10 (CAR 6 as amended August 25, 1955)"
Production basis,"Production Certificate No. 423WE, Spare Parts Only"
