Keyterm,Info
"A00067CE 
 Revision 3 
 GROB Aircraft SE 
 G 120TP-A 
 July 19, 2021",
Type Certificate Holder,"GROB Aircraft SE 
 Lettenbachstrasse 9 
 86874 Tussenhausen-Mattsies 
 Germany"
Type Certificate Holder Record,"GROB Aircraft AG transferred TC A00067CE to GROB Aircraft SE on September 01, 
 2017."
"I. 
 Model G 120TP-A (Utility and Aerobatic Category), approved November 04, 2015",
Engine,"One Rolls Royce Corporation 
 250-B17F, TCDS E10CE"
Fuel,"ASTMD-1655: 
 JET A, JET A-1 
 MIL-DTL-83133: 
 JP-8 
 MIL-DTL-5624: 
 JP-5 
 UK Defence Standard 91-91: 
 Semi- and Fully Synthetic 
 GOST 10277-86: 
 Grades TS-1 and RT 
 STAS 5639-88: 
 Grade TH 
 GSTU 320.00149943.007-97: 
 Grade RT (Ukraine) 
 GSTU 320.00149943.011-99: 
 Grade TS-1(Ukraine) 
 GB 6537-94 and -2006: 
 Grade No. 3 
 See Airplane Flight Manual for required fuel system icing inhibitor additive."
Engine Limits,"Maximum take-off power 
 450 shp (335.6 kW) @ 2030 rpm 
 Maximum transient RPM 
 2233 rpm 
 Maximum continuous power 
 380 shp (283.4 kW) 
 Maximum continuous RPM 
 2132 rpm"
Propeller,"MT-Propeller Entwicklung GmbH 
 MTV-5-1-D-C-F-R(A) hub 
 CFR210-56 blade"
Propeller Limits,"Maximum Diameter 
 82.68 in (2.10 m) 
 Propeller Maximum RPM Limit 
 2233 rpm 
 Low Pitch 
 8º ± 0.2º 
 High Pich 
 79º ± 1º 
 Pitch Radius at 
 31.1 in (790 mm)"
Airspeed Limits,"VMO 
 (maximum operating speed) 
 235 KCAS (238 KIAS) 
 (SL to 13000 ft) 
 MMO (maximum operating Mach number) 
 0.45 (13000 ft to 25000 ft) 
 VO 
 (maneuvering speed) 
 Utility Category 
 142 KCAS (143 KIAS) 
 Aerobatic Category 
 162 KCAS (164 KIAS)"
Page No,"1 
 2 
 3 
 4 
 5"
Rev No,"3 
 2 
 3 
 2 
 2 
 VFE-TO (flaps extended speed, takeoff) 
 150 KCAS (151 KIAS) 
 VFE 
 (flaps extended speed, full flaps) 
 113 KCAS (114 KIAS) 
 VLE 
 (maximum speed landing gear extended) 180 KCAS (182 KIAS) 
 VLOE (maximum speed landing gear extension) 180 KCAS (182 KIAS) 
 VLOR (maximum speed landing gear retraction) 135 KCAS (137 KIAS)"
