Keyterm,Info
"A14SW 
 Revision 11 
 Textron Aviation 
 MU-300 
 October 12, 2016",
Type Certificate Holder,"Textron Aviation Inc. 
 One Cessna Boulevard 
 Wichita, KS 67215"
Type Certificate Holder Record,"Mitsubishi Heavy Industries, Inc. Ltd.. 
 Tokyo, Japan transferred to 
 Raytheon Aircraft Company 
 Raytheon Aircraft Company transferred to 
 Hawker Beechcraft Corporation on March 26, 2007. 
 Hawker Beechcraft Corporation transferred to 
 Beechcraft Corporation on April 12, 2013. 
 Beechcraft Corporation transferred to 
 Textron Aviation Inc. on October 12, 2016"
"I. 
 Model MU-300, Diamond I and IA (Transport Category), Approved November 6, 1981 (See NOTE 8 and 9).",
Engines,"Two Pratt and Whitney Aircraft of Canada, Ltd. JT15D-4 or JT15D-4D turbofans 
 (NOTE 4)"
Fuel,"Commercial kerosene Jet A, Jet A-1, Jet B, or JP-4 
 Fuels not containing icing inhibitors must have MIL-I-27686D fuel system icing 
 inhibitor added in amounts of not less than 0.10% or more than 0.15% by volume. 
 See Airplane Flight Manual for blending anti-icing additive to fuel."
Engine Limits,"Static thrust standard day, sea level: 
 JT15D-4 
 JT15D-4D 
 Take-off (5 minutes) 
 2,500 lb. 
 2,500 lb. 
 Max Continuous 
 2,375 lb. 
 2,375 lb. 
 Maximum permissible engine rotor operating speeds: 
 N1 (Fan) 
 104% 
 104% 
 16,540 rpm 
 16,540 rpm 
 N2 (Gas Gen.) 
 96% 
 97% 
 31,450 rpm 
 31,800 rpm 
 Maximum permissible interturbine gas temperatures: 
 Take-off 
 700°C 
 720° C 
 Maximum Continuous 
 680°C 
 680°C 
 Starting Transient 
 700°C 
 700°C 
 (2 seconds)"
Page No,"1 
 2 
 3 
 4"
Rev No,"11 
 9 
 9 
 9"
Airspeed Limits IAS,"VMO 
 Maximum Operating 
 Sea level to 14,000 ft 
 264 knots 
 17,000 ft to 26,000 ft. 
 320 knots 
 MMO Above 26,000 ft. 
 0.785 Mach 
 VA 
 Sea level to 20,000 ft. 
 205 knots 
 At 41,000 ft. 
 230 knots 
 VFE 
 Flaps Extended 
 30° 
 165 knots 
 10° 
 200 knots 
 VMCA (Min. control speed) Air 
 89 knots 
 VMCG (Min. control speed) Ground 
 90 knots 
 VLO 
 (Landing gear operating) 
 200 knots 
 VLE 
 (Landing gear extended) 
 200 knots 
 VSB 
 (Speed brakes extended) 
 No limit, except in flight when flaps are more than 10°. 
 Zone A 
 Fuel may be loaded in any tank combination. 
 Zone B 
 Fuel may be loaded in the main tanks and up to 400 lbs in the 
 fuselage tank. 
 Zone C 
 Fuel may be loaded in the main tank only. 
 Zone D 
 Load main tanks first, the remainder in fuselage tank."
Other Operating Limitations,See FAA Approved Airplane Flight Manual.
Control Surface Movements,"Spoiler inboard 
 Up 68° 
 Down 14° 
 Spoiler outboard 
 Up 72° 
 Down 14° 
 Lateral Trim 
 Up 25° 
 Down 25° 
 Elevator 
 Up 25° 
 Down 12° 
 Pitch Trim 
 L.E. Up 121.3 
 L.E.Down 12.8 
 Rudder 
 Right 30° 
 Left 30° 
 Rudder Trim 
 Right 24° 
 Left 24° 
 Flap 
 Full 30° 
 Speed brake 
 36° 
 Yaw Damper 
 Right 26.6° 
 Left 27.6° 
 See Mitsubishi drawing 45A00601 or maintenance manual for rigging tolerance. 
 Length of the trim actuator jack screw in millimeters (mm) 
 See Mitsubishi drawing for details."
Serial Nos Eligible,A003S.A. through A091S.A (See NOTE 8)
