Keyterm,Info
"7H1 
 Revision 16 
 Airbus Helicopters 
 SE 3130-ALOUETTE II 
 SE 313B-ALOUETTE II 
 SA 3180-ALOUETTE ASTAZOU 
 SA 318B-ALOUETTE ASTAZOU 
 SA 318C-ALOUETTE ASTAZOU 
 January 10, 2014",
Type Certificate Holder,"Airbus Helicopters 
 Aeroport International Marseille Provence 
 13725 - Marignane - Cedex 
 France"
TC Holder Record,"Eurocopter France changed name to Airbus Helicopters on January 1, 2014."
"Section I. - Model SE 3130 Alouette II, approved 14 January 1958 
 - Model SE 313B Alouette II, approved 28 August 1968",
Engine,"Model SE 3130: Turbomeca Artouse 11B1, IIC, IIC1, IIC2, IIC5, IIC6 
 Model SE 313B: Turbomeca Artouste IIC5, IIC6"
FUEL,"SPECIFICATION (Latest Amendment) 
 REMARKS 
 FRENCH 
 NATO 
 USA 
 UK 
 AIR 3405 
 F34 
 D.eng.RD 2453 
 (TRO) 
 AVTUR/FA II 
 F35 
 D.eng.RD 2494 
 AVTUR 
 AIR 3407 
 F40 
 MIL-T-5624 
 D.eng.RD 2486 
 (TR4) 
 (JP.4) 
 AVTAG FA II 
 F45 
 D.eng.RD 2486 
 AVTAG"
AVIATION,"AIR 3404 
 F42"
FUELS,"(TR5) 
 TR.5 
 F44 
 MIL-T-5624 
 D.eng.RD 2498 
 (JP.5) 
 AVCAT 
 F12 
 MIL-G-5572 
 25 hr. maximum between overhauls 
 Gasoline 
 F18 
 MIL-G-5572 
 D. eng. RD 2485 
 is is recommended to add 1% to 2 % 
 AIR 3401 
 F22 
 oil, preferably mineral oil. 
 7120 STM 
 F75 
 MIL-F-16884 
 DEF STAN 31-4 
 Do not use below - 15°C"
NAVY,Gas Oil = O
FUELS,"7120 STM 
 F76 
 Gas Oil = 20 
 Automotive 
 25 hr maximum between overhauls 
 Gasoline 
 F46 
 DEF 2401 
 it is recommended to add 1% to 2%"
OTHER,"DCEA/2D 
 oil; preferably mineral oil."
FUELS,"MT 80 
 Illuminating 
 Sulfur: less than 02% 
 oil (kerosene) 
 F58 
 V V K 211 
 DEF 2403 
 Flash point: not less than 38°C. 
 DCEA/IIC 
 Freezing point: not greater than 
 -40°C."
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7"
Rev No,"16 
 - 
 - 
 14 
 15 
 - 
 16"
FUEL,"SPECIFICATION (Latest Amendment) 
 REMARKS 
 FRENCH 
 NATO 
 USA 
 UK"
OTHER,"Automotive 
 Sulfur: less than 1% Kinematic"
FUELS,"Diesel oil 
 F54 
 V V F 800 
 TS 10003 
 viscosity at 20°C: less than 9 cst. 
 40 Dieso 
 Class DF 2 
 Do not use below O°C. 
 DCEA/21C"
ENGINE OIL,"SPECIFICATION (Latest Amendment) 
 REMARKS 
 FRENCH 
 NATO 
 USA 
 UK"
Normal,"AIR 3512 
 0.138 
 Shell Turbine oil 
 DED 2479 
 Refer to instruction entitled ""OIL 
 9 
 COLD"" in paragraphs 1.6.1 and 1.6.2 
 Esso Aviation 
 in Flight Manual 
 oil 57 
 Caltex Jet eng. 
 oil heavy"
For outside,"AIR 3515 
 0.135 
 Aeroshell 
 D.Eng.RD"
temperature,"turbine oil 3 
 2490"
below 10°C,"Esso Aviation 
 utility oil F 
 or 
 Caltex Jet eng. 
 oil medium 
 DEF 2001 
 heavy 
 Caltex aircraft 
 instrument oil"
For outside,DED 2480
Engine Limits,"Maximum speed 
 34,000 r.p.m. 
 Maximum power 
 400 hp 
 Maximum tail pipe temperature (t4) 
 550°C for a max. of 15 min. 
 Maximum continuous tail pipe temp. 
 510°C"
Rotor limits,"Maximum speed 
 420 r.p.m. 
 Minimum speed 
 280 r.p.m. 
 Constant speed, power-on flight 
 360 r.p.m."
Maximum Weight,"Model SE 3130 : 3300 lb. 
 Model SE 313B : 3500 lb. (See NOTE 8)"
"Section II. - Model SA 3180 Alouette - Astazou, approved November 25, 1964 
 - Model SA 318B Alouette - Astazou, approved August 28, 1968 
 - Model SA 318C Alouette - Astazou, approved August 28, 1968",
Engine,Turbomeca Astazou IIA power unit
FUEL,"SPECIFICATION (Latest Amendment) 
 REMARKS 
 FRENCH 
 NATO 
 USA 
 UK 
 AIR 3405* 
 F34 
 D.eng.RD 2453 
 (TRO) 
 AVTUR/FS II 
 F35 
 D.eng.RD 2494 
 AVTUR 
 AIR 3407* 
 F40 
 MIL-T-5624 
 D.eng.RD 2454"
AVIATION,"(TR4) 
 (JP.4) 
 AVTAG FS II"
FUELS,"F45 
 D.eng.RD 2486 
 AVTAG 
 AIR 3404* 
 F42 
 (TR5) 
 TR.5 * 
 F44 
 MIL-T-5624 
 D.eng.RD 2498 
 (JP.5) 
 AVCAT 
 F12 
 MIL-G-5572 
 25 hr. maximum between overhauls 
 Gasoline * 
 F18 
 it is recommended to add 1% to 2% 
 AIR 3401 
 F22 
 MIL-G-5572 
 D.eng.RD 2485 
 oil. Preferably mineral oil. 
 7120 STM 
 F75 
 MIL-F-16884 
 DEF STAN 31-4 
 Do not use below -15°C For the 
 Gas Oil =O 
 normal use of this fuel the AZ 156"
NAVY,"7120 STM 
 F76 
 unit containing one of the fuel"
FUELS,"Gas Oil =20 
 marked*: 
 -is recommended in all cases. 
 -is essential if the temperature is 
 below 10°C. 
 Automotive 
 25 hr. maximum between overhauls 
 Gasoline 
 F46 
 DEF 2401 
 it is recommended to add 1% to 2% 
 DCEA/2D 
 oil, preferably mineral oil. 
 MT 80"
OTHER,"Illuminating oil 
 Sulfur: less than0.2%"
