Keyterm,Info
"H10SW 
 Revision 11 
 Erickson 
 214ST 
 July 7, 2021",
Type Certificate Holder,"Erickson 214 Holdings, LLC 
 3100 Willow Springs Road 
 Central Point, Oregon 97502-0010"
Type Certificate Holder Record,"Bell Textron Inc. transferred TC H10SW to Erickson 214 Holdings, LLC on 
 September 8, 2020 
 Renamed from “Bell Helicopter Textron Inc.” to “Bell Textron Inc.” 
 on July 1, 2019."
"Model 214ST (Transport Helicopter - Category B), Approved February 16, 1982 (Transport Category A Approved 
 November 8 1984",
Engine,"Two General Electric CT 7-2A or T700/T2C (Type Certificate Data Sheet No. 
 E8NE)"
Fuel,"MIL-T-5624, Grade I, (JP-4), or MIL-T-5624 Grade II (JP-5) (See Note 6) (See 
 Flight Manual for approved vendors)"
Normal Operation,"Output Shaft 
 Power Turbine 
 Exhaust Gas 
 Gas Gen. Speed 
 Torque Percent 
 Speed %, RPM 
 Temp 
 %, RPM"
Takeoff5 minutes,"100% (2350 SHP) 
 100% (21,000) 
 878C 
 101.7% (45,430)"
Continuous,"83% (1950 SHP) 
 100% (21,000) 
 775C 
 98.3% (43,900)"
2 12 Min Power,"73.4% (1725 SHP) 
 100% (21,000 RPM) 
 915C 
 103% (46,070 RPM)"
30 Min Power,"69.1% (1625 SHP) 
 100% (21,000 RPM) 
 878C 
 101.7% (45,430 RPM)"
Continuous,"69.1% (1625 SHP) 
 100% (21,000 RPM) 
 840C 
 101.2% (45,240 RPM)"
Rotor limits,"Power Off 
 Power On 
 Maximum 301 rpm 
 Maximum 287 rpm 
 (Tach reading 105%) 
 (Tach reading 100%) 
 Minimum 258 rpm 
 Minimum 284 rpm 
 (Tach reading 90%) 
 (Tach reading 99%)"
Airspeed limits,"See indicator P/N 214-175-271 
 (Vne (IAS) varies with pressure altitude and temperature)"
CG range,"(a) Longitudinal C.G. limits 
 (+232.0) at 16,300 lbs. 
 (+234.5) to (+237) at 17,500 lbs. 
 (+244.8) at 14,700 lbs. 
 (+246.0) at 12,500 lbs. 
 (+246.0) to (241.0) at 9,600 lbs. 
 (+232.0) at 10,800 lbs. 
 Straight line variation between points given. See figure: 
 (b) Lateral C.G. limits 
  2.5 inches for 13,500 lbs. and below 
  1.0 inches at 16,500 lbs. gross weight 
  1.0 inches at 17,500 lbs. gross weight 
 Straight line variation between points given."
CG range,"See Chapter 8, Model 214ST series Maintenance Manual"
Maximum weight,"17,500 lbs."
Minimum crew,"IFR – Two helicopter pilots. 
 NOTE Refer to section 6 for minimum crew station weight 
 VFR – One helicopter pilot who shall operate the helicopter from the 
 right crew seat. The left crew seat may be used for an additional pilot. 
 NOTE Single pilot operations are based on the standard helicopter 
 instrument panel and systems."
Maximum passengers,18 (Not limited by emergency exit requirements)
Maximum baggage,1650 lbs. at F.S. 297
Fuel capacity,440 gal. (+243) capacity. See Note 1 for data on unusable fuel.
Oil capacity,"1.9 gals. (+285.5) 1.06 gal. usable (included in cap). See Note 1 for undrainable 
 oil. 
 For rigging information refer to the Model 214ST series Maintenance Manual."
Serial Nos eligible,28101 and up
Datum,"Station 0 (datum) is located 133.5 inches forward of the forward jack fittings of 
 the fuselage."
Leveling means,Plumb line from top of left main door frame.
Certification basis,"FAR Part 29 dated February 1, 1965 Amendments 29-1 through 29-16 and IFR 
 standards dated December 15, 1978. 
 Exemption No. 3342, against FAR 29.1323(c)"
Production basis,Production Certificate No. 100
Equipment,"The basic required equipment as prescribed in the applicable airworthiness 
 regulations (See Certification basis) must be installed in the helicopter for 
 certification. In addition, the following items of equipment are required with 
 each helicopter as specified: 
 FAA approved Helicopter Flight Manual dated February 12, 1982 
 FAA approved Helicopter Flight Manual Supplement 8 for Category A. See 
 Note 9."
NOTE 1,"Current weight and balance report, including list of equipment included in the certificated empty 
 weight, and loading instructions, when necessary, must be provided for each helicopter at the time of 
 original certification. 
 The certificated empty weight and corresponding C.G. locations must include 32 lbs. of engine oil at 
 +285.1 and unusable fuel of 5 gal. (34 lbs.) at +224.2."
