Keyterm,Info
"3A17 
 Revision 47 
 Textron Aviation Inc. 
 175 
 175A 
 175B 
 175C 
 P172D 
 R172E (USAF T-41B) 
 (USAF T-41C or D) 
 R172F (USAF T-41D) 
 R172G (USAF T-41C or D) 
 R172H (USAF T-41D) 
 R172J 
 R172K 
 172RG 
 July 29, 2015",
Type Certificate Holder,"Textron Aviation Inc. 
 One Cessna Boulevard 
 Wichita, Kansas 67215"
Type Certificate Holder Record,"Cessna Aircraft Company transferred to 
 Textron Avaiation Inc. on July 29, 2015"
"I. 
 Model 175, Skylark, 4 PCL-SM (Normal Category), approved January 14, 1958",
Engine,Continental GO-300A or GO-300C
Fuel,80/87 minimum grade aviation gaosline
Engine limits,"For all operations, GO-300A, 3200 rpm (175 hp) 
 GO-300C, 3200 rpm (175 hp)"
Propeller and,"1. 
 McCauley 1A175/FC 8455 or 8467"
propeller limits,"(a) Diameter: not over 84 in., not under 82.5 in. 
 Static rpm at maximum permissible throttle setting: 
 Landplane: 
 not over 2740, not under 2640 
 Seaplane: 
 not over 3000, not under 2900 
 No additional tolerance permitted 
 (b) Spinner, Cessna Dwg. 0552004 
 2. 
 McCauley 1B175/MFC 8455 or 8467 
 (a) Diameter: not over 84 in., not under 82.5 in. 
 Static rpm at maximum permissible throttle setting: 
 Landplane: 
 not over 2645, not under 2545 
 Seaplane: 
 not over 2970, not under 2870 
 No additional tolerance permitted 
 (b) Spinner, Cessna Dwg. 0550212 or 0550221"
Airspeed limits,"Maneuering 
 123 mph (107 knots)"
TIAS,"Maximum structural cruising 
 140 mph (122 knots) 
 Never exceed 
 176 mph (153 knots) 
 Flaps extended 
 100 mph ( 87 knots)"
1,"2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15 
 16 
 17 
 18 
 19 
 20"
47,"44 
 39 
 44 
 44 
 44 
 39 
 39 
 43 
 43 
 43 
 42 
 41 
 41 
 41 
 38 
 38 
 41 
 42 
 45"
CG range,"Landplane: 
 (+41.5) to (+46.4) at 2350 lbs. 
 (+36.5) to (+46.4) at 1850 lbs. or les 
 Seaplane: 
 (+39.5) to (+45.5) at 2350 lbs. 
 (+36.5) to (+45.5) at 2020 lbs. or less 
 Straight line variation between points given."
Empty weight CG range,None
Maximum weight,"2350 lbs. (landplane) 
 2350 lbs. (seaplane)"
Number of seats,"4 (2 at +36, 2 at +70)"
Maximum baggage,120 lbs. (+95)
Fuel capacity,"52 gal. (two 26 gal. tanks in wing (+48); 43 gal. usable). 
 See NOTE 1 for weight of unusable fuel."
Oil capacity,10 qt. (-18.5) (3 qt. unusable)
Control surface movements,"Wing flaps 
 Retracted 0° 
 1st notch 10° 
 2nd notch 20° 
 3rd notch 30° 
 4th notch 40° 
 Ailerons 
 Up 20° 
 Down 15° 
 Elevator tab 
 Up 28° 
 Down 12° 
 Elevator 
 Up 27.5° 
 Down 26° 
 Rudder 
 Landplane: Right 16° 
 Left 16° 
 Seaplane: Right 12° 
 Left 12°"
Serial numbers eligible,"28700A, 55001 through 56238"
"II. Model 175A, Skylark, 4 PCL-SM (Normal Category), approved August 28, 1959 
 Model 175B, Skylark, 4 PCL-SM (Normal Category), approved June 14, 1960",
Engine,Continental GO-300C or GO-300D
Fuel,80/87 minimum grade aviation gasoline
Engine limits,"For all operations, 3200 rpm (175 hp) 
 See NOTE 4."
Propeller and,"1. 
 McCauley 1B175/ MFC 8467"
propeller limits,"(a) Diameter: not over 84 in., not under 82.5 in. 
 Static rpm at maximum permissible throttle setting: 
 Landplane: not over 2645, not under 2545 
 See NOTE 4. 
 No additional tolerance permitted 
 (b) Spinner, Cessna Dwg. 0550221 
 2. 
 McCauley 1D200/OM 9044 (seaplane only) 
 (a) Diameter: not over 90 in., not under 88 in. 
 Static rpm at maximum permissible throttle setting: 
 not over 2810, not under 2710 
 No additional tolerance permitted 
 (b) Spinner, Cessna Dwg. 0552004"
Airspeed Limits,Landplane and Seaplane
