Keyterm,Info
"H8NM 
 Revision 1 
 SMITH HELICOPTERS 
 UH-1E 
 Revised January 24, 2005",
Type Certificate Holder,This Type Certificate (TC) has been designated as ABANDONED (See Note 13)
Type Certificate Holder Record,"Smith Helicopters 
 4800 Lakeridge Drive 
 Ukiah, California 95482"
"Model U.S. Navy UH-1E (Restricted Category), approved February 4, 1985.",
Engine,Lycoming T53L11D
Fuel,"MIL-J-5624, Grade JP-4 or JP-5"
Engine Limits,"Torque Pressure 
 Output Shaft 
 Exhaust Gas 
 Gas Gen. 
 Speed 
 Temp. 
 Speed 
 (P.S.I.) 
 (R.P.M.) 
 (°C) 
 (R.P.M.)"
Takeoff 5 minutes,"50.0 (1100 h.p.) 
 6640 (101%) 
 638 
 25,200 (100.5%) 
 46.0 (900 h.p.) 
 6640 (101%) 
 621 
 24,700 (97.7%) 
 (See Note 1)"
Rotor Limits,"Power Off 
 Power On 
 Maximum 339 r.p.m. 
 Maximum 324 r.p.m. 
 (Dual Tach Reading 104.5%) 
 (Dual Tach Reading 100%) 
 Minimum 294 r.p.m. 
 Minimum 310 r.p.m. 
 (Dual Tach Reading 91.0%) 
 (Dual Tach Reading 97%)"
Airspeed Limits,"Never exceed speed 140 knots up to and including 7500 lbs. G.W. at sea level. 
 Never exceed speed 110 knots from 7500 lbs. to 8500 lbs. G.W. at sea level. 
 Never exceed speed 70 knots from 8500 lbs. to 9500 lbs. G.W. at sea level. Ref. 
 NATOPS Flight Manual NAVAIR 01-110HCA-1."
CG Range,"(a) Longitudinal C.G. Limits 
 (+126.7) to (+132.3) at 9500 lbs. 
 (+125.5) to (+134.4) at 8500 lbs. 
 (+125.0) forward limit at 8150 lbs. 
 (+138.0) aft limit at 7000 lbs. 
 See figure next page:"
Page No,"1 
 2 
 3"
Rev No,"1 
 1 
 9500 
 8500 
 7500 
 Weight (Pounds) 
 6500 
 5500 
 4500 
 125 
 128 
 131 
 134 
 137 
 Fuselage Station (Inches) 
 (b) Lateral C.G. Limits 
 ± 4.7 in. from centerline of fuselage:"
Maximum Weight,"9500 lbs., All weight in excess of 8500 lbs. shall be external load only."
Minimum Crew,1 (Pilot)
Maximum Cargo,See Flight Manual NAVAIR 01-110HCA-1 limits.
Fuel Capacity,242 gals (STA +136.5) See Note 2 for data on unusable fuel.
Oil Capacity,3.8 gals (STA +157) minimum oil 1 ½ gals. See Note 2 for data on undrainable oil.
Other Operating Limitations,"This aircraft must be operated in accordance with NATOPS Flight Manual NAVAIR 
 01-110HCA-1 and Avco/Lycoming FAA approved Maintenance Manual T5311-2 
 Engine performance data."
Serial Numbers Eligible,All U.S. Navy serial numbers.
