Keyterm,Info
"3A25 
 Revision 27 
 Textron Aviation Inc. 
 320 
 320F 
 320-1 
 335 
 320A 
 340 
 320B 
 340A 
 320C 
 320D 
 320E 
 October 19, 2018",
Type Certificate Holder,"Textron Aviation Inc. 
 One Cessna Boulevard 
 Wichita, Kansas 67215"
Type Certificate Holder Record,"Cessna Aircraft Company transferred to 
 Textron Aviation Inc. on July 29, 2015"
"I. 
 Model 320, Skyknight, (Normal Category), Approved May 24, 1961",
Engines,2 Continental TSIO-470-B
Fuel,100/130 minimum grade aviation gasoline. See NOTE 5
Engine Limits,"For all operations, 2600 rpm, 260 hp, 35 in. Hg MP 
 Critical altitude is 16,000 ft. in standard atmosphere"
Propeller and,2 Hartzell full-feathering propeller installations
Propeller Limits,"(a) Hartzell hubs HC-A2XF-2 with 8433 blades 
 Diameter: not over 80 in., not under 78 in. 
 No further reduction permitted 
 Pitch settings at 30 in. sta.: 
 low 15.0°, high 22.0°, feathered 84 ±2° 
 (b) Hydraulic governor, Woodward 210290, C210355, A210438, 210444; 
 McCauley DCFU290D1/T2, DCFU290D2/T2 
 (c) Propeller spinner, Cessna 0850319-1 dome with 0850309-1 bulkhead"
Airspeed Limits,"Never exceed 
 252 m.p.h. (218 knots)"
CAS,"Maximum structural cruising 
 210 m.p.h. (183 knots) 
 Maneuvering 
 167 m.p.h. (145 knots) 
 Flaps extended 
 140 m.p.h. (122 knots) 
 Landing gear extended 
 140 m.p.h. (122 knots)"
1,"2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14"
27,"25 
 25 
 25 
 25 
 25 
 27 
 25 
 27 
 27 
 25 
 27 
 25 
 27"
15,"16 
 17 
 18 
 19 
 20 
 21 
 22 
 23 
 24 
 25 
 26 
 27"
25,"27 
 25 
 25 
 25 
 25 
 25 
 25 
 25 
 25 
 25 
 27 
 27"
CG Range,"(+38.3) to (+41.6) at 4990 lb. 
 (+42.1) at 4600 lb. 
 (+32.0) to (+42.1) at 4060 lb. or less 
 Straight line variation between points given"
Empty Wt CG Range,None
Maximum Weight,"Landing 4750 lb., takeoff 4990 lb."
No of Seats,"5 (Std.) (2 at +37, 3 at +71). See Manufacturer's Weight and Balance data sheet for 
 optional seating arrangements."
Maximum Baggage,200 lb. (+96)
Fuel Capacity,"102 gal. (2 wing tip tanks, 51 gal. each at +35.0) 
 or 133 gal. (with 2 wing tip tanks and 2 auxiliary tanks 15.5 gal. each at +47). 
 See NOTE 1 for data on system fuel"
Oil Capacity,"6.5 gal. (3.25 gal in each engine at (-3.5), unusable 1.5 gal. per engine) 
 See NOTE 1 for data on system oil"
Control Surface,"Wing flaps 
 45° Down"
Movements,"Main surfaces 
 Aileron 
 20° Up 
 20° Down 
 Elevator 25° Up 
 15° Down 
 Rudder 
 25° Right 
 25° Left 
 (Parallel to W.L.) 
 Tab (main surface in neutral) 
 Aileron 
 20° Up 
 20° Down 
 Elevator 10° Up 
 26° Down 
 Rudder 
 17° Right 
 22° Left 
 (Parallel to W.L.)"
Serial Nos Eligible,320-0001 through 320-0110
"II. Model 320-1, Skyknight, (Normal Category), Approved May 10, 1962",
Engines,2 Continental TSIO-470-B
Fuel,100/130 minimum grade aviation gasoline. See NOTE 5
Engine Limits,"For all operations, 2600 rpm, 260 hp, 35 in. Hg MP 
 Critical altitude is 16,000 ft. in standard atmosphere"
Propeller and,2 Hartzell full-feathering propeller installations
Propeller Limits,"(a) Hartzell hubs HC-A2XF-2 with 8433 blades 
 Diameter: not over 80 in., not under 78 in. 
 No further reduction permitted 
 Pitch settings at 30 in. sta.: 
 low 15.0°, high 22.0°, feathered 84 ±1° 
 (b) Hydraulic governor, Woodward 210280, C210355, A210438, 210444; 
 McCauley DCFU290D1/T2, DCFU290D2/T2 
 (c) Propeller spinner, Cessna 0850319-1 dome with 0850309-1 bulkhead"
Airspeed Limits,"Never exceed 
 257 m.p.h. (224 knots)"
CAS,"Maximum structural cruising 
 210 m.p.h. (183 knots) 
 Maneuvering 
 170 m.p.h. (148 knots) 
 Flaps extended 
 140 m.p.h. (122 knots) 
 Landing gear extended 
 140 m.p.h. (122 knots)"
