Keyterm,Info
"H22NM 
 Revision 7 
 Arrow Falcon Exporters Inc. 
 OH-58A+ 
 OH-58A 
 OH-58C 
 August 26, 2009",
Type Certificate Holder,"Arrow Falcon Exporters, Inc. 
 2081 South Wildcat Way 
 Porterville, Ca. 93257"
"I. Model OH-58A+ (Restricted Category Military Surplus Rotorcraft) approved September 25, 1996",
Engine,Allison 250-C20C (T63-A720) See Note 8
Fuel,ASTMD1655 JETB. See AF55-1520-228-10 for other approved fuels.
Engine Limits,"Torque 
 Gas Gen 
 Pressure 
 Output 
 Exhaust Gas 
 Speed 
 r.p.m 
 Temperature (oC) 
 (Percent) 
 Takeoff 
 100% 
 100% 
 810 
 105% 
 (5 Min.) 
 Max. Cont 
 85% 
 100% 
 738 
 105% 
 See Flight Manual AF55-1520-228-10 for transient limits."
Rotor Limits,"Power off 
 Power on 
 Maximum 390 RPM 
 Maximum 354 RPM 
 (Dual tach 110%) 
 (Dual tach reading) 
 Rotor 100% 
 Minimum 330 RPM 
 Minimum 347 RPM 
 (Dual tach 93%) 
 (Dual tach reading) 
 Rotor 98% 
 (See Flight Manual for transient limits.)"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8"
Rev No,"7 
 5 
 5 
 5 
 7 
 5 
 5 
 7 
 Revision 7"
C G Range,"A) Longitudinal C.G. Limits 
 (+107.0 To +111.4) at 3200 lbs. 
 (+ 106.0 To +112.2) at 3000 lbs. 
 (+105.2 To +114.2) at 2500 lbs. 
 (+105.2 To +114.2) at 1800 lbs. 
 Straight line variation between points given. 
 (See Chart) 
 3200 
 3000 
 Gross Weight 
 (Lbs) 
 2500 
 1800 
 105.2 
 106.0 
 107.0 
 111.4 
 112.2 
 114.2 
 STA (INS) 
 B) Lateral C.G. Limits 
 2.6 inches Right 
 2.4 inches Left"
Empty Weight CG Range,Longitudinal Limits (+105.2) to (+114.2)
Maximum Weight,3200 lbs.
"II. Model OH-58A (Restricted Category Military Surplus Rotorcraft) Approved June 26, 1997",
Engine,Allison 250-ClOD (T63-A700) See Note 8
Fuel,ASTMDl655 JETB. See AF55-1520-228-1O for other approved fuels.
Engine Limits,"Torque 
 Gas Gen 
 Output 
 Exhaust Gas 
 Pressure 
 Speed 
 (psi) 
 r.p.m 
 Temperature (oC) 
 Takeoff 
 92 
 103% 
 749 
 104% 
 (5 Min.) 
 Max. Cont 
 79 
 103% 
 693 
 104% 
 See Flight Manual AF55-1520-228-10 for transient limits. 
 Note: Powerplant cooling has been demonstrated to be adequate for the 
 following ambient temperature schedule: 125°F at sea level and decreases 
 by 3.6°F per 1000 feet to the operating maximum altitude of 10,000 feet."
Rotor Limits,"Power off 
 Power on 
 Maximum 390 RPM 
 Maximum 354 RPM 
 Minimum 330 RPM 
 Minimum 347 RPM 
 A void prolonged operation between 172 and 206 RPM 
 (See Flight Manual for transient limits.) 
 Revision 7"
C G Range,"A) Longitudinal C.G. Limits 
 (+ 106.0 To +112.2) at 3000 lbs. 
 (+105.2 To + 114.2) at 2500 lbs. 
 (+105.2 To +114.2) at 1800 lbs. 
 Straight line variation between points given. 
 (See Chart) 
 3000 
 Gross Weight 
 (Lbs) 
 2500 
 1800 
 105.2 
 106.0 
 107.0 
 111.4 
 112.2 
 114.2 
 STA (INS)"
Empty Weight CG Range,Longitudinal Limits (+105.2) to (+ 114.2)
Maximum Weight,3000 lbs.
"III. Model OH-58C (Restricted Category Military Surplus Rotorcraft) Approved June 26, 1997",
Engine,Allison 250-C20C (T63-A720) See Note 8
Fuel,ASTMD1655 JETB. See AF55-1520-228-10 for other approved fuels.
Engine Limits,"Torque 
 Gas Gen 
 Pressure 
 Output 
 Exhaust Gas 
 Speed 
 r.p.m. 
 Temperature (oC) 
 (Percent) 
 Takeoff 
 100% 
 100% 
 810 
 105% 
 (5 Min.) 
 Max. Cont 
 85% 
 100% 
 738 
 105% 
 See Flight Manual AF55-1520-228-10 for transient limits."
Rotor Limits,"Power off 
 Power on 
 Maximum 390 RPM 
 Maximum 354 RPM 
 (Dual tach 110%) 
 (Dual tach reading) 
 Rotor 100% 
 Minimum 330 RPM 
 Minimum 347 RPM 
 (Dual tach 93%) 
 (Dual tach reading) 
 Rotor 98% 
 (See Flight Manual for transient limits.)"
