Keyterm,Info
"A-789 
 Revision 19 
 CURTISS-WRIGHT 
 C-46A 
 C-46D 
 C-46F 
 September 23, 1960",
Holder of Type Certificate,"L. B. Smith Aircraft Corporation 
 P. O. Box 456, Miami International Airport 
 Miami 48, Florida"
"I - Model C-46A and C-46D, Approved April 15, 1948 (Modified in accordance with United Services for Air, Inc. 
 Report No 100",
Engines,"2 P&W Military R-2800-75, -51 or -43"
Fuel,100/130 Min. octane aviation gasoline
Engine limits,"Maximum continuous, low blower: 
 (Sea level) 43.2 in.Hg., 2400 rpm (1600 hp) 
 (Straight line manifold variation with altitude to 5300 ft.) 
 41.5 in.Hg., 2400 rpm (1600 hp) 
 or (See NOTE 6 for requirements) 
 (Sea level) 44.0 in.Hg., 2550 rpm (1700 hp) 
 (Straight line manifold variation with altitude to 5500 ft.) 
 43.0 in.Hg., 2550 rpm (1700 hp) 
 Maximum continuous, high blower: 
 (9000 ft.) 
 43.5 in.Hg., 2400 rpm (1450 hp) 
 (13300 ft.) 43.0 in.Hg., 2400 rpm (1450 hp) 
 Take-off (Two minutes), 52 in.Hg., 2700 rpm (2000 hp)"
Propellers,"2 Ham. Std., hubs 23E50, Blades 6491-0 or 6801-0 
 (Blades 6491 and 6801 may be installed in same hub.) 
 Diameter: Max. 15' 3/8"", min. allowable for repairs 14' 8-1/2"". 
 Min. low pitch setting, 10° at 72"" sta. 
 or 
 2 Curtiss hubs C543S with Curtiss blades 814-3C3-18 
 or American blades C3821306 
 Max. diameter 13'6"". 
 Min. low pitch setting 17° at sta. 54."
Airspeed limits,"Maneuvering 
 163 mph (142 knots) True Ind. 
 Cruising 
 240 mph (209 knots) True Ind. 
 Never exceed 
 270 mph (235 knots) True Ind. 
 Flaps extended 
 135 mph (118 Knots) True Ind. 
 Landing gear extended 
 150 mph (130 knots) True Ind."
CG range,(+308.0) to (+324.4)
Gear extended,"Effect of retracting landing gear is +21,029 in.lbs."
1,"2 
 3 
 4 
 5 
 6 
 7"
19,"19 
 16 
 16 
 19 
 19 
 18"
Maximum weight,"45,000 lbs. only when cowling louvers on each engine are closed off;"
See NOTE 11 for,"otherwise eligible for 44,000 lbs. and the following placard required:"
passenger operation,"""Use of high blower, except for periodic exercise, unauthorized."""
No seats,"Variable - See approved loading schedule. 
 Maximum passengers 62. Three emergency openings in addition to the 
 main door must be provided. 
 Crew: 2 pilots (+80) and engineer (+114)"
Baggage,"(Maximum floor loading is 185 lbs. per sq. ft.) 
 Comp. B, Sta. 128 to 194 
 1900 lbs. 
 Comp. C, Sta. 194 to 276 
 4100 lbs. 
 Comp. D, Sta. 128 to 276 
 3450 lbs. 
 Comp. E, Sta. 276 to 358 
 4500 lbs. 
 Comp. F, Sta. 358 to 440 
 4500 lbs. 
 Comp. G, Sta. 399 to 542.5 
 1750 lbs. 
 Comp. H, Sta. 440 to 542.5 
 5200 lbs. 
 Comp. I, Sta. 542.5 to 615 
 3100 lbs. 
 Comp. J, Sta. 615 to 704 
 2800 lbs."
Fuel capacity,"1406 gals. (Six tanks - 3 in each outer wing: two front, 236 gals. each (+304); two center, 
 292 gals. each (+340); two rear 175 gals. each (+374)) 
 Fuselage fuel and oil tanks must be removed or placarded against use."
Oil capacity,79.6 gals. (Two 39.8 gal. tanks) (+253)
Control surface movements,"Aileron 
 35° up 
 20° down 
 Aileron tab 
 14° up 
 14° down 
 Elevator 
 34° up 
 16° down 
 Elevator trim tab 
 10° up 
 42° down 
 Elevator spring tab 
 15° up 
 30° down 
 Elevator ""Vee"" tab 
 31° up 
 20° down 
 Rudder 
 18° right 
 18° left 
 Rudder balance tab 
 25° right 
 25° left 
 Wing flaps 
 35° down"
Serial Nos eligible,All Army C-46A and C-46D aircraft. Use manufacturer's number when available.
Required equipment,See CAA Approved Airplane Flight Manual.
"II - Model C-46F, Approved January 31, 1949 
 The C46-D is basically the same as the C46-A. The C46-F is basically the same as the C46-A and D (modified in accordance 
 with United Services For Air Report 100) except instrument panel re- arrangement, different ailerons, and the rudder is equipped 
 with two tabs in lieu of one balance- trim tab as noted in United Services For Air Report 122.",
Engines,"2 P&W Military R-2800-75, -51 or -43"
Fuel,100/130 min. octane aviation gasoline
Engine limits,"Maximum continuous, low blower: 
 (Sea level) 43.2 in.Hg., 2400 rpm (1600 hp) 
 (Straight line manifold variation with altitude to 5300 ft.) 
 41.5 in.Hg., 2400 rpm (1600 hp) 
 or (See NOTE 6 for requirements) 
 (Sea level) 44.0 in.Hg., 2550 rpm (1700 hp) 
 (Straight line manifold variation with altitude to 5500 ft.) 
 43.0 in.Hg., 2550 rpm (1700 hp) 
 Maximum continuous, high blower: 
 (9000 ft.) 
 43.5 in.Hg., 2400 rpm (1450 hp) 
 (13300 ft.) 43.0 in.Hg., 2400 rpm (1450 hp) 
 Takeoff (two minutes), 52 in.Hg., 2700 rpm (2000 hp)"
Propellers,"2 Ham. Std., hubs 23E50, blades 6491-0 or 6801-0 
 (Blades 6491 and 6801 may be installed in same hub.) 
 Diameter: Max. 15' 3/8"", min. allowable for repairs 14' 8-1/2"". 
 Min. low pitch setting, 10° at 72"" sta. 
 or 
 2 Curtiss hubs C543S with Curtiss blades 814-3C3-18 or American 
 blades C3821306 
 Max. diameter 13'6"". 
 Min. low pitch setting 17° at sta. 54."
Airspeed limits,"Maneuvering 
 163 mph (142 knots) True Ind.) 
 Cruising 
 240 mph (209 knots) True Ind.) 
 Never exceed 
 270 mph (235 knots) True Ind. 
 Flaps extended 
 135 mph (118 Knots) True Ind. 
 Landing gear extended 
 150 mph (130 knots) True Ind."
CG range,(+308.0) to (+324.4)
Gear extended,"Effect of retracting landing gear is +21,029 in.lbs."
Maximum weight,"45,000 lbs. only when cowling louvers on each engine are closed off;"
See NOTE 11 for,"otherwise eligible for 44,000 lbs. and the following placard required:"
passenger operation,"""Use of high blower, except for periodic exercise, unauthorized."""
No seats,"Variable - See approved loading schedule. 
 Maximum passengers 62. Three emergency openings in addition to the 
 main door must be provided. 
 Crew: 2 pilots (+80) and engineer (+114)"
Baggage,"(Maximum floor loading is 185 lbs. per sq. ft.) 
 Comp. B, Sta. 128 to 194 
 1900 lbs. 
 Comp. C, Sta. 194 to 276 
 4100 lbs. 
 Comp. D, Sta. 128 to 276 
 3450 lbs. 
 Comp. E, Sta. 276 to 358 
 4500 lbs. 
 Comp. F, Sta. 358 to 440 
 4500 lbs. 
 Comp. G, Sta. 399 to 542.5 
 1750 lbs. 
 Comp. H, Sta. 440 to 542.5 
 5200 lbs. 
 Comp. I, Sta. 542.5 to 615 
 3100 lbs. 
 Comp. J, Sta. 615 to 704 
 2800 lbs."
