Keyterm,Info
"A5PC 
 DE HAVILLAND 
 DH 82A 
 August 15, 1968",
Type Certificate Holder,"Harry E. Williams 
 5 N.W. Road 
 Randolph AFB, Texas 78148"
"I - De Havilland (Australia) Model DH 82A 2POLB (Normal and Utility Category), approved August 5, 1968",
Engine,"Bristol Siddeley Gipsy Major 1 or 1F or 1C or 1J 
 General Motors - Holden's Gipsy Major 1"
Fuel,"Gipsy Major 1 - 
 Minimum grade 69 Octane, lead content - nil. (Fuels containing not 
 more than 3.33 mls. Tetra Ethyl lead/U.S. gallon may be used provided aluminum 
 alloy cylinder heads, or aluminum-bronze cylinder heads modified to incorporate steel 
 exhaust valve seat inserts, are installed.) 
 Gipsy Major 1F - 
 Minimum grade 69 Octane, containing not more than 3.33 mls. 
 Tetra Ethyl lead/U.S. gallon. 
 Gipsy Major 1C - 
 Minimum grade 77 Octane, containing not more than 3.33 mls. 
 Tetra Ethyl lead/U.S. gallon. 
 Gipsy Major 1J - 
 Minimum grade 80 Octane, containing not more than 3.33 mls. 
 Tetra Ethyl lead/U.S. gallon."
Engine limits,"Gipsy Major 1 - 
 Maximum takeoff and climb (60 minutes limit): 
 and 1F 
 2100 rpm (122 bhp) 
 Maximum continuous (sea level) 
 2100 rpm (112 bhp) 
 Maximum overspeed, full throttle (5 minutes limit) 
 2400 rpm 
 Gipsy Major 1C - Maximum takeoff and climb (60 minutes limit): 
 2100 rpm (130 bhp) 
 Maximum continuous (sea level) 
 2100 rpm (120 bhp) 
 Maximum overspeed, full throttle (5 minutes limit): 
 2400 rpm 
 Gipsy Major 1J - 
 Maximum takeoff and climb (60 minutes limit): 
 2400 rpm (142 bhp) 
 Maximum continuous (sea level) 
 2300 rpm (138 bhp) 
 Maximum overspeed, full throttle (5 minutes limit): 
 2550 rpm"
Page No,"1 
 2 
 3 
 4"
Rev No,"- 
 - 
 - 
 -"
Propellers,"Manufacturer 
 Gipsy Major 1, 1F and 1J 
 Diameter (ft.) 
 Pitch (ft.) 
 Geo Adams and Son 
 A16 
 6.33 
 5.25 
 "" 
 A37 
 6.58 
 4.58 
 "" 
 A44 
 6.50 
 4.58 
 "" 
 A49 
 6.75 
 4.17 
 "" 
 DH5220/H/26 
 6.33 
 4.92 
 De Havilland 
 DH5212/D 
 6.17 
 5.42 
 "" 
 DH5218/B 
 6.50 
 5.10 
 "" 
 DH5220/B 
 6.33 
 5.08 
 "" 
 DH5220/G 
 6.33 
 4.58 
 "" 
 DH5220/H 
 6.33 
 4.92 
 "" 
 DH5220/K 
 6.33 
 5.00 
 "" 
 DH5220/L 
 6.33 
 4.75 
 "" 
 DH5220/M 
 6.33 
 4.50 
 "" 
 DH5220/P 
 6.33 
 4.58 
 "" 
 DH5232/A 
 6.50 
 5.10 
 "" 
 DH5232/B 
 6.50 
 5.30 
 Lang Propellers 
 LA506/3 
 6.50 
 4.35 
 "" 
 LA594/2 
 6.50 
 4.35 
 "" 
 LA596 
 6.50 
 5.00 
 "" 
 LA604 
 6.50 
 4.58 
 Perfectus Airscrew Co. 
 F5 
 6.17 
 5.42 
 "" 
 PA-1 
 6.33 
 5.25 
 "" 
 PA12 
 6.33 
 4.92 
 "" 
 PA13 
 6.33 
 4.75 
 "" 
 PA14 
 6.33 
 4.58 
 "" 
 PA15 
 6.50 
 4.58 
 "" 
 PA20 
 6.42 
 5.25 
 "" 
 PA21 
 6.50 
 5.25 
 "" 
 PA22 
 6.50 
 4.33 
 "" 
 PA25 
 6.66 
 4.08 
 "" 
 PA31 
 6.75 
 4.50 
 "" 
 PA44-08 
 6.75 
 4.08 
 "" 
 PA44-33 
 6.50 
 4.33 
 "" 
 PA44-75 
 6.33 
 4.75 
 "" 
 PA44-92 
 6.33 
 4.92 
 "" 
 PA44-425 
 6.33 
 5.25 
 "" 
 PA44-525 
 6.42 
 5.25 
 "" 
 PA44-625 
 6.50 
 5.25 
 "" 
 PA44-658 
 6.50 
 4.58 
 "" 
 PA44-992 
 6.75 
 3.86 
 Airscrew Co. 
 ZD5220/1 
 6.33 
 4.83 
 "" 
 Z973 
 6.23 
 5.50 
 "" 
 Z3101/1 
 6.42 
 5.22 
 Fairey Reed 
 A66016/X4 
 7.00 
 4.58 
 "" 
 C66969/X1 
 5.92 
 4.50 
 "" 
 67104A/X4 
 7.00 
 4.77 
 "" 
 67104A/X7 
 7.00 
 4.71 
 "" 
 67104A/X10 
 7.00 
 4.60 
 "" 
 67104A/X14 
 7.00 
 4.52 
 "" 
 67575A/X1 
 7.00 
 4.71 
 "" 
 84723A/X1 
 7.00 
 4.84 
 "" 
 94234A/X1 
 6.20 
 5.85 
 Gipsy Major 1C 
 De Havilland 
 DH5220/P 
 6.33 
 4.58 
 Airscrew Co. 
 Z8010 
 6.84 
 3.53 
 Fairey Reed 
 B104951/X2 
 6.75 
 5.02 
 "" 
 A66875/X4 
 6.50 
 5.84"
Airspeed limits IAS,Never exceed 139 knots (160 m.p.h.)
