Keyterm,Info
"A9SW 
 Revision 12 
 AIR TRACTOR 
 AT-250 
 AT-300 
 AT-301 
 AT-302 
 AT-400 
 AT-400A 
 March 5, 2001",
Type Certificate Holder,"Air Tractor, Inc. 
 Olney, Texas 76374"
"I - Model AT-300 1 PCLM (Restricted Category) Approved November 30, 1973",
Engine,"Pratt & Whitney R985-AN1, or -AN3, with carburetor parts list setting A30258-2."
Fuel,80/87 minimum grade aviation gasoline
Engine limits,"HP 
 RPM 
 M.P. 
 ALT. 
 Takeoff (5 minutes) 
 450 
 2300 
 37.5 
 S.L. 
 Max. Continuous 
 450 
 2300 
 37.5 
 S.L. 
 Max. Continuous 
 450 
 2300 
 37.0 
 1,500"
Propeller and,"Hamilton Standard, constant speed, 2D30 hub, 6101A-12 blades."
propeller limits,"Diameter 109 in. max., 107 in. min. Pitch settings 10.5° low and 
 26° high at 42"" sta."
Airspeed limits,Vne (Never exceed)176 m.p.h. (153 knots)
CAS,"Va (Maneuvering)140 m.p.h. (121 knots) 
 Vno (Max. structural cruising)140 m.p.h. (121 knots) 
 Vfe (Flap extended)115 m.p.h. (100 knots)"
CG range,"(+14.0) to (+18.0) at 5,000 lbs. 
 (+14.0) to (+23.0) at 4,300 lbs. and below. 
 Straight line variation between points. 
 NOTE 13"
Maximum weight,"5,000 lbs."
No of seats,1 (+74.0)
Maximum hopper load,See weight and balance data.
Fuel capacity,"76 gal. (+33.0) 
 (70 gal. usable capacity, one 38.0 gal. tank in each wing.)"
Oil capacity,9.5 gal. total 71 lb. at (-23.0) (8 gal. usable) See Note 8.
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11"
Rev No,"12 
 10 
 10 
 10 
 10 
 10 
 10 
 10 
 11 
 12 
 12"
Control surface movements,"Elevator 
 Up 
 30° 
 Down 
 18° 
 Elevator tab 
 Up 
 21° 
 Down 
 21° (S/N -0001 through -0003) 
 Up 
 11° 
 Down 
 10° (S/N -0004 and up) 
 Rudder 
 Left 
 21°±1° 
 Right 
 21°±1° 
 Aileron 
 Up 
 23° 
 Down 
 15° 
 Flaps 
 --- 
 Down 
 29° 
 Aileron droop with full flap 
 10°"
Serial Nos eligible,300-0001 and subsequent
"II - Model AT-301 1 PCLM (Restricted Category) Approved December 19, 1974",
Engine,"Pratt & Whitney WASP R1340 ANI (S3H1 Commercial designation) with carburetor parts 
 list setting 395118-3 or A-18639-7 or A-18639-8"
Fuel,80/87 minimum grade aviation gasoline
Engine limits,"HP 
 RPM 
 M.P. 
 ALT. 
 Takeoff (5 minutes) 
 600 
 2250 
 36.0 
 S.L. 
 Max. Continuous 
 550 
 2200 
 34.0 
 S.L. 
 Max. Continuous 
 550 
 2200 
 32.5 
 5,000"
Propeller and,"Hamilton Standard, 22D40 hub, 6533A-12 blades,"
propeller limits,"constant speed hydromatic. 
 Diameter 109 inch maximum 107 inch minimum. 
 Pitch settings 12° low and 35° high at 42 inch station."
OR,"Hamilton Standard 22D40 hub, EAC AG200-2 blades, 
 constant speed, hydromatic. 
 Diameter 106 inch maximum 104 inch minimum 
 Pitch settings 12° low and 35° high at 42 inch station."
OR,"Hamilton Standard 12D40 hub, 6101A-12 blades, 
 constant speed. 
 Diamter 109 inch maximum 107 inch minimum 
 Pitch settings 12° low and 26° high at 42 inch station."
OR,"Hamilton Standard 23D40 hub, 6533A-18 blades, 
 constant speed, hydromatic, 3-blade. 
 Diameter 103 inch maximum 101 inch minimum 
 Pitch settings 10° low and 35° high at 42° inch station."
OR,"Hamilton Standard 12D40 hub, EAC AG100-2 blades, 
 constant speed. 
 Diameter 106 inch maximum 104 inch minimum 
 Pitch settings 11° low and 26° high at 42° inch station."
Airspeed limits,"Vne 
 (Never exceed) 
 176 m.p.h. (153 knots)"
CAS,"Va 
 (Maneuvering) 
 140 m.p.h. (121 knots) 
 Vno 
 (Max. structural cruising) 
 140 m.p.h. (121 knots) 
 Vfe 
 (Flap extended) 
 115 m.p.h. (100 knots)"
CG range,"(+14.0) to (+18.0) at 5,000 lbs. 
 (+14.0) to (+23.0) at 4,300 lbs. and below. 
 Straight line variation between points. 
 NOTE 13"
Maximum weight,"5,000 lbs."
No of seats,1 (+74.0)
Maximum hopper load,See weight and balance data.
Fuel capacity,"76 gal. (+33.0) 
 (70 gal. usable capacity, one 38.0 gal. tank in each wing.) 
 126 gallons optional, (120 gallons usable)"
Oil capacity,9.5 gal. total 71 lb. at (-23.0) (8 gal. usable) See Note 8.
Control surface movements,"Elevator 
 Up 
 30° 
 Down 
 18° 
 Elevator tab 
 Up 
 21° 
 Down 
 21° (S/N -0001 through -0003) 
 Up 
 11° 
 Down 
 10° (S/N -0004 and up) 
 Rudder 
 Left 
 21°±1° 
 Right 
 21°±1° 
 Aileron 
 Up 
 23° 
 Down 
 15° 
 Flaps 
 --- 
 Down 
 29° 
 Aileron droop with full flap 
 10°"
Serial Nos eligible,301-0001 and subsequent
