Keyterm,Info
"R00023LA 
 Revision 1 
 Unical Aviation, Inc. 
 UH-60A 
 August 13, 2021",
TYPE CERTIFICATE HOLDER,"Unical Air Inc. 
 1240 Oakhaven Lane 
 Arcadia, California 91006 
 TYPE CERTIFICATE HOLDER RECORD: Unical Aviation, Inc .transferred to Unical Air Inc. on August 13, 2021"
"I - MODEL: UH-60A (Restricted Category Military Surplus Rotorcraft) Approved Aug 28, 2018",
ENGINES,"(2) General Electric T700-GE-700 Original 
 (2) General Electric T700-GE-701C Alternate 
 (2) General Electric T700-GE-701D Alternate"
FUEL,"Aviation Kerosene JP-4, JP-5, JP-8, Jet A, Jet A-1 or Jet B. 
 *See NOTE 9 for alternate and emergency fuels."
ENGINE LIMITS T700GE700,"POWER TURBINE 
 GAS GEN 
 POWER TURBINE 
 SHAFT HP 
 RPM 
 RPM 
 INLET (TGT)"
Military Power 30 min,"1,561 
 20,900 
 44,700 
 850° C 
 1,318 
 20,900 
 44,700 
 775° C"
ENGINE LIMITS T700GE701DCC,"POWER TURBINE 
 GAS GEN 
 POWER TURBINE 
 SHAFT HP 
 RPM/% 
 RPM/% 
 INLET (TGT)"
2 12 min OEI,"1,940 
 20,900/100 
 44,700/102 
 903° C"
Maximum Rating 10 Min dual,"1,890 
 20,900/100 
 44,700/102 
 878° C"
30 min dual,"1,800 
 20,900/100 
 44,700/102 
 851° C 
 1,662 
 20,900/100 
 44,700/102 
 810° C"
TRANSMISSION LIMITS,"TORQUE: 
 110% Single Engine (No time limit) 
 100% Dual Engine (No time limit)"
ROTOR LIMITS,"Power Off: 
 Power On: 
 Max. 265 RPM (110%) 
 Max. 258 RPM (107%) 
 Min. 217 RPM (90%) 
 Min. 232 RPM (96%)"
Page No,"1 
 2 
 3 
 4"
Rev No,"1 
 - 
 - 
 -"
AIRSPEED LIMITS,"Vne Power on: 193 knots IAS, (221 MPH). See UAI 1-1520-237-10, Rotorcraft Flight Manual for 
 Unical Aviation UH-60A, Revision A, dated April 18, 2018, or later FAA-approved revision for 
 variations of Vne with gross weight, pressure altitude, and temperature and for additional limitation 
 data."
EMPTY WEIGHT CG RANGE,None
DATUM,341.2 inches forward of the main rotor centroid.
LEVELING MEANS,"Plumb bob in L/H cabin door frame to leveling plate on cabin floor. Ref. Work Package 1727 
 contained in TM 1-1520-237-23."
MAXIMUM WEIGHT,"22,000 lbs. *See NOTE 13 for configuration requirements."
MINIMUM CREW,"2 (pilot, copilot) at Sta. 227.1"
NO OF PASSENGERS,None. *See NOTE 10 for information on personnel carrying restrictions.
NUMBER OF SEATS,"2 at Sta. 227.1; 1 at Sta. 262.0; 3 at Sta. 282.0; 3 at Sta. 320.7; 4 at Sta. 339.8; 4 at Sta. 387.2. 
 Refer to UAI 1-1520-237-10, Rotorcraft Flight Manual for Unical Aviation UH-60A, 
 Revision A, dated April 18, 2018, or later FAA-approved revision for approved seat 
 configurations and loading information."
OTHER LIMITS,"Refer to UAI 1-1520-237-10, Rotorcraft Flight Manual for Unical Aviation UH-60A, 
 Revision A, dated April 18, 2018, or later FAA-approved revision. Flight hours are counted 
 from takeoff to landing."
FUEL CAPACITY,"361.5 gallons; 2 tanks (LH & RH interchangeable) 
 359.7 gallons; 2 tanks (LH &RH interchangeable) (with fuel boost pumps installed). at Sta. 
 420.75"
OIL CAPACITY,7 quarts each engine at Sta. 375.0
SERIAL NO APPROVED,"U.S. military surplus UH-60A helicopters as identified in Unical Aviation report no. UAI 
 UH60A-SNL, Military Document Supplement, Revision -, dated April 05, 2018, or later 
 FAA-approved revision."
