Keyterm,Info
"1A15 
 Revision 34 
 Piper Aircraft, Inc 
 PA-24 
 PA-24-250 
 PA-24-260 
 PA-24-400 
 August 7, 2006",
Type Certificate Holder,"Piper Aircraft, Inc. 
 2926 Piper Drive 
 Vero Beach, Florida 32960"
Type Certificate Holder Record,"The New Piper Aircraft, Inc transferred TC 1A15 to Piper Aircraft, Inc on August 7, 
 2006"
"I. - Model PA-24, 4 PCLM (Normal Category), Approved June 20, 1957.",
Engine,Lycoming O-360-A1A (See Item 111 for eligible relocated engines)
Fuel,91/96 min. grade aviation gasoline
Engine Limits,"All operations, 2700 r.p.m. (180 hp)"
Airspeed Limits,"Vne 
 (Never Exceed) 
 202 mph 
 (175 knots) 
 Vno 
 (Maximum Structural Cruise) 
 160 mph 
 (139 knots) 
 Vp 
 (Maneuvering) 
 154 mph 
 (134 knots) 
 Vfe 
 (Flaps Extended) 
 125 mph 
 (108 knots) 
 Vle 
 (Landing Gear Extended) 
 S/N 24-2 through 24-102: 
 125 mph 
 (108 knots) 
 S/N 24-1, and 24-103 through 
 24-3687: 
 150 mph 
 (130 knots)"
Center of Gravity,"(+89.0) 
 to 
 (+94.0) 
 at 
 2550 lb."
C G Range,"(+83.0) 
 to 
 (+94.0) 
 at 
 2206 lb."
Gear Extended,"(+82.0) 
 to 
 (+94.0) 
 at 
 1900 lb. or less 
 Straight line variation between points given. 
 Moment due to retracting of landing gear (1266 in. -lb.) 
 89.0 
 94.0 
 2550 
 Aircraft Weight 
 83.0 
 2206 
 (lb.) 
 82.0 
 1900 
 Inches Aft of Datum"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15 
 16 
 17 
 18 
 19 
 20 
 21 
 22 
 23 
 24"
34,"33 
 33 
 33 
 33 
 33 
 33 
 33 
 33 
 33 
 33 
 33 
 33 
 33 
 33 
 33 
 33 
 33 
 33 
 33 
 33 
 33 
 33 
 33"
25,"26 
 27 
 28"
33,"33 
 33 
 33"
Empty Weight C G Range,None
Maximum Weight,2550 lb.
Number of Seats,"4 
 (2 at +85, 2 at +118.5)"
Maximum Baggage,"Rear compartment at 
 (+142) 
 100 lb. 
 (S/N 24-2 through 24-102) 
 200 lb. 
 (S/N 24-1, and 24-103 through 24-3687)"
Fuel Capacity,"60 gallons at (+90) 
 (Two wing tanks)"
Oil Capacity,"2 gallons at 
 (+25) 
 (+24 when Item 111 is installed.)"
Control Surface Movements,"Main Surfaces 
 Aileron 
 19° 
 Up 
 15° 
 Down 
 Horizontal T.E. 
 S/N 24-2 
 through 24-102: 
 11° 
 Up 
 5° 
 Down 
 S/N 24-1, 24-103 
 through 24-3687: 
 13° 
 Up 
 5° 
 Down 
 Rudder 
 25° 
 Left 
 25° 
 Right 
 Flap 
 27° 
 Down 
 Anti-Servo tab (with stabilizer in 
 neutral position) 
 7° 
 Up 
 13° 
 Down"
Serial Numbers Eligible,24-1 through 24-3687.
Required Equipment,"In addition to the pertinent required basic equipment specified in CAR 3, the following 
 items of equipment must be installed: 1(a), 1(b), 101, 102, 103, 201(a), 205, 206(a), 
 301(a), 302(a), and 401(a), 401(d) or 401(k)."
"II. - Model PA-24-250, 4 PCLM (Normal Category), Approved April 16, 1958.",
Engine,Lycoming O-540-A1A (See Item 109 for optional engines)
Fuel,91/96 min. grade aviation gasoline
Engine Limits,"All operations, 2575 r.p.m. (250 hp)"
Airspeed Limits,"Vne 
 (Never Exceed)*** 
 203 mph 
 (177 knots) 
 Vno 
 (Maximum Structural Cruise) 
 180 mph 
 (156 knots) 
 Vle 
 (Landing gear extended) 
 150 mph 
 (130 knots) 
 Vp 
 (Maneuvering) 
 144 mph 
 (125 knots) 
 Vfe 
 (Flaps Extended) 
 125 mph 
 (108 knots) 
 *** See Item 618 for approved speed increase."
Center of Gravity,"S/N 24-1, 24-103 through 24-2298, except 24-2003:"
CG range,"(+87.7) 
 to 
 (+93.0) 
 at 
 2800 lb. 
 (+82.5) 
 to 
 (+93.0) 
 at 
 2400 lb. 
 (+80.5) 
 to 
 (+93.0) 
 at 
 1900 lb. 
 S/N 24-2003, 24-2299 through 24-3687: 
 (+86.0) 
 to 
 (+93.0) 
 at 
 2900 lb. 
 (+82.5) 
 to 
 (+93.0) 
 at 
 2600 lb. 
 (+80.5) 
 to 
 (+93.0) 
 at 
 2000 lb. 
 Straight line variation between points given. 
 Moment due to retracting of landing gear (1266 in. -lb.) 
 86.0 
 93.0 
 87.7 
 93.0 
 2900 
 2800 
 82.5 
 82.5 
 2600 
 2400 
 Aircraft"
Aircraft,Weight
Weight,(lb.)
lb,"1900 
 2000 
 80.5 
 80.5 
 Inches Aft of Datum 
 Inches Aft of Datum 
 S/N 24-1, 24-103 through 24-2298 
 S/N 24-2003, 24-2299 through 24-3687 
 Except 24-2003"
Empty Weight C G Range,None
Maximum Weight,"2800 lb. 
 (S/N 24-1, 24-103 through 24-2298, except 24-2003) 
 2900 lb. 
 (S/N 24-2003, 24-2299 through 24-3687)"
Number of Seats,"4 
 (2 at +85, 2 at +118.5)"
Maximum Baggage,"200 lb. at 
 (+142) 
 (Rear compartment)"
Fuel Capacity,"S/N 24-1, 24-103 through 24-2843, except 24-2563: 
 60 gallons at (+90) (Two 30 gallon wing tanks) 
 S/N 24-2563, 24-2844 through 24-3687: 
 56 gallons at (+90) (Two 28 gallon wing tanks) 
 See NOTE 1 for unusable fuel. 
 See Item 112 for auxiliary fuel tanks."
Oil Capacity,"3 gallons at 
 (+28)"
Control Surface Movements,"Main Surfaces 
 Aileron 
 19° 
 Up 
 15° 
 Down 
 Horizontal T.E. 
 S/N 24-1, 24-103 through 24-2843, 
 except 24-2563: 
 13° 
 Up 
 5° 
 Down 
 S/N 24-2563, 24-2844 
 through 24-3687: 
 14° 
 Up 
 4° 
 Down 
 Rudder 
 25° 
 Left 
 25° 
 Right 
 Flap 
 S/N 24-1, 24-103 through 24-2843 
 except 24-2563: 
 27° 
 Down 
 S/N 24-2563, 24-2844 
 through 24-3687: 
 32° 
 Down"
Control Surface Movements,"Anti-Servo tab (with stabilizer in neutral position) 
 S/N 24-1, 24-103 through 
 24-2843, except 24-2563: 
 7° 
 Up 
 13° 
 Down 
 S/N 24-2563, 24-2844 through 
 24-3687: 
 7° 
 Up 
 15° 
 Down"
Serial Numbers Eligible,"24-1, 24-103 through 24-3687."
Required Equipment,"In addition to the pertinent required basic equipment specified in CAR 3, the following 
 items of equipment must be installed: 
 3(a) and 3(b), 103, 106, 107(a) or 107(b), 201(a), 202(b), 205, 206(a), 301(a) or 301(b), 
 302(a), 401(c), or 401(f), or 401(n), or 401(s), or 401(v), 603, 617(a), 401(bz) 
 When Item 109(e) is installed, substitute Items 113 and 114(a) or 114(b) in place of 
 Items 106 and 107(a) or 107(b), respectively."
"III. Model PA-24-400, 4 PCLM (Normal Category), Approved December 27, 1963.",
Engine,Lycoming IO-720-A1A or IO-720-A1B
Fuel,100/130 min. grade aviation gasoline
Engine Limits,"All operations, 2650 r.p.m. (400 hp)"
Airspeed Limits,"Vne 
 (Never Exceed) 
 250 mph (219 knots) 
 Vno 
 (Maximum Structural Cruise) 
 210 mph (182 knots) 
 Vp 
 (Maneuvering) 
 160 mph (139 knots) 
 Vle 
 (Landing Gear Extended) 
 150 mph 
 (130 knots) 
 Vfe 
 (Flaps Extended) 
 125 mph (108 knots)"
Center of Gravity,"(+84.8) 
 to 
 (+90) 
 at 3600 lb."
C G Range,"(+81.5) 
 to 
 (+90) 
 at 3300 lb."
Gear Extended,"(+77.0) 
 to 
 (+90) 
 at 2500 lb. or less 
 Straight line variation between points given. 
 Moment due to retracting of landing gear (1266 in. -lb.) 
 90.0 
 84.8 
 3600 
 81.5 
 3300 
 Aircraft 
 Weight 
 (lb.) 
 77.0 
 2500 
 Inches Aft of Datum"
Empty Weight C G Range,None
Maximum Weight,3600 lb.
