Keyterm,Info
"H14NM 
 Helicopter Transport 
 Services 
 CH-54B 
 August 30, 2019 
 Revision 13",
Holder of Type Certificate,"Helicopter Transport Services, LLC 
 14497 Keil Road NE 
 Aurora, OR 97002"
Type Certificate Holder Record,"TC issued to Blue Bird Helicopter on September 15, 1993 
 TC transferred to Helicopter Transport Services February 21, 2001 
 Address Change on January 9, 2014"
"1. Model CH-54B (Military Surplus, Restricted Category) approved September 15, 1993 (see Note 6).",
Engines,"2 Pratt & Whitney JFTD12A-5A (T73-P-700), with Hamilton Standard Fuel 
 Control JFC56-6"
Fuel,"Aviation Kerosene JP-4 or JP-5 
 (Conforming to Pratt & Whitney Specification No. 522)."
Engine Limits,"Sea Level Static, Standard Day Conditions 
 Power 
 Gas 
 Power Turbine 
 Inlet Temp. (T5) 
 Shaft HP 
 Turbine R.P.M. 
 Gen. R.P.M. 
 Takeoff (5 min.) 
 4800 
 9,450 (105% N2) 
 16,700 (104% N1) 
 720°C 
 One engine 
 inoperative (30 min.) 
 4800 
 9,450 (105% N2) 
 16,700 (104% N1) 
 720°C 
 Maximum continuous 
 4420 
 9,450 (105% N2) 
 16,700 (104% N1) 
 675°C 
 Allowable maximum 
 overspeed 
 - - 
 10,260 (114% N2) 
 16,700 (104% N1) 
 675°C 
 Acceleration limit (2 min.) 
 - - 
 - - 
 - - 
 720°C 
 Starting limit (2 min.) 
 - - 
 - - 
 - - 
 525°C 
 Takeoff and maximum continuous horsepower ratings are normally obtained at a 
 power turbine speed of 9,000 r.p.mRPM. (100% N2). 
 Total power for two-engine operation is limited to 7880 s. hp. (82% torque) for 
 takeoff and 6530 s. hp. (68% torque) maximum continuous."
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7"
Rev No,"13 
 9 
 13 
 9 
 11 
 10 
 9 
 Nr)* 
 Nr)** 
 Minimum 176 RPM r.p.m. ( 95% 
 Minimum 185 RPM r.p.m. (100% 
 Nr)* 
 Nr)** 
 *During autorotation, do not operate below 95% or above 110% Nr. Minimum 
 Nr, down to 86%, is permitted momentarily during single-engine landing 
 maneuvers. 
 **When operating with power on, do not operate continuously below or above 
 100% Nr even though the normal operating range is 100% to 104% Nr. During 
 takeoff and landing, a rotor rpm range of 100% to 104% Nr is permissible to 
 reduce rotor induced airframe vibrations. This increased speed range is not to be 
 used in any of the remaining flight regimes."
Airspeed Limits,"Vne (never exceed) 120 m.p.h.MPH (104 knots) at 47,000 lbs. gross weight. 
 For airspeed limits at lower gross weights and variation of Vne with altitude 
 refer to Rotorcraft Flight Manual."
Other Limits,"The helicopters approved under this type certificate are done so under the 
 concept of limited exposure associated with escape from inadvertent ice 
 encounters, and are prohibited against flight into known icing. The helicopters 
 must be re-evaluated if certification to the General Ice Protection Airworthiness 
 Regulations is required."
CG Range,"(+323.0) to (+349.0) at 23,000 lbs. 
 (+323.0) to (+349.0) at 30,000 lbs. 
 (+326.4) to (+349.0) at 38,000 lbs. 
 (+326.4) to (+346.0) at 38,000 lbs. 
 (+328.0) to (+346.0) at 42,000 lbs. 
 (+328.0) to (+346.0) at 47,000 lbs. 
 Straight-line variation between points given. 
 47,000 
 42,000 
 38,000 
 Gross 
 Weight 
 (Pounds) 
 30,000 
 23,000 
 323 
 328 
 346 349 
 Station -- Inches"
Datum,336 inches forward of main rotor centroid.
Leveling Means,Plumb line from top level plate inside cockpit aft door.
Maximum Weight,"47,000 lbs."
Minimum Crew,Pilot and Co-Pilot
No Seats,"See Note 14. 2 at (+94.0), 1 at (+108.5), 1 at (+127.0), 1 at (+130.0)."
Maximum Baggage,"500 lbs. at (+124.0) - two baggage compartments with a maximum allowable 
 load of 250 lbs. each compartment, and 500 lbs. at (+147); maximum allowable 
 floor loading of 300 psf, all three compartments."
Fuel Capacity,"1351 gal.; 454 gal. at (+280.8), 454 gal. at (+397.3), 443 gal. at (+461.3)."
Oil Capacity,3.2 gal. at (+234.0); 2 tanks 1.6 gallon each
Control Movements,"For rigging information, refer to Maintenance Manual. (See Note 3.)"
Other Operating Limitations,See NOTE 6.
Approved Serial No’s,"The following model CH54B helicopters have been approved under this TC: 
 S/N’s: 69-18467, 69-18470, 69-18484, 69-18463, 69-18468, 69-18469 and 69- 
 18466 only."
