Keyterm,Info
"R00002RD 
 REVISION 15 
 Leonardo S.p.a. 
 AB139 
 AW139 
 February 1, 2022",
Type Certificate Holder,"Leonardo S.p.a . 
 Helicopter Division 
 Piazza Monte Grappa, 4 
 00195 – Rome, Italy"
Type Certificate Holder Record,"Agusta S.p.A. was previous name of TC holder. The company name change 
 history is presented below. 
 Type Certificate Holder 
   
   
    
 Period 
    
 Costruzioni Aeronautiche Giovanni Agusta Via Giovanni 
   
   
   
   
   
   
   
   
            
 28 May 1975 – 
 Agusta, 520; 21017 Cascina Costa di Samarate (VA) – Italy 
   
   
   
   
     
   
     
    
   
   
    
 29 November 1988 
   
   
   
   
   
   
   
   
   
   
   
 Agusta S.p.A. Via Giovanni Agusta, 520; 21017 Cascina 
 30 November 1988 ‐ 
     
   
     
    
   
   
    
 Costa di Samarate (VA) – Italy 
 19 December 1996 
   
     
   
   
   
   
   
   
   
 Agusta un’azienda di Finmeccanica S.p.A. Via Giovanni 
 20 December 1996 ‐ 
   
   
   
   
     
   
     
    
   
   
    
 Agusta, 520; 21017 Cascina Costa di Samarate (VA) – Italy 
 27 December 1999 
   
   
   
   
   
   
   
   
   
   
   
 Agusta S.p.A. Via Giovanni Agusta, 520; 21017 Cascina 
 28 December 1999 ‐ 
     
   
     
    
   
   
    
 Costa di Samarate (VA) – Italy 
 31 May 2011 
   
   
   
   
   
   
   
   
   
            
 AgustaWestland S.p.A. Via Giovanni Agusta, 520; 21017 
 1 June 2011 ‐ 
   
     
   
     
    
   
   
    
 Cascina Costa di Samarate (VA) – Italy 
 30 July 2014 
   
   
   
   
     
   
   
   
          
 AgustaWestland S.p.A. Piazza Monte Grappa, 4; 00195 
 31 July 2014 ‐ 
    
   
   
    
 Roma ‐ Italy 
 31 December 2015 
   
   
   
   
   
   
   
   
    
 Finmeccanica S.p.A., Helicopter Division Piazza Monte 
 1 January 2016 ‐ 
     
   
   
    
   
   
    
 Grappa, 4; 00195 Roma ‐ Italy 
 14 July 2016 
   
   
   
   
   
     
   
   
   
    
 Leonardo S.p.A., Helicopters Piazza Monte Grappa, 4; 
 since 15 July 2016 
   
    
 00195 Roma ‐ Italy"
"I. Model AB139 (S/N 31001 through S/N 31054) and Model AW139 (S/N 31055 onwards). See NOTE 9. 
 (Transport Helicopter: Category A, Approved April 10, 2006; Category B, Approved December 20, 2004.)",
Engine,"Two (2) Pratt and Whitney Canada Inc. PW PT6C-67C, 
 Type Certificate No. E00068EN 
 Free turbine turboshaft engines with FADEC. 
 Or; 
 Two (2) Pratt and Whitney Canada Inc. PW PT6C-67C1,"
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 I I I I I I I I"
Rev No,"15 
 15 
 1 
 8 
 14 
 15 
 14 
 14 
 15 
 Type Certificate No. E00068EN 
 Free turbine turboshaft engines with FADEC. 
 (SEE NOTE 19)"
Fuel,"For all temperatures: 
 Jet A-1, JP5, JP8, JP8+100, GOST 10227, GOST 10227 RT"
Oil,"For all temperatures: 
 MIL-PRF-83282 Hydraulic Oil 
 Alternative for low temperatures MIL-PRF-5606 
 MIL-PRF-23699F Transmission Oil 
 For engine oils see Engine Maintenance Manual 
 For detailed information see Section I 
 of the approved Rotorcraft Flight Manual"
Installed Engine Limits,"Max gen 
 Max Output Shaft 
 Max torque 
 Max ITT 
 Speed 
 speed 
 % (Lbft) 
 °C 
 rpm 
 rpm 
 OEI 2 ½ min 
 160% (400) 
 835 
 40500 
 21000 (21420)* 
 OEI Continuous 
 140% (350) 
 775 
 39100 
 21000 (21420) * 
 Take Off 5 min 
 110% (275) 
 775 
 39100 
 21000 (21420) * 
 Maximum continuous 
 100% (250) 
 735 
 38200 
 21000 (21420) * 
 (*) For Category-A take off / landings below 90 KIAS and for external load operations."
Transmission limits,"Power (hp) @ 100% NR 
 MCP Max Continuous OEI 
 1400 
 2 ½ min OEI 
 1600 
 MCP Max Continuous AEO 
 1000 (x 2) 
 TOP Take-Off AEO 
 1100 (x 2)"
Rotor Limits,"Power OFF: 
 90% < Nr < 116% 
 Power ON: 
 95% < Nr < 106%"
Air Speed Limits,"VNE Power On = 167 KIAS. See approved Rotorcraft Flight 
 Manual for variations with density altitude. 
 Manual for variations with density altitude. 
 VLE/VLO (gear extended/gear operating) = 150 KIAS/150 KIAS 
 OEI/Power Off = 147 KIAS. See approved Rotorcraft Flight 
 Center of Gravity (C. G.) Range: 
 I ~ 
 I 
 0.07 
 ).09< 
 ~OOi--+--11-r+---+- t-+ -t-+--+--11-r-t6400-j-7 
 ~ 
 .,.!..-- 
 ........ ...... 
 ... - 
 ..... 
 r--1' 
 r""'- ~ 
 6200+---+--,e+-+--+-+--+---+-+--+--,l-i+--+-+-~ 
 ---- 
 ~ 
 """" 
 ~ 
 6000+---+--,f+-+--+-+-~ --+-+--+--,t--1+--+-+-~ 
 ""' 
 I 
 ~00+---+--,fi-+--+-+--+---+-+--+--,t--+--+-+-~ 
 ~ 
 5000+---+--,,-+--+-+--+---+-+--+--,t--4--+-+-~ 
 I 
 I 
 ~ 5400 +---+--,l-+--+-+--+---+-+--+--,t--+1--+-+-~ 
 ~ I 
 i 
 I 
 ~ 
 3': 5200 +---+--<t--+--+-+--+---+-+--+--,t--+-1-+-+-~ 
 I 
 :, 
 _J 
 ~ 
 5000+---+--t--+--+-+--+---+-+--+--,t--+-++-+-~ 
 ,; r-,; 
 t--, 
 ,_ 
 , __ 
 --f- 
 'I', 
 4600 +---+--,,t--+--+-+-~ --+-+--+--,t--+-++-+-~ 
 'r-- 
 .... 
 I/ ""'' 
 B 
 ~ 
 4600+---+-+,t--+--+-+--+---+-+--+--,t--+--#--t-~ 
 'r-- 
 J 
 - -- -- -- _,_ - - 
 r,. 
 ""' 
 I- 
 1- 
 ~ 
 «OOi--+-+-r-+---+- t--t--t-+--+--1r-+---+ ...... ee-7 
 ~ 
 -0.0, 
 +0.120 
 I- 
 1-1- 
 -1- ... 
 1-- 
 4200+---+--,t--+--+-~-+-~-+--+--,t--+--+-~~ 
 8 
 8 
 8 
 8 
 8 
 8 
 8 
 8 
 8 
 8 i 
 8 
 : 
 ~ 
 -0.04 
 004 
 0.08 
 0. 12 
 0. 16 
 -0.12 
 --0.06 
 BL [m] 
 ~ 
 ~ 
 g 
 ~ 
 ~ 
 i 
 ~ 
 ~ 
 ~ 
 ~ 
 ~ 
 [6)1]iL16!aM 
 .CN-39-A-151000-A-A0 126-0002-A-05-1 I 
 l139G0290T04412 lssua A I 
 Weight And Longitudinal Cg Envelope 
 Weight And Lateral Cg Envelope 
 Empty weight Center of Gravity Range. 
 None"
Ambient Temperature Limitations,"22000 
 I 
 \ 
 uSe H AVYI LJN 
 IF NO T MPERA URE OR 
 l<TI µDE RES RICTIO 
 IS A;PPL CABLE 
 20000 
 I 
 ' 
 -~ .....- - 
 v-.i..----v- 1------- [....--i......- 
 ----,----__, 
 I' 
 ""' 
 + 
 V .,.V V"" .,.V ~ 
 ........---L.,/ C.------C--"" ------r....--- ----r 
 V..J.----"". ~ 
 ---r' V 
 ~ 
 .------- 
 ~ 
 ~ 
 --, + 
 f:5E:5 l::5t5 
 '.7 ~ 
 - 
 I-- - 
 '\. 
 ""' 
 'ii 
 18000 
 + ~ 
 ~ 
 ~ 
 ~ 
 v _J.---- ~ 
 I 
 -------1-"" 
 ""' 
 I 
 ~ ~ 
 .,. 
 I 
 16000 
 ------- 
 + ~ 
 ~ 
 ~ 
 9 ~ 
 $ 
 ~ 
 •'= 
 v-__,..--- ~ 
 ~ 
 :.-----t> ""' 
 -r 
 I 
 '\. 
 "" 
 ' ·""' 
 ""'\: 
 14000 
 12000 
 v----_y VJ.--"""": VJ.--"""": KL,/ -----......---: k--:::'.:---- ---+- -4"" 
 ' 
 .. ,-~ 
 V J/'. v_;----: ~ 
 ·--r------- :..--t""""....--- :..--t""""....--- ...z-~ ----r i----+-: -------v -------1-"" 
 v),:""C., v""""""""J.------"". ~ 
 :..----:r---- ::...--r-' 
 ' ' 
 I'- 
 '\. 
 ~ 10000 
 + 
 + ~ 
 + 
 v y ~ 
 t::----t ~ 
 ~ 
 ~ 
 ...----r-------~ 
 ~ ~ 
 ~ ~ 
 v~ r:---;:k:: V..bc:::'S v2 ~ 
 ~ 
 [...----t:::t.x ·------r~ 
 t:""<::: ~ 
 y 
 v~ 
 k;t~ x ~ 
 j:.-----: 
 1))1'--p 
 ~ 
 I 
 ~ 
 % 
 x 
 --:..-+---- 
 1......- ------------r--= 
 ......-J_.------ 
 ....---1....--- --"" 
 ......-_)..----- ;;:::~ 
 ~ - 
 ~ 
 % 
 ----r 
 - 
 + 
 ""\ 
 "" ,~~- 
 I\. 
 ' 
 I 
 l-1-- 
 ~~ [\-f- 
 ·. I~'- 
 \ ' 
 ~ c-f- 
 ' 
 ~ L 
 ~ 
 ::::, 
 C 
 w 
 8000 
 >= 
 t- 
 6000 
 ..J 
 <( 
 >- 
 t- 
 4000 
 iii z 
 -+ ~ 
 V-__...-r""""__....... VA""""------ 
 ~ 
 ~ 
 ~ 
 ~ 
 ___..--r 
 I<""____,... ------ 
 ~ 
 ~ 
 ~ + 
 y 
 v 
 C 
 w 
 2000 
 I 
 ' I 
 + ~ 
 ~ 
 VJ/'. L.,/ I ~ 
 ~ 
 9--fr--L 
 I 
 I 
 __...r___.. 
 ------t'------- 
 ------t"" ~ 
 ~ -----r 
 r, 
 ~ 
 bt:5 
 - 
 :-----r ✓ 
 I 
 I 
 f;1 1 
 ""l/ 
 -2000 
 ;(1 
 ~ 
 V J.-/: VY v/_..... v_.......1,....... ~· 
 ,. ~ 
 . 
 v__..--r------ -::...----rv----VJ--/ V../ 
 \ 
 ~I I 
 !? 
 -4000 
 V J.-/: V__..; 
 ✓ v-_.,,-y-....,. 
 \J 
 Q ' 
 ......r ./ ~ 
 / 
 ...... 
 1, 
 -6000 
 I 
 VY✓ v ~ 
 \ 
 -:..---'""l./ 
 I 
 -8000 
 V I 
 \ 
 I 
 -10000 
 I 
 \ 
 I 
 I 
 I 
 -SO 
 -40 
 -30 
 -20 
 -10 
 a 
 10 
 20 
 30 
 40 
 so 
 110 
 120 
 130 
 140 
 1SO 
 160 
 170 
 OUTSIDE AIR TEMPERATURE rcJ 
 Vne (KIA SJ"
l139G0290T0062 Issue C I,l1CN-39-A-15100D-A-A0126-00003-A-08-1 I
Datum,"Longitudinal station 0 (datum) is 3160 mm forward of the front 
 jack point. Lateral station 0 (datum) is ± 905 mm inboard of each 
 main jack point and coincides with the rotorcraft longitudinal plane 
 of symmetry."
Levelling Means,"Plumb line from ceiling reference point to index plate on floor of 
 passenger cabin located at STA=5055 mm and BL=750 mm 
 (LHS)."
Maximum weights,6400 kg (see NOTE 11)
 Taxi and ramp,6450 kg (see NOTE 11)
 Takeoff,6400 kg (see NOTE 11)
 Landing,6400 kg (see NOTE 11)
Minimum Crew,"One (1) for VFR; 
 Two (2) for IFR. 
 (See also “Equipment” and NOTE 5.) 
 For NVG operations, two (2) pilots or one (1) pilot and one (1) 
 crewmember are required. Both pilots (or pilot and crew member) 
 must be equipped with appropriate Night Vision Goggles. (see 
 NOTE 12)"
Number of Seats,17 (2 crew – 15 passengers maximum)
Maximum Baggage,"200 kg (440 lb) 
 Baggage compartment max pressure load 
 300 kg/m2 (61 lb/sq. ft) 
 200 kg (440 lb) (See NOTE 10) 
 Baggage compartment max tied-up load"
Fuel Capacity,"Total: 
 1588 liters (see Note 18) 
 Unusable for tank: 
 10 liters"
Engine Oil Capacity single,"8.45 U.S. Quarts (8.0 liters) 
 Maximum Altitude for take off and landing. 
 14,000 ft pressure altitude or density altitude, whichever is lower"
Maximum Operating Altitude,"20,000 ft pressure altitude or density altitude, whichever is lower 
 10,000 ft pressure altitude in icing conditions (see NOTE 13) 
 For rigging information, refer to the AB139/AW139 Maintenance 
 Manual."
Import Requirements,"To be considered eligible for operation in the United States, each 
 aircraft manufactured under this Type Certificate must be 
 accompanied by a Certificate of Airworthiness for Export or 
 certifying statement endorsed by the exporting foreign civil 
 airworthiness authority which states the following (in the English 
 language): 
 “The rotorcraft covered by this certificate has been examined, 
 tested and found to conform to the type design approved under 
 FAA Type Certificate No. R00002RD and to be in condition for 
 safe operation.” 
 The only aircraft eligible for import into the United States are those 
 aircraft with the 4-displays configuration defined in LHs Report 
 No. 139G0000P005/02, “AB139 Type Design Definition – 4 
 Display Configuration,” and Report No. 139G0000P005/03, 
 “AW139 Type Design Definition – Long Nose Configuration.” 
 LHs reports 139G0000P005/02 and 139G0000P005/03 are 
 volumes 2 and 3 of the basic LHs report 139G0000P005, “AB139- 
 Type Design Definition,” Rev. H, dated June 7, 2007. (See NOTE 
 5). 
 Aircraft with a Laser Arm Interlock Panel installed are not eligible 
 for import. (See Note 14). 
 Refer to the applicable bilateral agreement to verify eligibility for 
 import into the United States of both new and used aircraft based 
 on the scope of the agreement, to identify any required statements 
 by the exporting authority on the export certificate of airworthiness 
 (or equivalent document), and for procedures for coordinating 
 exceptions to conformity statements on these documents. Refer to 
 FAA Order 8130.2, Airworthiness Certification of Aircraft, for 
 requirements for issuance of an airworthiness certificate for 
 imported aircraft."
Certification Basis,"(1) 14 CFR 21.29 and Part 29, Amendments 29-1 through 29-45. 
 (2) Appendix B to Part 29, Amendment 29-40. 
 (3) 14 CFR 36, Appendix H, Amendment 36-1 through 
 Amendment 36-25. 
 (4) Special Condition is made in accordance with 14 CFR 21.16 as 
 follows: Special Condition No. 29-0010-SC, High Intensity 
 Radiated Fields (HIRF), dated Feb. 19, 2004. 
 (5) Equivalent Level of Safety Findings issued against: 
 (a) 14 CFR 29.1305, as documented in AB139 FAA Memo 
 dated Dec. 20, 2004. 
 (b) 14 CFR 29.1321, as documented in AB139 FAA Memo 
 dated Dec. 20, 2004. 
 (6) Special Condition No. 29-027-SC for Search and Rescue 
 Automatic Flight Control System (See Note 16) 
 The Italian Civil Aviation Authority, ENAC, originally type- 
 certificated this rotorcraft under its Type Certificate Number A415. 
 The FAA validated this product under U.S. Type Certificate 
 Number R00002RD. Effective September 28, 2003, the European 
 Aviation Safety Agency (EASA) began oversight of this rotorcraft 
 on behalf of ENAC, under EASA Type Certificate Number R.006."
Equipment,"The basic required equipment as prescribed in the applicable 
 airworthiness regulations (See Certification Basis) must be 
 installed in the helicopter for certification. 
 See LHs Report No. 139G0840W002 - Equipment List or No. 
 139G0840W005 – Equipment List (Long Nose Configuration). 
 The installation of the following is mandatory for Category-A 
 operations: 
 - Service Bulletin P&WC S.B. 41020; and 
 - Honeywell Primus EPIC software P/N MM7030191-004 or 
 later approved software. 
 The installation of the following is mandatory for Single Pilot VFR 
 operations: 
 - Traffic Advisory System (TCAS), RFM Supplement 25 
 - Quick Reference Handbook (QRH), LHs Publication Code 
 502500032, latest issue; and 
 - Map / QRH Holder, P/N 4G2510F00111, P/N 
 4G2510F00113, or equivalent. 
 The installation of the following is mandatory for Night Vision 
 Goggle Operations: 
 - NVIS compatible lighting systems P/N 4G3360F00111; and 
 - Honeywell Primus EPIC software version 4.8 or later approved 
 software. 
 The installation of the following is mandatory for operating in 
 icing conditions: 
 - Full Ice Protection System kit (P/N 4G3000F00211) 
 Refer to approved Rotorcraft Flight Manual for other approved 
 mandatory and optional equipment."
Service information,"Leonardo Service bulletins, structural repair manuals, vendor 
 manuals, aircraft flight manuals, and overhaul and maintenance 
 manuals, which contain a statement that the document is 
 (ENAC/EASA) approved, are accepted by the FAA and are 
 considered FAA approved. These approvals pertain to the 
 approved type design only."
Flight Manual,"ENAC/EASA approved Rotorcraft Flight Manual (4-Display 
 Configuration), 139G0290X002, dated November 25, 2004, or 
 later approved revision (See NOTE 5 and NOTE 17)."
Maintenance Manual,"Maintenance Planning Information 39-A-AMPI-00-P 
 Maintenance Publication 39-A-AMP-00-P."
NOTE 1,"Current weight and balance report including loading instructions and list of equipment included in the certificated 
 empty weight, must be provided for each helicopter at the time of original airworthiness certification."
NOTE 2,All placards indicated in the approved Rotorcraft Flight Manual must be installed in the appropriate location.
NOTE 3,"Information essential to the proper maintenance of the helicopter is contained in the Manufacturer’s Maintenance 
 Manual provided with each helicopter. Life limited components and associated retirement times are presented in 
 Chapter 4 and must be replaced in accordance therewith."
NOTE 4,"The model AB139/AW139 rotorcraft employs electronic engine controls, commonly named Full authority Digital 
 Engine Controls (FADEC), that are recognized to be more susceptible to Electromagnetic Interference (EMI) than 
 rotorcraft that have non-electronic controls. (EMI may be the result of radiated or conducted interference.) For this 
 reason modifications that add or change systems that have the potential for EMI, must either be qualified to a 
 standard acceptable to the FAA or tested at the time of installation for interference with the FADEC. This type of 
 testing must employ the particular FADEC diagnostic techniques and external diagnostic techniques. The test 
 procedure must be FAA approved."
NOTE 5,"The FAA Rotorcraft Flight Manual (RFM) is identical to the ENAC/EASA approved RFM with exceptions for 
 Minimum Flight Crew limitations and identification of Noise Characteristics. Unique FAA approved pages are 
 marked as “FAA Approved” and must be included in the FAA manual to reflect the differences noted below: 
 1. Section 1, LIMITATIONS, MINIMUM FLIGHT CREW: 
 Requires two pilots for VFR and two pilots for IFR. For Single Pilot VFR operations, refer to RFM Supplement 
 32. 
 2. Section 4, Performance Data, NOISE CHARACTERISTICS: 
 Model: AB139 Engine Pratt and Whitney PT6C-67C & PT6C-67C1 Gross Weight 6400 kg 
 Configuration 
 Level Flyover 
 Take Off 
 Approach 
 EPNL (EPNdB) 
 EPNL (EPNdB) 
 EPNL (EPNdB) 
 100 % NR 
 102 % NR 
 100 % NR 
 102 % NR 
 Clean aircraft 
 89.5 
 90.4 
 90.9 
 92.7 
 93.2 
 No external kits Installed"
NOTE 6,"The LHs Model AB139/AW139 incorporates an integrated avionics system using software-based line replaceable 
 units (LRU) which share a digital signal transmission bus. The software configuration of the AB139/AW139, as 
 delivered from production, is critical to the proper operation of the avionics and cockpit instrumentation system. 
 Modification to the LRU software supplied with the AB139/AW139, replacement of an LRU with a different LRU, 
 addition of new LRU, or alteration of an LRU interface could adversely affect the airworthiness of the certified 
 software. No changes to the integrated avionics system should be made without coordination with the FAA Aircraft 
 Certification Office (ACO) having jurisdiction over the modifier."
NOTE 7,"The hydraulic fluids must conform to MIL-PRF-83282 or MIL-PRF-5606 which is an alternate for low Temperature 
 operation - see LIMITATIONS Section of the approved Rotorcraft Flight Manual. The Landing Gear Shock 
 Absorber must be filled only with MIL-PRF-5606."
NOTE 8,"Any changes to the type design of this helicopter by means of an amended type certificate (TC), supplemental type 
 certificate (STC), or amended STC, requiring instructions for continued airworthiness (ICA's) must be submitted 
 thru the project aircraft certification office (ACO) for review and acceptance by the Fort Worth -Aircraft Evaluation 
 Group (FTW-AEG) Flight Standards District Office (FSDO) prior to the aircraft delivery, or upon issuance of the 
 first standard airworthiness certificate for the affected aircraft, whichever occurs later as prescribed by Title 14 CFR 
 21.50. Type design changes by means of a field approval that require ICA's must have those ICA's reviewed by the 
 field approving FSDO."
