Keyterm,Info
"3A20 
 Revision 82 
 Textron Aviation 
 65 (L-23F) 
 65-A90-1 (JU-21A) 
 A65 
 (U-21A) 
 A-65-8200 
 (RU-21A) 
 65-80 
 (RU-21D) 
 65-A80 
 (U-21G) 
 65-A80-8800 
 (RU-21H) 
 65-B80 
 65-A90-2 (RU-21B) 
 65-88 
 65-A90-3 (RU-21C) 
 65-90 
 65-A90-4 (RU-21E) 
 65-A90 
 (RU-21H) 
 70 
 C90 
 B90 
 C90A 
 E90 
 C90GT 
 H90 (T-44A) 
 C90GTi 
 September 5, 2019",
Type Certificate Holder,"Textron Aviation Inc. 
 One Cessna Boulevard 
 Wichita, KS 67215"
Type Certificate Holder Record,"Beech Aircraft Corporation transferred to 
 Raytheon Aircraft Company on April 15, 1996 
 Raytheon Aircraft Company transferred to 
 Hawker Beechcraft Corporation on March 26, 2007 
 Hawker Beechcraft Corporation transferred to 
 Beechcraft Corporation on April 12, 2013 
 Beechcraft Corporation transferred to 
 Textron Aviation Inc. on October 12, 2016."
Page No,"1 
 2 
 3 
 4 
 5 
 6 
 7 
 8 
 9 
 10 
 11 
 12 
 13 
 14 
 15 
 16 
 17 
 18 
 19 
 20"
Rev No,"82 
 32 
 70 
 70 
 65 
 70 
 36 
 70 
 70 
 42 
 70 
 36 
 36 
 70 
 36 
 70 
 70 
 57 
 70 
 47"
Page No,"21 
 22 
 23 
 24 
 25 
 26 
 27 
 28 
 29 
 30 
 31 
 32 
 33 
 34 
 35 
 36 
 37 
 38 
 39"
Rev No,"70 
 57 
 70 
 70 
 70 
 62 
 70 
 70 
 70 
 70 
 66 
 77 
 82 
 78 
 66 
 82 
 73 
 73 
 81"
"I. Model 65, Queen Air (Military L-23F), 7 or 9 PCLM (Normal Category), Approved February 4, 1959",
Engines,"2 Lycoming IGSO-480-A1A6 or IGSO-480-A1B6 
 2 Lycoming IGSO-480-A1E6 (See NOTE 6 (a))"
Fuel,100/130 min. grade aviation gasoline
Engine Limits,"Straight line manifold pressure variation with altitude shown 
 HP 
 RPM 
 MP 
 Alt 
 Takeoff 
 340 
 3400 
 48.0 
 S.L. 
 Takeoff 
 340 
 3400 
 44.0 
 11,000 
 Takeoff 
 340 
 3400 
 43.5 
 11,000 (See NOTE 6 (a)) 
 Max continuous 
 320 
 3200 
 45.0 
 S.L. 
 Max continuous 
 320 
 3200 
 41.5 
 11,000"
Propeller and Propeller Limits,"2 Hartzell, full-feathering, three-bladed 
 (a) HC-93Z20-2C1 or HC-B3Z20-2A hub with 10151-8R or 10151B-8R 
 aluminum alloy blades and 836 spinner. (see NOTE 6(b)). 
 Pitch settings at 30 in. sta.: low 16, high 87 
 Diameter: not over 93 in., not under 90 in. 
 (b) Woodward hydraulic governor 210190 or 210635. (see NOTE 6(b))"
Airspeed Limits,"Never exceed 
 270 mph (234 knots) 
 Maximum structural cruising 
 205 mph (178 knots) 
 Maneuvering 
 195 mph (169 knots) 
 Flaps extended 
 150 mph (130 knots) 
 Maximum landing gear operating speed: Extension 
 180 mph (156 knots) 
 Retraction 
 150 mph (130 knots) 
 Maximum landing gear extended speed 
 180 mph (156 knots)"
CG Range Landing,(+149.9) to (+158.4) at 7700 lb.
Gear Extended,"(+147.6) to (+158.4) at 6720 lb. or less 
 Straight line variation between points given 
 Moment change due to retracting landing gear -2500 in. -lb. 
 8000 
 7800 
 7600 
 REAR 
 7400 
 LIMIT 
 7200 
 LB. 
 7000 
 6800 
 FWD 
 LIMIT 
 6600 
 6400 
 6200 
 6000 
 146 
 148 
 150 
 152 
 154 
 156 
 158 
 160 
 IN."
Empty Wt CG Range,None
Maximum Weight,"Takeoff - 7700 lbs. 
 Landing - 7350 lbs. or 7700 lbs. S/N LC-203 and up, and LC-168 thru LC-202 
 when modified per Beech Kit dwg. 65-4012."
No of Seats,Maximum 9 (2 crew at +129). See loading instructions for passenger loading.
Maximum Baggage,"350 lbs. (300 lbs. at +267, 50 lbs. at +288) (aft compartment)."
Structural Limit,350 lbs. (+70) (optional nose compartment).
Fuel Capacity,"Tank 
 Cap. Gal 
 Usable Gal 
 Arm 
 L & R Main 
 44 ea. 
 44 ea. 
 +174 
 L & R Aux 
 47 ea. 
 45 ea. 
 +162 
 or 
 L & R Aux 
 72 ea. 
 71 ea. 
 +165 
 or 
 L & R Aux 
 89 ea. 
 88 ea. 
 +163 
 See NOTE 1 for data on unusable fuel."
Oil Capacity,"Left nacelle tank, 16 qts (+138), right nacelle tank, 16 qts. (+138). 
 See NOTE 1 for data on unusable (undrainable) oil."
Control Surface Movements,"Wing Flaps 
 Maximum 31 ½  
 Aileron tabs 
 Up 
 7 ½  
 Down 
 7 ½  (LH only) 
 Aileron tab anti-servo 
 Up 
 14 
 Down 
 8 
 Aileron 
 Up 
 20 
 Down 
 20 
 Elevator tab 
 Up 
 10 
 Down 
 21 
 Elevator tab anti-sevo 
 Up 
 12 
 Down 
 8 
 Elevator 
 Up 
 25 
 Down 
 15 
 Rudder tab 
 Right 
 30 
 Left 
 30 
 Rudder 
 Right 
 25 
 Left 
 25 
 Rudder tab servo 
 Right 
 1 
 Left 
 1"
Serial No’s Eligible,"L-1, L-2, L-6, LF-7 and up, and LC-1 thru LC-239. (L-3, L-4, L-5 eligible when 
 modified per Beech dwg. 50-002017). Prior to civil certification, LF-23F airplanes 
 which have been operated by the military must be modified per BEECH dwg. 
 50-002016. Type Certificate issued and Delegation Option Manufacturer No. 
 DOA-230339-CE authorized to issue airworthiness certificates under delegation 
 option provisions of Part 21 of the Federal Aviation Regulations."
"II. Model 65-80, 7 or 9 PCLM (Normal Category), Approved February 20, 1962",
Engines,2 Lycoming IGSO-540-A1A
Fuel,100/130 min. grade aviation gasoline
Engine Limits,"(Straight line manifold pressure variation with altitude shown) 
 HP 
 RPM 
 MP 
 Alt 
 Takeoff 
 380 
 3400 
 47.0 
 S.L. 
 Takeoff 
 380 
 3400 
 43.5 
 10,500 
 Max. continuous 
 360 
 3200 
 45.0 
 S.L. 
 Max. continuous 
 360 
 3200 
 41.7 
 10,500"
Propeller and Propeller Limits,"2 Hartzell, full-feathering, three-bladed 
 (a) HC-B3Z30-2 hub with 10151-8 or 10151B-8 or 10151-8R 
 or 10151B-8R aluminum alloy blades and 836 spinner. 
 Pitch settings at 30 in sta: Low 18 1/4,  1/4, high 87,  1/2 
 Diameter: not over 93 in., not under 90 in. 
 (b) Woodward hydraulic governor A210390"
Airspeed Limits,"Never exceed 
 270 mph (234 knots) 
 Maximum structural cruising 
 205 mph (178 knots) 
 Maneuvering 
 195 mph (169 knots) 
 Flaps extended 
 150 mph (130 knots) 
 Maximum Landing Gear Operating Speed: Extension 
 180 mph (156 knots) 
 Retraction 
 150 mph (130 knots) 
 Maximum Landing Gear Extended Speed: 
 180 mph (156 knots)"
CG Range Landing,(+152.8) to (+158.4) at 8000 lb
Gear Extended,"(+147.6) to (+158.4) at 7060 lb or less 
 Straight line variation between points given 
 Moment change due to retracting landing gear -2500 in. -lb. 
 8200 
 8000 
 7800 
 REAR 
 7600 
 LIMIT 
 7400 
 LB. 
 FWD 
 7200 
 LIMIT 
 7000 
 6800 
 6600 
 6400 
 6200 
 146 
 148 
 150 
 152 
 154 
 156 
 158 
 160 
 IN."
Empty Wt CG Range,None
Maximum Weight,"Takeoff - 8000 lb 
 Landing - 7600 lb. or 8000 lb. (See NOTE 8)"
No of Seats,Maximum 9 (2 crew at +129). See loading instructions for passenger loading.
Maximum Baggage,"350 lb. (300 lb. at +267, 50 lb. at +288)"
Fuel Capacity,"Tank 
 Cap Gal 
 Usable Gal 
 Arm 
 L & R Main 
 44 ea. 
 44 ea. 
 +174 
 L & R Aux 
 47 ea. 
 45 ea. 
 +162 
 or 
 L & R Aux 
 72 ea. 
 71 ea. 
 +165 
 See NOTE 1 for data on unusable fuel"
Oil Capacity,"Left nacelle tank, 16 qt. (+138), right nacelle tank, 16 qt. (+138) 
 See NOTE 1 for data on unusable (undrainable) oil."
Control Surface Movements,"Wing Flaps 
 Maximum 31 ½  
 Aileron tabs 
 Up 
 7 ½  
 Down 
 7 ½  (LH only) 
 Aileron tab anti-servo 
 Up 
 14 
 Down 
 8 
 Aileron 
 Up 
 20 
 Down 
 20 
 Elevator tab 
 Up 
 10 
 Down 
 21 
 Elevator tab anti-servo 
 Up 
 12 
 Down 
 8 
 Elevator 
 Up 
 25 
 Down 
 15 
 Rudder tab 
 Right 
 30 
 Left 
 30 
 Rudder 
 Right 
 24 
 Left 
 26"
Serial No’s Eligible,LD-1 thru LD-150 (except LD-34 and LD-46)
"III. 
 Model 65-A80, 7 to 11 PCLM (Normal Category), Approved March 26, 1964 
 Model 65-A80-8800, 7 to 11 PCLM (Normal Category), Approved October 22, 1965",
Engine,2 Lycoming IGSO-540-A1A or IGSO-540-A1D
Fuel,100/130 min. grade aviation gasoline
Engine Limits,"(Straight line manifold pressure variation with altitude shown) 
 HP 
 RPM 
 MP 
 Alt 
 Takeoff 
 380 
 3400 
 47.0 
 S.L. 
 Takeoff 
 380 
 3400 
 43.5 
 10,500 
 Max. continuous 
 360 
 3200 
 45.0 
 S.L. 
 Max. continuous 
 360 
 3200 
 41.7 
 10,500"
Propeller and Propeller Limits,"2 Hartzell, full-feathering, three-bladed 
 (a) HC-B3Z30-2 hub with 10151-8R or 10151B-8R aluminum alloy blades 
 and spinner. 
 Pitch settings at 30 in. sta.: low 18 1/4,  1/4, high 87,  1/2 
 Diameter: not over 93 in., not under 90 in. 
 (b) Woodward hydraulic governor A210390; use 210498 with propeller synchronizer"
Airspeed Limits,"Never exceed 
 270 mph (234 knots) 
 Maximum structural cruising 
 205 mph (178 knots) 
 Maneuvering 
 195 mph (169 knots) 
 Flaps extended 
 150 mph (130 knots) 
 Maximum landing gear operating speed: Extension 
 180 mph (156 knots) 
 Retraction 
 150 mph (130 knots) 
 Maximum landing gear extended speed: 
 180 mph (156 knots)"
CG Range Landing,"Model 65-A80 
 Model 65-A80-8800"
Gear Extended,"(+149.8) to (+158.4) at 8500 lb. 
 (+150.7) to (+160.4) at 8800 lb. 
 (+147.6) to (+158.4) at 7750 lb. or less 
 (+147.6) to (+160.4) at 7750 lb. or less 
 Straight line variation between points given. 
 Straight line variation between points given 
 Moment change due to retracting landing 
 Moment change due to retracting 
 gear -2500 in. -lb. 
 landing gear -2500 in. -lb. 
 8600 
 9000 
 8200 
 8600 
 REAR 
 LIMIT 
 REAR 
 7800 
 8200 
 LIMIT"
LB,"LB. 
 7400 
 7800 
 FWD 
 FWD 
 LIMIT 
 LIMIT 
 7000 
 7400 
 146 
 148 
 150 
 152 
 154 
 156 
 158 
 160 
 146 
 148 
 150 
 152 
 154 
 156 
 158 
 160 
 INCHES 
 INCHES"
Empty Wt CG Range,None
Maximum Weight,"Model 65-A80 
 Model 65-A80-8800 
 Takeoff 8500 lb. 
 8800 lb (see NOTE 9) 
 Landing 8500 lb. 
 8800 lb."
No of Seats,Maximum 11 (2 crew at +129). See loading instructions for passenger loading.
Maximum Baggage,"350 lb. (+275, aft compartment, except LD-34 and LD-46)"
Structural Limit,"350 lb. (300 lb. at +267, 50 lb. at +288, LD-34 only) 
 (Standard aft compartment) 
 300 lb. (+267, LD-46 only) (Standard aft compartment) 
 250 lb. (+309) (Optional aft compartment) (65-A80-8800) 
 (450 lb. max in both compartments) 
 350 lb. (+70) (Optional nose compartment)"
Fuel Capacity,"Tank 
 Cap Gal 
 Usable Gal 
 Arm 
 L & R Main 
 44 ea. 
 44 ea. 
 +174 
 L & R Aux. 
 47 ea. 
 45 ea. 
 +162 
 or 
 L & R Aux. 
 64 ea. 
 63 ea. 
 +160 
 or 
 L & R Aux. 
 72 ea. 
 71 ea. 
 +165 
 or 
 L & R Aux. 
 89 ea. 
 88 ea. 
 +163 
 See NOTE 1 for data on unusable fuel."
Oil Capacity,"Left nacelle tank, 16 qt. (+138), right nacelle tank, 16 qt. (+138) 
 See NOTE 1 for data on unusable (undrainable) oil."
Control Surface Movements,"Wing flaps 
 Maximum 31 ½  
 Aileron tabs 
 Up 
 7 ½  
 Down 
 7 ½  (LH only) 
 Aileron tab anti-servo 
 Up 
 14 
 Down 
 8 
 Aileron 
 Up 
 20 
 Down 
 20 
 Elevator tab 
 Up 
 10 
 Down 
 21 
 Elevator tab anti-servo 
 Up 
 12 
 Down 
 8 
 Elevator 
 Up 
 25 
 Down 
 15 
 Rudder tab 
 Right 
 30 
 Left 
 30 
 Rudder 
 Right 
 24 
 Left 
 26"
Serial No’s Eligible,"LD-34, LD-46, LD-151 through LD-269"
"IV. Model 65-90, 10 PCLM (Normal Category), Approved May 19, 1964",
Engines,"2 United Aircraft of Canada, Ltd. PT6A-6 (Turboprop) or 
 2 United Aircraft of Canada, Ltd. or Pratt & Whitney PT6A-20 (Turboprop) 
 See NOTE 11."
Fuel,"JP-4, JP-5 (MIL-T-5624); JP-8 (MIL-T-83133); JET A, JET A-1, and JET B 
 conforming to P&WC S.B. 1244 or ASTM Spec. D1655. 
 See NOTE 5 for emergency fuels."
Oil Engine and Gearbox,UACL PT6 Service Bulletin No. 1 lists approved brand oils.
Engine Limits,"Static Sea Level Ratings PT6A-6 
 Equivalent 
 Prop 
 Max. Permissible 
 Shaft 
 Jet 
 Shaft 
 Shaft 
 Turbine Inlet 
 Horsepower 
 Thrust 
 Horsepower 
 Speed 
 Temp. (Deg. C.) 
 Takeoff (5 minutes) 
 500 
 62 
 525 
 2200* 
 994 
 Max. Continuous 
 500 
 62 
 525 
 2200* 
 952 
 Strtg. Trans. (2 seconds) 
 1038 
 Max Reverse (1 minute) 
 300 
 2100* 
 750 
 Static Sea Level Ratings PT6A-20 
 Shaft 
 Jet 
 Equivalent 
 Prop 
 Max. Permissible 
 Horsepower 
 Thrust 
 Shaft 
 Shaft 
 Turbine Inlet 
 Horsepower 
 speed 
 Temp. (Deg. C.) 
 Takeoff (5 minutes) 
 500 
 68 
 527 
 2200* 
 750 
 Max. Continuous 
 500 
 68 
 527 
 2200* 
 750 
 Strtg. Trans. (2 seconds) 
 1090 
 Max Reverse ( 1 minute) 
 300 
 2100* 
 750 
 See NOTE 4 
 At low altitude and low ambient temperature the engines may produce more 
 power at takeoff than the airplane has been certificated for. Under these 
 conditions, the placarded torquemeter limitations shall not be exceeded. 
 Oil Temperature 
 PT6A-6 
 Plus 32F to 185F max continuous 
 Maximum 195F not to exceed 5 minutes 
 Minus 40F minimum starting 
 PT6A-20 
 Plus 50 F to 200 F max. continuous 
 Minus 40F to 200F low idle 
 Maximum 210F not to exceed 5 minutes 
 Minus 40F minimum starting"
Propeller and Propeller Limits,Non Reversing Propeller:
