Keyterm,Info
"2H1 
 Revision 14 
 Scotts – Bell 47 
 47J 
 47K 
 47J-2 
 47J-2A 
 June 3 2010",
Type Certificate Holder,"Scotts-Bell 47 Inc. 
 780 S Elmwood Ave 
 Le Sueur, Minnesota 56058-2169"
Type Certificate Holder Record,"Bell Helicopter Textron Inc. transferred TC 2H1 to Scotts-Bell 47 Inc on June 3, 2010."
"I – Model 47J, 4 PCLH, Approved August 23, 1956",
Engine,"Lycoming VO-435-A1B, -A1D, or -A1E"
Fuel,80/87 minimum grade aviation gasoline
Engine limits,Maximum r.p.m. 3200 (220 hp.) (See item 602 for 240 hp)
Carburetor ,"Marvel-Schebler MA4-5, Setting 10-3856 or 10-3856-1 or"
carburetor settings,"Marvel-Schebler MA4-5AA, Setting 10-4025-1"
 operational,Power On (Engine Tach.) Power Off (Rotor Tach.)
engine speeds,"Maximum 
 3200 
 Maximum 
 370 
 Minimum 
 3000 
 Minimum 
 333"
Airspeed limits,Never exceed 105 m.p.h. (91.5 knots) True Ind.
CG range,(+81.4) to (+89.0)
Empty weight CG range,"See Figure 
 2000 
 1960 
 1900 
 Aft 
 Limit 
 1840 
 LBS 
 1780 
 1720 
 Fw d 
 Limit 
 1660 
 91.6 
 92.8 
 93.4 
 90.4 
 91.0 
 92.2 
 Inches Af t of Datum"
Maximum weight,2565 lbs. (See items 6 and 602 for 2800 lbs. and 2850 lbs.)
No of seats,"4. Pilot (+32) to (+35), 3 passengers (+63)."
Maximum baggage,250 lbs. (+140)
Fuel capacity,35 gals. (+93) (Usable 34.6 gals.) See NOTE 1 for unusable fuel
Oil capacity,"2.9 gals. (+156) (Usable 1.6 gals.) See NOTE 1 for undrainable oil 
 For rigging information refer to the applicable Bell Maintenance"
movements,Manual
Serial Nos eligible,"1420 thru 1443, 1559 thru 1581; 1712 thru 1872"
Required equipment,"In addition to the pertinent required basic equipment specified in 
 CAR 6, the following items of equipment must be installed (see section 
 titled “DATA PERTINENT TO ALL MODELS” following section IV): 
 1, 2, 3, 4, 5, 101, 102(a), 103, 104(a), 105, 201(a), 301(a), 
 302(a) or (b), 401(a), 402, 601(a), (b) or (c)"
"II - Model 47K (Navy HTL-7 - See NOTE 4), 2 PCLH, Approved March 30, 1959 
 Model 47K is similar to the 47J except for cabin, open engine compartment, oil system, lights, and other miscellaneous items in 
 accordance with Bell Report No. 47-947-067. Military Model HTL-7 is similar to Model 47K except for blind flying instruments. 
 See NOTE 4 for modification required for conversion of Navy HTL-7 to Model 47K.",
Engine,Lycoming VO-435-6A or VO-435-A1D
Fuel,80/87 minimum grade aviation gasoline
Engine limits,"Maximum continuous, 
 (Sea level) 24.6 in.Hg., 3200 rpm (220 hp.) 
 (4300 ft.) 23.3 in.Hg., 3200 rpm (220 hp.) 
 (Straight line manifold pressure variation with altitude) 
 Takeoff (2 minutes) 26.5 in.Hg., 3200 rpm (240 hp.)"
Carburetor ,"Marvel-Schebler MA4-5AA, Setting 10-4025-1"
 operational,"Power On (Engine Tach.) 
 Power Off (Rotor Tach.)"
engine limits,"Maximum 
 3200 
 Maximum 
 370 
 Minimum 
 3000 
 Minimum 
 333"
Airspeed limits,"Never exceed 105 m.p.h. (91.5 knots) True Ind. from S.L. to 7000 ft. 
 Above 7000 ft. decrease Vne 4 knots per 1000 ft."
CG range,(+82.0) to (88.5)
Empty weight CG range,"See Figure 
 1950 
 Fw d 
 Limit 
 1930 
 Af t 
 Limit 
 1910 
 LBS. 
 1890 
 1870 
 89.5 
 .6 
 . 7 
 .8 
 .9 90.0 
 .1 
 .2 
 .3 
 .4 
 Inches Af t of Dat um"
Maximum weight,2565 lbs.
No of seats,2 (+51.6)
Maximum baggage,For baggage loading refer to the applicable Flight Manual
Fuel capacity,35 gals. (+93) (Usable 34.6 gals.) See NOTE 1 for unusable fuel
Oil capacity,"2.7 gals. (+121) (Usable 1.5 gals.) See NOTE 1 for undrainable oil 
 For rigging information refer to applicable Bell Service Manual"
Serial Nos eligible,2114 thru 2131
Required equipment,"In addition to the pertinent required basic equipment specified in 
 CAR 6, the following items of equipment must be installed (see section 
 titled “DATA PERTINENT TO ALL MODELS” following section IV): 
 1, 2, 3, 4, 5, 101, 102(a), 103, 104(a), 105, 201(a), 301(b), 302(a) or (b), 401(b)"
"III - Model 47J-2, 4 PCLH, Approved January 14, 1960 
 Model 47J-2 is similar to the 47J except the basic helicopter incorporates metal main rotor blades, fixed stabilizer, VO-540 engine, 
 blue tinted bubble and windows, and miscellaneous minor improvements. (See Note 7 for conversion of 47J to 47J-2.)",
Engine,Lycoming VO-540-B1B or -B1B3 (See Item 610 for 260 hp.)
